level,power,date
29,430.9,2023-08-10
30,422.9,2023-08-10
29,390.7,2023-08-10
28,384.1,2023-08-10
29,379.4,2023-08-10
27,357.4,2023-08-10
26,354.8,2023-08-10
28,348.1,2023-08-10
27,347.5,2023-08-10
26,347.1,2023-08-10
28,344.9,2023-08-10
25,344.8,2023-08-10
25,344.7,2023-08-10
27,338.4,2023-08-10
26,337.4,2023-08-10
27,337.0,2023-08-10
27,336.0,2023-08-10
25,335.8,2023-08-10
28,335.8,2023-08-10
25,334.1,2023-08-10
27,332.1,2023-08-10
28,331.0,2023-08-10
27,326.9,2023-08-10
29,321.7,2023-08-10
26,321.1,2023-08-10
27,313.3,2023-08-10
29,309.5,2023-08-10
27,308.9,2023-08-10
28,303.3,2023-08-10
26,302.9,2023-08-10
28,302.2,2023-08-10
25,298.3,2023-08-10
29,280.8,2023-08-10
25,279.3,2023-08-10
29,277.7,2023-08-10
24,271.5,2023-08-10
25,257.9,2023-08-10
26,251.5,2023-08-10
26,244.4,2023-08-10
24,244.1,2023-08-10
27,241.2,2023-08-10
23,231.3,2023-08-10
26,223.4,2023-08-10
26,222.6,2023-08-10
24,218.4,2023-08-10
25,215.7,2023-08-10
23,212.0,2023-08-10
27,206.5,2023-08-10
24,202.2,2023-08-10
25,196.7,2023-08-10
23,190.1,2023-08-10
24,187.9,2023-08-10
25,178.2,2023-08-10
24,172.3,2023-08-10
24,167.6,2023-08-10
25,159.0,2023-08-10
24,147.7,2023-08-10
23,135.8,2023-08-10
23,122.2,2023-08-10
23,115.6,2023-08-10
23,115.5,2023-08-10
22,110.3,2023-08-10
22,71.0,2023-08-10
19,52.1,2023-08-10
