level,power,date
30,644.4,2023-08-10
30,614.6,2023-08-10
30,550.7,2023-08-10
30,540.7,2023-08-10
30,525.7,2023-08-10
30,516.9,2023-08-10
30,510.7,2023-08-10
30,489.0,2023-08-10
30,484.7,2023-08-10
30,478.8,2023-08-10
28,449.2,2023-08-10
30,443.6,2023-08-10
28,416.6,2023-08-10
30,414.4,2023-08-10
28,408.4,2023-08-10
29,402.3,2023-08-10
29,400.1,2023-08-10
30,383.2,2023-08-10
29,381.4,2023-08-10
28,370.3,2023-08-10
29,355.0,2023-08-10
29,354.0,2023-08-10
29,351.7,2023-08-10
29,347.3,2023-08-10
26,344.9,2023-08-10
27,340.1,2023-08-10
30,338.5,2023-08-10
29,337.2,2023-08-10
29,325.4,2023-08-10
28,324.8,2023-08-10
27,323.1,2023-08-10
28,323.0,2023-08-10
27,314.0,2023-08-10
28,305.2,2023-08-10
27,275.4,2023-08-10
27,269.3,2023-08-10
26,263.6,2023-08-10
27,262.1,2023-08-10
27,259.2,2023-08-10
27,259.1,2023-08-10
23,253.9,2023-08-10
26,252.0,2023-08-10
27,249.3,2023-08-10
26,249.3,2023-08-10
23,247.1,2023-08-10
26,243.5,2023-08-10
25,237.0,2023-08-10
24,234.0,2023-08-10
27,231.0,2023-08-10
26,218.6,2023-08-10
23,217.8,2023-08-10
23,208.8,2023-08-10
26,190.4,2023-08-10
23,187.4,2023-08-10
24,182.5,2023-08-10
23,182.0,2023-08-10
23,180.0,2023-08-10
25,177.5,2023-08-10
22,171.1,2023-08-10
25,155.9,2023-08-10
21,126.4,2023-08-10
21,116.6,2023-08-10
23,72.7,2023-08-10
19,71.4,2023-08-10
19,49.6,2023-08-10
