level,power,date
26,284.3,2023-08-10
23,248.4,2023-08-10
23,216.9,2023-08-10
23,167.7,2023-08-10
25,149.6,2023-08-10
25,147.2,2023-08-10
20,144.0,2023-08-10
21,129.7,2023-08-10
21,122.5,2023-08-10
20,103.9,2023-08-10
19,92.6,2023-08-10
19,90.4,2023-08-10
19,76.9,2023-08-10
19,76.0,2023-08-10
17,73.2,2023-08-10
19,69.2,2023-08-10
18,67.2,2023-08-10
16,66.5,2023-08-10
19,63.0,2023-08-10
18,57.5,2023-08-10
18,54.8,2023-08-10
18,54.2,2023-08-10
16,51.4,2023-08-10
16,48.9,2023-08-10
20,48.6,2023-08-10
15,43.7,2023-08-10
16,43.6,2023-08-10
16,41.9,2023-08-10
12,26.1,2023-08-10
11,25.2,2023-08-10
10,18.7,2023-08-10
12,17.1,2023-08-10
11,16.2,2023-08-10
11,15.0,2023-08-10
10,14.9,2023-08-10
10,11.2,2023-08-10
8,7.5,2023-08-10
8,6.2,2023-08-10
