level,power,date
29,347.8,2023-07-05
26,310.7,2023-07-05
25,305.6,2023-07-05
24,300.6,2023-07-05
27,254.0,2023-07-05
25,250.3,2023-07-05
25,248.6,2023-07-05
23,233.9,2023-07-05
24,231.1,2023-07-05
26,219.9,2023-07-05
24,219.0,2023-07-05
24,206.5,2023-07-05
26,205.5,2023-07-05
22,203.3,2023-07-05
26,202.4,2023-07-05
23,189.6,2023-07-05
24,187.5,2023-07-05
23,176.3,2023-07-05
23,171.2,2023-07-05
22,170.7,2023-07-05
21,147.9,2023-07-05
24,146.7,2023-07-05
24,138.1,2023-07-05
22,136.0,2023-07-05
24,130.5,2023-07-05
20,124.4,2023-07-05
23,112.4,2023-07-05
24,111.9,2023-07-05
21,107.1,2023-07-05
20,105.5,2023-07-05
21,105.2,2023-07-05
23,102.7,2023-07-05
21,100.2,2023-07-05
21,98.9,2023-07-05
22,92.2,2023-07-05
18,91.9,2023-07-05
19,91.9,2023-07-05
20,82.0,2023-07-05
22,81.7,2023-07-05
19,77.3,2023-07-05
18,73.0,2023-07-05
20,62.4,2023-07-05
17,61.5,2023-07-05
20,61.2,2023-07-05
17,60.9,2023-07-05
15,50.7,2023-07-05
17,50.5,2023-07-05
12,50.3,2023-07-05
15,48.9,2023-07-05
