,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,410.5,2023-05-16
1,1,1,1,1,1,25,302.0,2023-05-16
2,2,2,2,2,2,29,293.5,2023-05-16
3,3,3,3,3,3,28,347.1,2023-05-16
4,4,4,4,4,4,29,316.3,2023-05-16
5,5,5,5,5,5,28,335.4,2023-05-16
6,6,6,6,6,6,26,275.2,2023-05-16
7,7,7,7,7,7,25,282.8,2023-05-16
8,8,8,8,8,8,27,329.1,2023-05-16
9,9,9,9,9,9,25,241.9,2023-05-16
10,10,10,10,10,10,22,212.1,2023-05-16
11,11,11,11,11,11,29,356.1,2023-05-16
12,12,12,12,12,12,21,178.9,2023-05-16
13,13,13,13,13,13,26,281.6,2023-05-16
14,14,14,14,14,14,27,291.1,2023-05-16
15,15,15,15,15,15,26,308.3,2023-05-16
16,16,16,16,16,16,27,308.1,2023-05-16
17,17,17,17,17,17,26,282.7,2023-05-16
18,18,18,18,18,18,26,221.4,2023-05-16
19,19,19,19,19,19,25,184.3,2023-05-16
20,20,20,20,20,20,27,278.5,2023-05-16
21,21,21,21,21,21,27,308.7,2023-05-16
22,22,22,22,22,22,27,281.8,2023-05-16
23,23,23,23,23,23,27,352.2,2023-05-16
24,24,24,24,24,24,27,397.8,2023-05-16
25,25,25,25,25,25,26,301.3,2023-05-16
26,26,26,26,26,26,27,327.9,2023-05-16
27,27,27,27,27,27,28,280.9,2023-05-16
28,28,28,28,28,28,26,280.1,2023-05-16
29,29,29,29,29,29,25,256.5,2023-05-16
30,30,30,30,30,30,21,173.2,2023-05-16
31,31,31,31,31,31,20,104.5,2023-05-16
32,32,32,32,32,32,23,211.9,2023-05-16
33,33,33,33,33,33,23,237.7,2023-05-16
34,34,34,34,34,34,26,243.8,2023-05-16
35,35,35,35,35,35,20,109.1,2023-05-16
36,36,36,36,36,36,24,204.2,2023-05-16
37,37,37,37,37,37,29,312.4,2023-05-16
38,38,38,38,38,38,28,235.3,2023-05-16
39,39,39,39,39,39,24,235.2,2023-05-16
40,40,40,40,40,40,26,284.2,2023-05-16
41,41,41,41,41,41,23,195.6,2023-05-16
42,42,42,42,42,42,23,270.2,2023-05-16
43,43,43,43,43,43,24,220.6,2023-05-16
44,44,44,44,44,44,25,221.2,2023-05-16
45,45,45,45,45,45,28,278.9,2023-05-16
46,46,46,46,46,46,26,172.6,2023-05-16
47,47,47,47,47,47,23,115.7,2023-05-16
48,48,48,48,48,48,24,211.6,2023-05-16
49,49,49,49,49,49,12,20.0,2023-05-16
50,50,50,50,50,50,24,162.8,2023-05-16
51,51,51,51,51,51,26,233.1,2023-05-16
52,52,52,52,52,52,25,180.5,2023-05-16
53,53,53,53,53,53,28,279.3,2023-05-16
