,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,554.2,2023-05-24
1,1,1,1,1,1,30,586.6,2023-05-24
2,2,2,2,2,2,30,544.5,2023-05-24
3,3,3,3,3,3,30,469.8,2023-05-24
4,4,4,4,4,4,30,459.7,2023-05-24
5,5,5,5,5,5,30,507.5,2023-05-24
6,6,6,6,6,6,30,506.3,2023-05-24
7,7,7,7,7,7,30,476.5,2023-05-24
8,8,8,8,8,8,30,448.6,2023-05-24
9,9,9,9,9,9,30,428.3,2023-05-24
10,10,10,10,10,10,30,425.6,2023-05-24
11,11,11,11,11,11,29,404.8,2023-05-24
12,12,12,12,12,12,29,389.8,2023-05-24
13,13,13,13,13,13,29,334.4,2023-05-24
14,14,14,14,14,14,29,332.7,2023-05-24
15,15,15,15,15,15,29,324.5,2023-05-24
16,16,16,16,16,16,28,362.1,2023-05-24
17,17,17,17,17,17,28,338.7,2023-05-24
18,18,18,18,18,18,27,299.6,2023-05-24
19,19,19,19,19,19,27,246.4,2023-05-24
20,20,20,20,20,20,30,370.5,2023-05-24
21,21,21,21,21,21,30,452.6,2023-05-24
22,22,22,22,22,22,30,465.1,2023-05-24
23,23,23,23,23,23,30,435.4,2023-05-24
24,24,24,24,24,24,27,328.4,2023-05-24
25,25,25,25,25,25,30,366.5,2023-05-24
26,26,26,26,26,26,26,268.4,2023-05-24
27,27,27,27,27,27,30,450.1,2023-05-24
28,28,28,28,28,28,29,309.9,2023-05-24
29,29,29,29,29,29,28,358.0,2023-05-24
30,30,30,30,30,30,29,284.3,2023-05-24
31,31,31,31,31,31,29,360.8,2023-05-24
32,32,32,32,32,32,29,382.1,2023-05-24
33,33,33,33,33,33,30,426.8,2023-05-24
34,34,34,34,34,34,29,367.8,2023-05-24
35,35,35,35,35,35,28,354.5,2023-05-24
36,36,36,36,36,36,30,442.2,2023-05-24
37,37,37,37,37,37,29,371.8,2023-05-24
38,38,38,38,38,38,29,378.9,2023-05-24
39,39,39,39,39,39,30,422.3,2023-05-24
40,40,40,40,40,40,30,593.2,2023-05-24
41,41,41,41,41,41,28,317.6,2023-05-24
42,42,42,42,42,42,25,222.2,2023-05-24
43,43,43,43,43,43,28,335.7,2023-05-24
44,44,44,44,44,44,26,254.8,2023-05-24
45,45,45,45,45,45,29,356.7,2023-05-24
46,46,46,46,46,46,29,334.0,2023-05-24
47,47,47,47,47,47,27,235.1,2023-05-24
48,48,48,48,48,48,29,334.7,2023-05-24
49,49,49,49,49,49,29,316.7,2023-05-24
50,50,50,50,50,50,30,434.1,2023-05-24
51,51,51,51,51,51,28,348.4,2023-05-24
52,52,52,52,52,52,27,254.8,2023-05-24
53,53,53,53,53,53,27,261.1,2023-05-24
54,54,54,54,54,54,24,249.4,2023-05-24
55,55,55,55,55,55,25,188.2,2023-05-24
56,56,56,56,56,56,28,262.4,2023-05-24
57,57,57,57,57,57,29,342.6,2023-05-24
58,58,58,58,58,58,30,422.4,2023-05-24
59,59,59,59,59,59,29,379.3,2023-05-24
60,60,60,60,60,60,29,351.6,2023-05-24
61,61,61,61,61,61,27,309.5,2023-05-24
62,62,62,62,62,62,29,330.4,2023-05-24
