,level,power,date
0,29,338.8,2023-05-10
1,29,398.5,2023-05-10
2,28,287.7,2023-05-10
3,29,349.3,2023-05-10
4,29,374.5,2023-05-10
5,30,454.5,2023-05-10
6,29,424.2,2023-05-10
7,29,397.8,2023-05-10
8,29,297.4,2023-05-10
9,28,296.5,2023-05-10
10,27,279.9,2023-05-10
11,26,236.1,2023-05-10
12,25,271.9,2023-05-10
13,25,234.8,2023-05-10
14,25,221.6,2023-05-10
15,25,188.6,2023-05-10
16,27,327.0,2023-05-10
17,26,275.4,2023-05-10
18,26,203.6,2023-05-10
19,27,324.7,2023-05-10
20,28,328.4,2023-05-10
21,28,325.3,2023-05-10
22,28,328.6,2023-05-10
23,29,343.8,2023-05-10
24,28,305.7,2023-05-10
25,28,349.2,2023-05-10
26,2,138.7,2023-05-10
27,24,194.7,2023-05-10
28,22,117.2,2023-05-10
29,27,252.9,2023-05-10
30,25,184.1,2023-05-10
31,26,229.8,2023-05-10
32,22,220.7,2023-05-10
33,23,261.6,2023-05-10
34,18,58.8,2023-05-10
35,25,239.2,2023-05-10
36,24,275.3,2023-05-10
37,23,250.7,2023-05-10
38,24,172.1,2023-05-10
39,24,193.2,2023-05-10
40,22,88.6,2023-05-10
41,25,277.8,2023-05-10
42,26,221.1,2023-05-10
43,23,135.2,2023-05-10
44,25,225.2,2023-05-10
45,26,281.5,2023-05-10
46,29,331.3,2023-05-10
47,25,145.6,2023-05-10
48,24,165.8,2023-05-10
49,19,49.2,2023-05-10
