,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,28,282.3,2023-05-10
1,1,1,1,1,29,334.9,2023-05-10
2,2,2,2,2,26,287.6,2023-05-10
3,3,3,3,3,28,313.1,2023-05-10
4,4,4,4,4,27,310.5,2023-05-10
5,5,5,5,5,30,660.9,2023-05-10
6,6,6,6,6,27,309.5,2023-05-10
7,7,7,7,7,27,299.5,2023-05-10
8,8,8,8,8,26,283.4,2023-05-10
9,9,9,9,9,26,282.6,2023-05-10
10,10,10,10,10,26,279.7,2023-05-10
11,11,11,11,11,26,249.6,2023-05-10
12,12,12,12,12,25,242.5,2023-05-10
13,13,13,13,13,25,163.3,2023-05-10
14,14,14,14,14,24,142.6,2023-05-10
15,15,15,15,15,23,211.0,2023-05-10
16,16,16,16,16,26,284.4,2023-05-10
17,17,17,17,17,26,260.9,2023-05-10
18,18,18,18,18,24,234.2,2023-05-10
19,19,19,19,19,24,228.9,2023-05-10
20,20,20,20,20,23,217.9,2023-05-10
21,21,21,21,21,24,233.4,2023-05-10
22,22,22,22,22,27,325.1,2023-05-10
23,23,23,23,23,22,187.8,2023-05-10
24,24,24,24,24,28,293.9,2023-05-10
25,25,25,25,25,27,278.6,2023-05-10
26,26,26,26,26,23,182.2,2023-05-10
27,27,27,27,27,24,206.2,2023-05-10
28,28,28,28,28,24,250.4,2023-05-10
29,29,29,29,29,24,180.2,2023-05-10
30,30,30,30,30,22,172.5,2023-05-10
31,31,31,31,31,28,375.4,2023-05-10
32,32,32,32,32,23,240.7,2023-05-10
33,33,33,33,33,27,331.3,2023-05-10
34,34,34,34,34,26,266.7,2023-05-10
35,35,35,35,35,24,202.4,2023-05-10
36,36,36,36,36,28,319.5,2023-05-10
37,37,37,37,37,22,152.7,2023-05-10
38,38,38,38,38,24,240.5,2023-05-10
39,39,39,39,39,23,215.8,2023-05-10
40,40,40,40,40,22,171.4,2023-05-10
41,41,41,41,41,25,227.1,2023-05-10
42,42,42,42,42,25,189.6,2023-05-10
43,43,43,43,43,23,178.2,2023-05-10
44,44,44,44,44,24,157.4,2023-05-10
45,45,45,45,45,26,304.3,2023-05-10
46,46,46,46,46,24,150.9,2023-05-10
47,47,47,47,47,24,194.1,2023-05-10
48,48,48,48,48,19,54.3,2023-05-10
49,49,49,49,49,22,114.8,2023-05-10
50,50,50,50,50,23,125.2,2023-05-10
51,51,51,51,51,24,146.4,2023-05-10
52,52,52,52,52,23,188.4,2023-05-10
53,53,53,53,53,15,57.2,2023-05-10
