,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
59,S5,たけのこの里,30700,True,S8,大日本帝國,31200
60,S15,ぺろり一門,26300,False,S27,遊楽庵,27000
61,S9,武装農民,28500,True,S3,紅蓮の刃,29000
62,S25,倭寇,28500,True,S37,疾風迅雷,28500
63,S43,殺罰,30700,True,S3,円山動物園,31700
64,S29,九州総統連合,25800,True,S15,天真爛漫,25500
65,S7,天下人,30200,False,S25,天上天下,30630
66,S33,武田家,28000,False,S29,秦国,28000
67,S3,夜桜,28000,True,S29,閻魔,28000
68,S11,RTC,28000,False,S35,暁,28000
69,S8,和気藹々,28000,True,S19,鬼島津,28500
70,S3,成田長親,23500,False,S4,多趣味の暇人,24800
71,S8,鎌倉幕府,28000,False,S9,月下翼松,28000
72,S29,秦国,28000,True,S33,武田家,28000
73,S31,ゼロ魔,25800,True,S25,勝鬨で候,25100
74,S35,暁,28000,True,S11,RTC,28000
75,S10,一人旅,30200,False,S1,ショッカー,31639
76,S9,月下翼松,28000,True,S8,鎌倉幕府,28000
77,S29,閻魔,28000,False,S3,夜桜,28000
78,S31,義風堂々,25800,True,S5,白虎隊,24800
79,S44,毎日が本能寺,30200,False,S6,鬼ヶ島,30000
80,S13,曉風南薫,25300,False,S38,爆弾一味,24800
81,S35,ZOO,27500,False,S11,風林火山,27300
82,S27,不倶戴天,27500,False,S17,乱れ雪月花,27664
83,S37,武尊会,21177,-1,S23,鬼神,22000
84,S19,遊嬉宴楽,25300,True,S13,自由の翼,25600
85,S17,極楽浄土,27500,False,S6,軍神,27700
86,S35,パイパニック,29700,True,S9,魔の巣,29750
87,S2,エゴイスト,23100,False,S10,武装戦線,24300
88,S35,太郎丸,31900,False,S15,一網打尽,32200
89,S35,太閤立志伝,27500,True,S8,羅針盤,27000
90,S9,魔の巣,29750,False,S35,パイパニック,29700
91,S37,威風凛々,25250,True,S17,BASARA,25500
92,S29,xxx,27500,True,S27,百鬼夜行鳳凰,27800
93,S46,紅龍,29700,True,S19,絆2,30000
94,S23,24鯖代表,25300,True,S19,華,25423
95,S13,念仏喫茶,27536,False,S8,九州同盟,27248
96,S23,摩利支天,27000,False,S2,新時代,27778
97,S8,羅針盤,27000,False,S35,太閤立志伝,27500
98,S38,爆弾一味,24800,True,S13,曉風南薫,25300
99,S35,光風霽月,27000,True,S23,和敬静寂,27300
100,S40,龍谷山,29200,False,S17,TITANS,29000
101,S10,死兆星,27000,True,S15,天下一品,26800
102,S5,白虎隊,24800,False,S31,義風堂々,25800
103,S2,天下蒼生,24800,True,S10,魔苦土那瑠怒,24600
104,S6,化楽天,24800,True,S19,乱舞,25500
105,S4,多趣味の暇人,24800,True,S3,成田長親,23500
106,S29,アナハイム,22600,True,S4,毘沙門天,19200
107,S27,遊楽庵,27000,True,S15,ぺろり一門,26300
108,S5,臥龍戴天,24800,True,S29,楽華隊,24300
109,S25,風神雷神,29252,False,S19,乙女桔梗,28500
110,S21,ゆる〜く,20700,False,S15,覇将府,22900
111,S5,源氏一族2部,29200,False,S27,ひよこ隊,28500
112,S27,酔いどれ屋w,28700,True,S17,九州天皇會,28658
113,S40,瑞巌寺,28700,False,S15,紀伊,29000
114,S3,神算鬼謀,26500,True,S13,四国連合,26000
115,S10,八咫烏,24300,False,S8,天地不焦肆国,23740
116,S37,ヒゲガール,26500,False,S8,アルナ軍,26500
117,S10,千本桜零鬼,28700,False,S7,合肥,29042
118,S7,鸞翔鳳集,26500,True,S21,蟹江警備隊,26075
119,S17,九州天皇會,28658,False,S27,酔いどれ屋w,28700
120,S31,愛一,26500,False,S21,花火百景,26571
121,S31,新天地の酔蓮,24300,True,S17,RAVENS,23815
122,S29,楽華隊,24300,False,S5,臥龍戴天,24800
123,S11,関東ニャン組,22100,True,S6,創造主,19600
124,S21,花火百景,26571,True,S31,愛一,26500
125,S7,ひだまりの里,28629,False,S7,安芸諸国連合,29000
126,S10,武装戦線,24300,True,S2,エゴイスト,23100
127,S8,アルナ軍,26500,True,S37,ヒゲガール,26500
128,S13,四国連合,26000,False,S3,神算鬼謀,26500
129,S4,Z旅団,19800,-1,S13,満足同盟,21800
130,S13,満足同盟,21800,-1,S4,Z旅団,19800
131,S3,鬼兵隊,23700,False,S6,黄昏の旅団,23800
132,S4,百万一心,21800,-1,S1,すき焼き同盟,19185
133,S6,創造主,19600,False,S11,関東ニャン組,22100
134,S13,楽園,28200,True,S27,倭国,28200
135,S27,倭国,28200,False,S13,楽園,28200
136,S41,下克上,23800,True,S25,漢隊,24100
137,S17,薔薇園,25925,False,S21,幸運の大桜,26800
138,S19,狂猫,28200,True,S1,炎上軍,28500
139,S6,黄昏の旅団,23800,True,S3,鬼兵隊,23700
140,S27,ネオ・ジオン,21860,-1,S8,システマ,19200
141,S17,RAVENS,23815,False,S31,新天地の酔蓮,24300
142,S8,天地不焦肆国,23740,True,S10,八咫烏,24300
143,S21,蟹江警備隊,26075,False,S7,鸞翔鳳集,26500
144,S17,チョコ,32100,False,S3,姫桜,33900
145,S7,続、不協和音,29900,False,S25,鷹の団,29500
146,S17,乱れ雪月花,27664,True,S27,不倶戴天,27500
147,S17,BASARA,25500,False,S37,威風凛々,25250
148,S21,九州酔狂連,21300,-1,S1,毘沙門天,21500
149,S2,新時代,27778,True,S23,摩利支天,27000
150,S1,毘沙門天,21500,-1,S21,九州酔狂連,21300
151,S6,軍神,27700,True,S17,極楽浄土,27500
152,S4,毘沙門天,19200,False,S29,アナハイム,22600
153,S19,乱舞,25500,False,S6,化楽天,24800
154,S1,すき焼き同盟,19185,-1,S4,百万一心,21800
155,S15,天真爛漫,25500,False,S29,九州総統連合,25800
156,S13,自由の翼,25600,False,S19,遊嬉宴楽,25300
157,S15,雅,29822,False,S11,土佐の山間,30000
158,S8,システマ,19200,-1,S27,ネオ・ジオン,21860
159,S19,華,25423,False,S23,24鯖代表,25300
