Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
49,S23,神乃一族,31870,True,S27,ひよこ隊,30700
50,S25,天上天下,31730,True,S9,武装農民,30700
51,S25,漢隊,25200,False,S2,新時代,25578
52,S19,鬼島津,29600,True,S7,安芸諸国連合,29000
53,S23,鬼神,23100,False,S37,ヒゲガール,24300
54,S13,明鏡止水,31800,True,S25,桜花乱舞,31133
55,S1,炎上軍,27400,True,S6,化楽天,27000
56,S9,FM807,27400,False,S11,土佐の山間,27800
57,S19,乙女桔梗,27400,False,S5,たけのこの里,28500
58,S37,疾風迅雷,29600,True,S6,軍神,27700
59,S5,たけのこの里,29600,True,S19,乙女桔梗,28500
60,S15,ぺろり一門,27400,False,S8,和気藹々,28000
61,S9,武装農民,29600,False,S25,天上天下,30630
62,S25,倭寇,29600,True,S29,秦国,28000
63,S43,殺罰,31800,False,S4,涼風一陣,34400
64,S29,九州総統連合,26900,False,S10,一人旅,28000
65,S7,天下人,29100,True,S15,天真爛漫,27700
66,S33,武田家,26900,False,S29,閻魔,28000
67,S3,夜桜,26900,True,S3,鬼兵隊,25900
68,S11,RTC,29100,True,S19,狂猫,28200
69,S8,和気藹々,29100,True,S15,ぺろり一門,28500
70,S3,成田長親,24700,True,S21,九州酔狂連,23300
71,S8,鎌倉幕府,29100,False,S15,一網打尽,30000
72,S29,秦国,26900,False,S25,倭寇,28500
73,S31,ゼロ魔,26900,True,S8,天地不焦肆国,25940
74,S35,暁,29100,False,S6,鬼ヶ島,30000
75,S10,一人旅,29100,True,S29,九州総統連合,28000
76,S9,月下翼松,26900,True,S19,乱舞,25500
77,S29,閻魔,29100,True,S33,武田家,28000
78,S31,義風堂々,26900,True,S41,下克上,26000
79,S44,毎日が本能寺,29100,False,S19,絆2,30000
80,S13,曉風南薫,26400,False,S25,風神雷神,27052
81,S35,ZOO,28600,True,S25,勝鬨で候,27300
82,S27,不倶戴天,28600,False,S31,金色の皇翼,30000
83,S37,武尊会,22077,-1,S1,毘沙門天,23500
84,S19,遊嬉宴楽,26400,True,S2,エゴイスト,25300
85,S17,極楽浄土,26400,False,S7,続、不協和音,27700
86,S35,パイパニック,28600,True,S23,24鯖代表,27500
87,S2,エゴイスト,24200,False,S19,遊嬉宴楽,25300
88,S35,太郎丸,30800,True,S5,源氏一族2部,29200
89,S35,太閤立志伝,28600,True,S35,光風霽月,27000
90,S9,魔の巣,28650,True,S17,BASARA,27700
91,S37,威風凛々,26350,True,S10,魔苦土那瑠怒,24600
92,S29,xxx,28600,False,S33,九州探題,30000
93,S46,紅龍,28600,True,S11,風林火山,27300
94,S23,24鯖代表,26400,False,S35,パイパニック,27500
95,S13,念仏喫茶,26436,True,S10,武装戦線,24300
96,S23,摩利支天,25900,False,S15,雅,27622
97,S8,羅針盤,28100,True,S21,花火百景,26571
98,S38,爆弾一味,25900,False,S40,龍谷山,27000
99,S35,光風霽月,25900,False,S35,太閤立志伝,27500
100,S40,龍谷山,28100,True,S38,爆弾一味,27000
101,S10,死兆星,28100,True,S29,楽華隊,26500
102,S5,白虎隊,25900,True,S4,百万一心,23900
103,S2,天下蒼生,25900,True,S4,多趣味の暇人,24800
104,S6,化楽天,25900,False,S1,炎上軍,26300
105,S4,多趣味の暇人,23700,False,S2,天下蒼生,24800
106,S29,アナハイム,23700,False,S27,遊楽庵,24800
107,S27,遊楽庵,25900,True,S29,アナハイム,24800
108,S5,臥龍戴天,25900,True,S15,覇将府,25100
109,S25,風神雷神,28152,True,S13,曉風南薫,27500
110,S21,ゆる〜く,21700,-1,S13,満足同盟,23800
111,S5,源氏一族2部,28100,False,S35,太郎丸,29700
112,S27,酔いどれ屋w,27600,False,S8,大日本帝國,29000
113,S40,瑞巌寺,29800,True,S8,アルナ軍,28700
114,S3,神算鬼謀,25400,False,S7,ひだまりの里,26429
115,S10,八咫烏,25400,False,S10,千本桜零鬼,26500
116,S37,ヒゲガール,25400,True,S23,鬼神,24200
117,S10,千本桜零鬼,27600,True,S10,八咫烏,26500
118,S7,鸞翔鳳集,27600,False,S15,紀伊,29000
119,S17,九州天皇會,29800,True,S7,合肥,29000
120,S31,愛一,27600,True,S31,新天地の酔蓮,26500
121,S31,新天地の酔蓮,25400,False,S31,愛一,26500
122,S29,楽華隊,25400,False,S10,死兆星,27000
123,S11,関東ニャン組,21000,False,S13,自由の翼,23400
124,S21,花火百景,25471,False,S8,羅針盤,27000
125,S7,ひだまりの里,27529,True,S3,神算鬼謀,26500
126,S10,武装戦線,23200,False,S13,念仏喫茶,25336
127,S8,アルナ軍,27600,False,S40,瑞巌寺,28700
128,S13,四国連合,24900,False,S27,倭国,26000
129,S4,Z旅団,20800,False,S6,黄昏の旅団,21600
130,S13,満足同盟,22700,-1,S21,ゆる〜く,22800
131,S3,鬼兵隊,24800,False,S3,夜桜,25800
132,S4,百万一心,22800,False,S5,白虎隊,24800
133,S6,創造主,20500,-1,S17,RAVENS,23800
134,S13,楽園,29300,False,S13,孤軍奮闘,30000
135,S27,倭国,27100,True,S13,四国連合,26000
136,S41,下克上,24900,False,S31,義風堂々,25800
137,S17,薔薇園,27100,True,S21,蟹江警備隊,26000
138,S19,狂猫,27100,False,S11,RTC,28000
139,S6,黄昏の旅団,22700,True,S4,Z旅団,21900
140,S27,ネオ・ジオン,22760,-1,S1,すき焼き同盟,21200
141,S17,RAVENS,22700,-1,S6,創造主,21600
142,S8,天地不焦肆国,24840,False,S31,ゼロ魔,25800
143,S21,蟹江警備隊,24900,False,S17,薔薇園,26000
144,S17,チョコ,31000,True,S23,和敬静寂,29500
145,S7,続、不協和音,28800,True,S17,極楽浄土,27500
146,S17,乱れ雪月花,26564,True,S19,華,25423
147,S17,BASARA,26600,False,S9,魔の巣,27550
148,S21,九州酔狂連,22200,False,S3,成田長親,23600
149,S2,新時代,26678,True,S25,漢隊,26300
150,S1,毘沙門天,22400,-1,S37,武尊会,23177
151,S6,軍神,26600,False,S37,疾風迅雷,28500
152,S4,毘沙門天,20100,-1,S8,システマ,21200
153,S19,乱舞,24400,False,S9,月下翼松,25800
154,S1,すき焼き同盟,20100,-1,S27,ネオ・ジオン,23860
155,S15,天真爛漫,26600,False,S7,天下人,28000
156,S13,自由の翼,24500,True,S11,関東ニャン組,22100
157,S15,雅,28722,True,S23,摩利支天,27000
158,S8,システマ,20100,-1,S4,毘沙門天,21200
159,S19,華,24323,False,S17,乱れ雪月花,25464
