,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
55,S1,炎上軍,27400,True,S31,ゼロ魔,26900
56,S9,FM807,27400,False,S3,夜桜,26900
57,S19,乙女桔梗,27400,True,S8,アルナ軍,27600
58,S37,疾風迅雷,29600,False,S23,美酒佳肴,30100
59,S5,たけのこの里,29600,True,S27,ひよこ隊,29600
60,S15,ぺろり一門,27400,False,S27,酔いどれ屋w,27600
61,S9,武装農民,29600,False,S25,桜花乱舞,30033
62,S25,倭寇,29600,False,S10,一人旅,29100
63,S43,殺罰,31800,False,S2,かるだの,33300
64,S29,九州総統連合,26900,False,S10,千本桜零鬼,27600
65,S7,天下人,29100,True,S29,閻魔,29100
66,S33,武田家,26900,True,S25,勝鬨で候,26200
67,S3,夜桜,26900,True,S9,FM807,27400
68,S11,RTC,29100,False,S15,雅,28722
69,S8,和気藹々,29100,False,S44,毎日が本能寺,29100
70,S3,成田長親,24600,False,S13,自由の翼,24500
71,S8,鎌倉幕府,29100,False,S46,紅龍,28600
72,S29,秦国,26900,True,S23,24鯖代表,26400
73,S31,ゼロ魔,26900,False,S1,炎上軍,27400
74,S35,暁,29100,False,S7,続、不協和音,28800
75,S10,一人旅,29100,True,S25,倭寇,29600
76,S9,月下翼松,26900,True,S19,遊嬉宴楽,26400
77,S29,閻魔,29100,False,S7,天下人,29100
78,S31,義風堂々,26900,False,S17,乱れ雪月花,26564
79,S44,毎日が本能寺,29100,True,S8,和気藹々,29100
80,S13,曉風南薫,26400,False,S6,軍神,26600
81,S35,ZOO,28600,False,S25,風神雷神,28152
82,S27,不倶戴天,28600,False,S35,パイパニック,28600
83,S37,武尊会,22177,-1,S21,九州酔狂連,22300
84,S19,遊嬉宴楽,26400,False,S9,月下翼松,26900
85,S17,極楽浄土,26400,True,S15,天真爛漫,26600
86,S35,パイパニック,28600,True,S27,不倶戴天,28600
87,S2,エゴイスト,24200,False,S19,乱舞,24400
88,S35,太郎丸,30800,True,S15,紀伊,30100
89,S35,太閤立志伝,28600,False,S40,龍谷山,28100
90,S9,魔の巣,28650,True,S27,百鬼夜行鳳凰,28900
91,S37,威風凛々,26350,False,S2,新時代,26678
92,S29,xxx,28600,False,S11,土佐の山間,28900
93,S46,紅龍,28600,True,S8,鎌倉幕府,29100
94,S23,24鯖代表,26400,False,S29,秦国,26900
95,S13,念仏喫茶,26436,True,S17,BASARA,26600
96,S23,摩利支天,25900,True,S38,爆弾一味,25900
97,S8,羅針盤,28100,False,S3,紅蓮の刃,27900
98,S38,爆弾一味,25900,False,S23,摩利支天,25900
99,S35,光風霽月,25900,True,S5,白虎隊,25900
100,S40,龍谷山,28100,True,S35,太閤立志伝,28600
101,S10,死兆星,28100,False,S17,TITANS,27900
102,S5,白虎隊,25900,False,S35,光風霽月,25900
103,S2,天下蒼生,25900,False,S21,幸運の大桜,25700
104,S6,化楽天,25900,False,S11,風林火山,26200
105,S4,多趣味の暇人,23700,True,S15,覇将府,24000
106,S29,アナハイム,23700,False,S21,蟹江警備隊,24975
107,S27,遊楽庵,25900,True,S29,楽華隊,25400
108,S5,臥龍戴天,25900,False,S21,花火百景,25471
109,S25,風神雷神,28152,True,S35,ZOO,28600
110,S21,ゆる〜く,21800,False,S11,関東ニャン組,21000
111,S5,源氏一族2部,28100,True,S35,おもち,27967
112,S27,酔いどれ屋w,27600,True,S15,ぺろり一門,27400
113,S40,瑞巌寺,29800,False,S41,桃源郷,30100
114,S3,神算鬼謀,25400,True,S10,八咫烏,25400
115,S10,八咫烏,25400,False,S3,神算鬼謀,25400
116,S37,ヒゲガール,25400,True,S31,新天地の酔蓮,25400
117,S10,千本桜零鬼,27600,True,S29,九州総統連合,26900
118,S7,鸞翔鳳集,27600,False,S27,倭国,27100
119,S17,九州天皇會,29758,False,S33,最後の晩餐,30100
120,S31,愛一,27600,False,S19,狂猫,27100
121,S31,新天地の酔蓮,25400,False,S37,ヒゲガール,25400
122,S29,楽華隊,25400,False,S27,遊楽庵,25900
123,S11,関東ニャン組,21000,True,S21,ゆる〜く,21800
124,S21,花火百景,25471,True,S5,臥龍戴天,25900
125,S7,ひだまりの里,27529,True,S17,薔薇園,27025
126,S10,武装戦線,23200,True,S41,下克上,24900
127,S8,アルナ軍,27600,False,S19,乙女桔梗,27400
128,S13,四国連合,24900,True,S8,天地不焦肆国,24840
129,S4,Z旅団,20800,-1,S27,ネオ・ジオン,22860
130,S13,満足同盟,22800,-1,S4,百万一心,22800
131,S3,鬼兵隊,24800,False,S19,華,24323
132,S4,百万一心,22800,-1,S13,満足同盟,22800
133,S6,創造主,20600,-1,S4,毘沙門天,20200
134,S13,楽園,29300,False,S8,大日本帝國,30100
135,S27,倭国,27100,True,S7,鸞翔鳳集,27600
136,S41,下克上,24900,False,S10,武装戦線,23200
137,S17,薔薇園,27025,False,S7,ひだまりの里,27529
138,S19,狂猫,27100,True,S31,愛一,27600
139,S6,黄昏の旅団,22700,True,S23,鬼神,23100
140,S27,ネオ・ジオン,22860,-1,S4,Z旅団,20800
141,S17,RAVENS,22800,True,S1,すき焼き同盟,20200
142,S8,天地不焦肆国,24840,False,S13,四国連合,24900
143,S21,蟹江警備隊,24975,True,S29,アナハイム,23700
144,S17,チョコ,31000,True,S31,金色の皇翼,31100
145,S7,続、不協和音,28800,True,S35,暁,29100
146,S17,乱れ雪月花,26564,True,S31,義風堂々,26900
147,S17,BASARA,26600,False,S13,念仏喫茶,26436
148,S21,九州酔狂連,22300,-1,S37,武尊会,22177
149,S2,新時代,26678,True,S37,威風凛々,26350
150,S1,毘沙門天,22500,-1,S8,システマ,20200
151,S6,軍神,26600,True,S13,曉風南薫,26400
152,S4,毘沙門天,20200,-1,S6,創造主,20600
153,S19,乱舞,24400,True,S2,エゴイスト,24200
154,S1,すき焼き同盟,20200,False,S17,RAVENS,22800
155,S15,天真爛漫,26600,False,S17,極楽浄土,26400
156,S13,自由の翼,24500,True,S3,成田長親,24600
157,S15,雅,28722,True,S11,RTC,29100
158,S8,システマ,20200,-1,S1,毘沙門天,22500
159,S19,華,24323,True,S3,鬼兵隊,24800
