,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S2,かるだの,32200,True,S1,ショッカー,31639
1,S11,しす派,34400,True,S7,風林火山,34400
2,S10,威風堂々,30000,True,S41,桃源郷,31200
3,S7,風林火山,34400,False,S11,しす派,34400
4,S19,絆2,30000,True,S44,毎日が本能寺,30200
5,S27,百鬼夜行鳳凰,30000,False,S6,里見八犬伝,29537
6,S13,孤軍奮闘,30000,True,S13,楽園,30400
7,S33,九州探題,30000,True,S29,xxx,29700
8,S4,涼風一陣,34400,True,S43,殺罰,32900
9,S11,土佐の山間,27800,True,S9,FM807,28500
10,S6,鬼ヶ島,30000,True,S35,暁,30200
11,S17,赤兎馬,30000,True,S1,風の如く,29500
12,S8,おつかべ同盟,32200,True,S3,円山動物園,31700
13,S31,金色の皇翼,30000,True,S27,不倶戴天,29700
14,S1,sakura,32200,True,S9,傾奇者皇,31700
15,S15,一網打尽,30000,True,S8,鎌倉幕府,30200
16,S9,傾奇者,31700,True,S33,最後の晩餐,31200
17,S3,円山動物園,31700,False,S8,おつかべ同盟,32200
18,S1,風の如く,29500,False,S17,赤兎馬,30000
19,S25,鷹の団,31700,False,S3,姫桜,33900
20,S23,和敬静寂,29500,False,S17,チョコ,29900
21,S9,傾奇者皇,31700,False,S1,sakura,32200
22,S8,九州同盟,29448,False,S21,新日薙帝國,29500
23,S3,姫桜,33900,True,S25,鷹の団,31700
24,S15,覇将府,25100,False,S5,臥龍戴天,24800
25,S11,風林火山,27300,False,S46,紅龍,27500
26,S1,ショッカー,31639,False,S2,かるだの,32200
27,S5,奇兵隊,29561,True,S35,おもち,29067
28,S4,如水,31663,False,S27,戦国の花,31200
29,S6,里見八犬伝,29537,True,S27,百鬼夜行鳳凰,30000
30,S25,勝鬨で候,27300,False,S35,ZOO,27500
31,S21,新日薙帝國,29500,True,S8,九州同盟,29448
32,S10,魔苦土那瑠怒,24600,False,S37,威風凛々,25250
33,S7,合肥,29000,False,S17,九州天皇會,28700
34,S33,最後の晩餐,31200,False,S9,傾奇者,31700
35,S27,戦国の花,31200,True,S4,如水,31663
36,S8,大日本帝國,29000,True,S27,酔いどれ屋w,28700
37,S4,太陽の子,29000,True,S3,紅蓮の刃,29000
38,S23,美酒佳肴,29000,True,S15,天下一品,29000
39,S15,紀伊,29000,True,S7,鸞翔鳳集,28700
40,S25,桜花乱舞,31133,False,S13,明鏡止水,30700
41,S35,おもち,29067,False,S5,奇兵隊,29561
42,S7,安芸諸国連合,29000,False,S19,鬼島津,28500
43,S15,天下一品,29000,False,S23,美酒佳肴,29000
44,S17,TITANS,26800,True,S21,幸運の大桜,26800
45,S21,幸運の大桜,26800,False,S17,TITANS,26800
46,S3,紅蓮の刃,29000,False,S4,太陽の子,29000
47,S41,桃源郷,31200,False,S10,威風堂々,30000
48,S27,ひよこ隊,30700,False,S23,神乃一族,30770
49,S23,神乃一族,30770,True,S27,ひよこ隊,30700
50,S25,天上天下,30630,True,S9,武装農民,30700
51,S25,漢隊,26300,False,S2,新時代,25578
52,S19,鬼島津,28500,True,S7,安芸諸国連合,29000
53,S23,鬼神,24200,False,S37,ヒゲガール,24300
54,S13,明鏡止水,30700,True,S25,桜花乱舞,31133
55,S1,炎上軍,26300,True,S6,化楽天,27000
56,S9,FM807,28500,False,S11,土佐の山間,27800
57,S19,乙女桔梗,28500,False,S5,たけのこの里,28500
58,S37,疾風迅雷,28500,True,S6,軍神,27700
59,S5,たけのこの里,28500,True,S19,乙女桔梗,28500
60,S15,ぺろり一門,28500,False,S8,和気藹々,28000
61,S9,武装農民,30700,False,S25,天上天下,30630
62,S25,倭寇,28500,True,S29,秦国,28000
63,S43,殺罰,32900,False,S4,涼風一陣,34400
64,S29,九州総統連合,28000,False,S10,一人旅,28000
65,S7,天下人,28000,True,S15,天真爛漫,27700
66,S33,武田家,28000,False,S29,閻魔,28000
67,S3,夜桜,25800,True,S3,鬼兵隊,25900
68,S11,RTC,28000,True,S19,狂猫,28200
69,S8,和気藹々,28000,True,S15,ぺろり一門,28500
70,S3,成田長親,23600,True,S21,九州酔狂連,23300
71,S8,鎌倉幕府,30200,False,S15,一網打尽,30000
72,S29,秦国,28000,False,S25,倭寇,28500
73,S31,ゼロ魔,25800,True,S8,天地不焦肆国,25940
74,S35,暁,30200,False,S6,鬼ヶ島,30000
75,S10,一人旅,28000,True,S29,九州総統連合,28000
76,S9,月下翼松,25800,True,S19,乱舞,25500
77,S29,閻魔,28000,True,S33,武田家,28000
78,S31,義風堂々,25800,True,S41,下克上,26000
79,S44,毎日が本能寺,30200,False,S19,絆2,30000
80,S13,曉風南薫,27500,False,S25,風神雷神,27052
81,S35,ZOO,27500,True,S25,勝鬨で候,27300
82,S27,不倶戴天,29700,False,S31,金色の皇翼,30000
83,S37,武尊会,23177,-1,S1,毘沙門天,23500
84,S19,遊嬉宴楽,25300,True,S2,エゴイスト,25300
85,S17,極楽浄土,27500,False,S7,続、不協和音,27700
86,S35,パイパニック,27500,True,S23,24鯖代表,27500
87,S2,エゴイスト,25300,False,S19,遊嬉宴楽,25300
88,S35,太郎丸,29700,True,S5,源氏一族2部,29200
89,S35,太閤立志伝,27500,True,S35,光風霽月,27000
90,S9,魔の巣,27550,True,S17,BASARA,27700
91,S37,威風凛々,25250,True,S10,魔苦土那瑠怒,24600
92,S29,xxx,29700,False,S33,九州探題,30000
93,S46,紅龍,27500,True,S11,風林火山,27300
94,S23,24鯖代表,27500,False,S35,パイパニック,27500
95,S13,念仏喫茶,25336,True,S10,武装戦線,24300
96,S23,摩利支天,27000,False,S15,雅,27622
97,S8,羅針盤,27000,True,S21,花火百景,26571
98,S38,爆弾一味,27000,False,S40,龍谷山,27000
99,S35,光風霽月,27000,False,S35,太閤立志伝,27500
100,S40,龍谷山,27000,True,S38,爆弾一味,27000
101,S10,死兆星,27000,True,S29,楽華隊,26500
102,S5,白虎隊,24800,True,S4,百万一心,23900
103,S2,天下蒼生,24800,True,S4,多趣味の暇人,24800
104,S6,化楽天,27000,False,S1,炎上軍,26300
105,S4,多趣味の暇人,24800,False,S2,天下蒼生,24800
106,S29,アナハイム,24800,False,S27,遊楽庵,24800
107,S27,遊楽庵,24800,True,S29,アナハイム,24800
108,S5,臥龍戴天,24800,True,S15,覇将府,25100
109,S25,風神雷神,27052,True,S13,曉風南薫,27500
110,S21,ゆる〜く,22800,-1,S13,満足同盟,23800
111,S5,源氏一族2部,29200,False,S35,太郎丸,29700
112,S27,酔いどれ屋w,28700,False,S8,大日本帝國,29000
113,S40,瑞巌寺,28700,True,S8,アルナ軍,28700
114,S3,神算鬼謀,26500,False,S7,ひだまりの里,26429
115,S10,八咫烏,26500,False,S10,千本桜零鬼,26500
116,S37,ヒゲガール,24300,True,S23,鬼神,24200
117,S10,千本桜零鬼,26500,True,S10,八咫烏,26500
118,S7,鸞翔鳳集,28700,False,S15,紀伊,29000
119,S17,九州天皇會,28700,True,S7,合肥,29000
120,S31,愛一,26500,True,S31,新天地の酔蓮,26500
121,S31,新天地の酔蓮,26500,False,S31,愛一,26500
122,S29,楽華隊,26500,False,S10,死兆星,27000
123,S11,関東ニャン組,22100,False,S13,自由の翼,23400
124,S21,花火百景,26571,False,S8,羅針盤,27000
125,S7,ひだまりの里,26429,True,S3,神算鬼謀,26500
126,S10,武装戦線,24300,False,S13,念仏喫茶,25336
127,S8,アルナ軍,28700,False,S40,瑞巌寺,28700
128,S13,四国連合,26000,False,S27,倭国,26000
129,S4,Z旅団,21900,False,S6,黄昏の旅団,21600
130,S13,満足同盟,23800,-1,S21,ゆる〜く,22800
131,S3,鬼兵隊,25900,False,S3,夜桜,25800
132,S4,百万一心,23900,False,S5,白虎隊,24800
133,S6,創造主,21600,-1,S17,RAVENS,23800
134,S13,楽園,30400,False,S13,孤軍奮闘,30000
135,S27,倭国,26000,True,S13,四国連合,26000
136,S41,下克上,26000,False,S31,義風堂々,25800
137,S17,薔薇園,26000,True,S21,蟹江警備隊,26000
138,S19,狂猫,28200,False,S11,RTC,28000
139,S6,黄昏の旅団,21600,True,S4,Z旅団,21900
140,S27,ネオ・ジオン,23860,-1,S1,すき焼き同盟,21200
141,S17,RAVENS,23800,-1,S6,創造主,21600
142,S8,天地不焦肆国,25940,False,S31,ゼロ魔,25800
143,S21,蟹江警備隊,26000,False,S17,薔薇園,26000
144,S17,チョコ,29900,True,S23,和敬静寂,29500
145,S7,続、不協和音,27700,True,S17,極楽浄土,27500
146,S17,乱れ雪月花,25464,True,S19,華,25423
147,S17,BASARA,27700,False,S9,魔の巣,27550
148,S21,九州酔狂連,23300,False,S3,成田長親,23600
149,S2,新時代,25578,True,S25,漢隊,26300
