level,power,date
30,678.9,2023-08-04
30,630.2,2023-08-04
30,628.7,2023-08-04
30,624.1,2023-08-04
30,601.1,2023-08-04
30,569.6,2023-08-04
30,568.5,2023-08-04
30,554.4,2023-08-04
30,529.7,2023-08-04
30,528.8,2023-08-04
29,493.5,2023-08-04
30,435.2,2023-08-04
30,423.3,2023-08-04
28,423.3,2023-08-04
29,415.2,2023-08-04
30,411.7,2023-08-04
28,407.6,2023-08-04
28,397.8,2023-08-04
27,389.0,2023-08-04
29,380.2,2023-08-04
30,365.8,2023-08-04
29,360.3,2023-08-04
28,345.6,2023-08-04
25,322.3,2023-08-04
27,315.8,2023-08-04
25,291.5,2023-08-04
27,277.0,2023-08-04
25,270.8,2023-08-04
27,255.4,2023-08-04
24,252.5,2023-08-04
27,238.0,2023-08-04
27,233.1,2023-08-04
26,225.3,2023-08-04
25,208.6,2023-08-04
22,140.9,2023-08-04
13,51.1,2023-08-04
10,13.5,2023-08-04
