level,power,date
30,378.4,2023-08-10
30,354.6,2023-08-10
26,321.2,2023-08-10
27,306.7,2023-08-10
25,281.9,2023-08-10
26,267.2,2023-08-10
28,225.3,2023-08-10
27,218.1,2023-08-10
24,210.2,2023-08-10
24,182.0,2023-08-10
22,129.4,2023-08-10
24,125.2,2023-08-10
22,121.9,2023-08-10
22,106.5,2023-08-10
23,104.1,2023-08-10
22,92.7,2023-08-10
21,92.0,2023-08-10
21,83.4,2023-08-10
19,70.4,2023-08-10
17,66.7,2023-08-10
17,62.4,2023-08-10
19,56.5,2023-08-10
19,51.3,2023-08-10
18,38.8,2023-08-10
15,30.6,2023-08-10
6,10.9,2023-08-10
11,10.5,2023-08-10
