level,power,date
26.0,324.4,2023-06-23
26.0,252.1,2023-06-23
24.0,234.9,2023-06-23
25.0,231.7,2023-06-23
25.0,195.5,2023-06-23
23.0,187.4,2023-06-23
24.0,156.5,2023-06-23
24.0,156.1,2023-06-23
22.0,152.0,2023-06-23
24.0,151.3,2023-06-23
22.0,123.7,2023-06-23
21.0,110.8,2023-06-23
22.0,107.7,2023-06-23
19.0,83.4,2023-06-23
21.0,80.3,2023-06-23
19.0,73.8,2023-06-23
19.0,72.9,2023-06-23
21.0,69.3,2023-06-23
19.0,58.2,2023-06-23
18.0,55.0,2023-06-23
13.0,23.4,2023-06-23
10.0,18.4,2023-06-23
12.0,18.2,2023-06-23
11.0,13.0,2023-06-23
10.0,11.9,2023-06-23
11,11.4,2023-06-23
7,4.7,2023-06-23
6,4.3,2023-06-23
