level,power,date
25.0,308.0,2023-08-04
25.0,229.3,2023-08-04
24.0,214.2,2023-08-04
22.0,194.6,2023-08-04
20.0,125.9,2023-08-04
21.0,122.2,2023-08-04
17.0,111.8,2023-08-04
19.0,101.6,2023-08-04
20.0,100.6,2023-08-04
21.0,100.0,2023-08-04
17.0,84.2,2023-08-04
17.0,75.1,2023-08-04
20.0,72.7,2023-08-04
20.0,71.6,2023-08-04
17.0,68.7,2023-08-04
19.0,68.0,2023-08-04
17.0,65.4,2023-08-04
18.0,54.4,2023-08-04
17.0,50.2,2023-08-04
15.0,41.4,2023-08-04
15.0,39.7,2023-08-04
15.0,39.6,2023-08-04
14.0,39.6,2023-08-04
15.0,36.4,2023-08-04
13.0,31.0,2023-08-04
11.0,28.6,2023-08-04
12.0,25.2,2023-08-04
15.0,21.3,2023-08-04
12.0,20.0,2023-08-04
11.0,19.1,2023-08-04
11.0,18.5,2023-08-04
11.0,18.2,2023-08-04
10.0,17.2,2023-08-04
11.0,16.9,2023-08-04
11.0,14.8,2023-08-04
9.0,12.1,2023-08-04
11.0,12.0,2023-08-04
11.0,11.9,2023-08-04
8.0,7.0,2023-08-04
11.0,5.3,2023-08-04
