level,power,date
30,554.2,2023-08-04
29,456.6,2023-08-04
30,404.9,2023-08-04
29,393.7,2023-08-04
28,377.3,2023-08-04
27,375.0,2023-08-04
26,365.6,2023-08-04
27,361.2,2023-08-04
29,351.3,2023-08-04
28,347.9,2023-08-04
29,346.7,2023-08-04
27,333.5,2023-08-04
27,328.6,2023-08-04
27,317.7,2023-08-04
27,304.4,2023-08-04
26,287.9,2023-08-04
28,280.1,2023-08-04
25,269.7,2023-08-04
28,264.5,2023-08-04
24,144.3,2023-08-04
19,72.2,2023-08-04
19,70.5,2023-08-04
20,59.4,2023-08-04
19,59.1,2023-08-04
15,30.7,2023-08-04
15,29.0,2023-08-04
17,28.3,2023-08-04
11,11.6,2023-08-04
6,4.0,2023-08-04
