level,power,date
26,307.2,2023-07-05
24,216.4,2023-07-05
24,209.7,2023-07-05
24,205.5,2023-07-05
26,201.4,2023-07-05
25,197.0,2023-07-05
24,185.7,2023-07-05
24,181.7,2023-07-05
23,179.0,2023-07-05
24,174.2,2023-07-05
24,165.4,2023-07-05
23,160.8,2023-07-05
22,157.7,2023-07-05
22,155.2,2023-07-05
23,152.6,2023-07-05
24,149.0,2023-07-05
22,148.6,2023-07-05
23,144.7,2023-07-05
23,143.9,2023-07-05
21,141.8,2023-07-05
23,138.3,2023-07-05
19,135.4,2023-07-05
20,134.7,2023-07-05
23,133.6,2023-07-05
21,132.5,2023-07-05
22,128.8,2023-07-05
21,125.5,2023-07-05
22,112.5,2023-07-05
20,109.1,2023-07-05
21,103.1,2023-07-05
19,94.4,2023-07-05
20,79.9,2023-07-05
20,75.9,2023-07-05
20,67.4,2023-07-05
17,49.5,2023-07-05
