Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S58,ミルフィーユ,16100,True,S57,加賀産上,16100
S50,疾風迅雷神,13900,True,S45,朱雀,13900
S57,加賀産上,16100,False,S58,ミルフィーユ,16100
S43,風林火山,13900,False,S58,夜凪,13988
S40,伊賀甲賀忍法,13900,True,S7,修羅の国,13900
S54,天歌夢奏,16100,True,S59,アメとムチ,15600
S43,焔,13900,True,S46,ひみつきち,14030
S56,戦国義心,16100,False,S53,ほたるの里k,16012
S51,珍棒會,16100,True,S51,六文銭,15600
S7,修羅の国,13900,False,S40,伊賀甲賀忍法,13900
S51,天真爛漫,13900,True,S47,越後平野,14100
S51,雲外蒼天,16100,True,S40,花鳥風月,15600
S58,夜凪,13988,True,S43,風林火山,13900
S53,ほたるの里k,16012,True,S56,戦国義心,16100
S45,朱雀,13900,False,S50,疾風迅雷神,13900
S57,牛宮城,16100,True,S55,天使の森,15600
S51,六文銭,15600,False,S51,珍棒會,16100
S54,十文字,13400,False,S37,ぶや連合,13456
S50,鈴蘭学園,15600,True,S54,ピクニック,15600
S51,織田同志会,13400,False,S57,名門・小田家,13100
S40,花鳥風月,15600,False,S51,雲外蒼天,16100
S42,ぱん親衛隊,13400,False,S53,大文字,13400
S37,ぶや連合,13456,True,S54,十文字,13400
S53,那月邪夢,15544,False,S48,鴻鵠の志,15600
S48,王下七武海,13400,True,S25,風林火山,13517
S59,アメとムチ,15600,False,S54,天歌夢奏,16100
S53,大文字,13400,True,S42,ぱん親衛隊,13400
S55,天使の森,15600,False,S57,牛宮城,16100
S10,煌龍家,13400,False,S58,世界平和,13400
S54,ピクニック,15600,False,S50,鈴蘭学園,15600
S48,鴻鵠の志,15600,True,S53,那月邪夢,15544
S58,世界平和,13400,True,S10,煌龍家,13400
S57,天元突破,15100,True,S37,ATK48,14600
S44,華,12900,True,S57,薩摩隼人,13100
S35,風神雷神,15100,False,S57,紫陽花,15100
S7,一寸一服,12900,True,S59,名湯百選,13100
S46,親父組,15100,True,S42,鏡花水月,14600
S58,天照,12900,True,S57,華麗なる一族,12600
S48,国士無双,15100,True,S38,Largo,15100
S42,桃色の河馬,12900,True,S58,竜騰虎闘,12600
S9,安芸紅葉,12900,False,S59,闘源郷,12900
S38,Largo,15100,False,S48,国士無双,15100
S53,不惜身命,15100,False,S43,天地を喰らう,14600
S38,シブサワ,12900,False,S45,りばてぃ,12600
S59,闘源郷,12900,True,S9,安芸紅葉,12900
