Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S58,ミルフィーユ,22700,False,S55,夢幻泡影,19000
S50,疾風迅雷神,16143,False,S53,ほたるの里k,16028
S57,加賀産上,18300,True,S54,天歌夢奏,20500
S43,風林火山,13900,True,S42,立花家,14100
S40,伊賀甲賀忍法,13900,False,S47,越後平野,14087
S54,天歌夢奏,20500,False,S57,加賀産上,18300
S43,焔,9500,True,S44,眠れる獅子,9662
S56,戦国義心,13900,True,S37,是々非々,13100
S51,珍棒會,16100,True,S46,夢幻の如く,16300
S7,修羅の国,11781,False,S53,ねこぐらし,10600
S51,天真爛漫,16100,False,S58,夜凪,16188
S51,雲外蒼天,22700,True,S59,闘源郷,17300
S58,夜凪,16188,True,S51,天真爛漫,16100
S53,ほたるの里k,16028,True,S50,疾風迅雷神,16143
S45,朱雀,7622,False,S25,風林火山,7290
S57,牛宮城,20500,False,S11,月花,18200
S51,六文銭,15600,True,S48,鴻鵠の志,15600
S54,十文字,13400,True,S55,のらりくらり,13458
S50,鈴蘭学園,15600,True,S48,王下七武海,15600
S51,織田同志会,11200,True,S43,ゆっくり党,10703
S40,花鳥風月,15519,False,S52,八幡大菩薩,16800
S42,ぱん親衛隊,11500,True,S41,自田無言同盟,11780
S37,ぶや連合,13356,True,S57,月花,13661
S53,那月邪夢,15544,False,S11,新月,16000
S48,王下七武海,15600,False,S50,鈴蘭学園,15600
S59,アメとムチ,17800,True,S48,国士無双,17300
S53,大文字,13400,True,S10,煌龍家,13400
S55,天使の森,11200,False,S44,華,10704
S10,煌龍家,13400,False,S53,大文字,13400
S54,ピクニック,15600,False,S19,播州猛虎会,15900
S48,鴻鵠の志,15600,False,S51,六文銭,15600
S58,世界平和,14500,False,S48,火鈴,15100
S57,天元突破,17300,False,S57,紫陽花,17284
S44,華,10704,True,S55,天使の森,11200
S35,風神雷神,17300,False,S57,名門・小田家,17500
S7,一寸一服,12872,True,S56,波瀾万丈,11888
S46,親父組,15100,True,S9,安芸紅葉,15100
S58,天照,12900,-1,S37,ATK48,12400
S48,国士無双,17300,False,S59,アメとムチ,17800
S42,桃色の河馬,12900,True,S49,戦国の休憩所,11900
S9,安芸紅葉,15100,False,S46,親父組,15100
S38,Largo,12900,True,S56,武装戦線,12400
S53,不惜身命,12900,True,S41,桃源郷サブ,13200
S38,シブサワ,6782,-1,S47,りつ村,6300
S59,闘源郷,17300,False,S51,雲外蒼天,22700
S59,協心戮力,19500,False,S4,RED,18200
S57,紫陽花,17284,True,S57,天元突破,17300
S48,火鈴,15100,True,S58,世界平和,14500
S52,煌月,14600,False,S52,麒麟乃翼,14600
S9,豚骨,6200,-1,S57,蝶よ華よ,7297
S58,鬼,12468,True,S59,猛虎伏草,12492
S42,鏡花水月,10298,False,S57,薩摩隼人,10885
S57,鬼神,10300,False,S58,白米,11302
S39,桜花爛漫,10220,False,S56,調査兵団,10217
S52,麒麟乃翼,14600,True,S52,煌月,14600
S52,八幡大菩薩,16800,True,S40,花鳥風月,15519
S56,武装戦線,12400,False,S38,Largo,12900
