Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S58,ミルフィーユ,16100,True,S50,疾風迅雷神,15000
S50,疾風迅雷神,13900,False,S58,ミルフィーユ,15000
S57,加賀産上,16100,True,S43,風林火山,15000
S43,風林火山,13900,False,S57,加賀産上,15000
S40,伊賀甲賀忍法,13900,False,S54,天歌夢奏,15000
S54,天歌夢奏,16100,True,S40,伊賀甲賀忍法,15000
S43,焔,13900,False,S56,戦国義心,15000
S56,戦国義心,16100,True,S43,焔,15000
S51,珍棒會,16100,True,S7,修羅の国,15000
S7,修羅の国,13900,False,S51,珍棒會,15000
S51,天真爛漫,13900,False,S51,雲外蒼天,15000
S51,雲外蒼天,16100,True,S51,天真爛漫,15000
S58,夜凪,13900,False,S53,ほたるの里k,15000
S53,ほたるの里k,16100,True,S58,夜凪,15000
S45,朱雀親衛隊,16100,True,S58,夜凪,15000
S57,牛宮城,16100,True,S47,朱雀,15000
S51,六文銭,15600,True,S54,十文字,14500
S54,十文字,13400,False,S51,六文銭,14500
S50,鈴蘭学園,15600,True,S51,織田同志会,14500
S51,織田同志会,13400,False,S50,鈴蘭学園,14500
S40,花鳥風月,15600,True,S42,ぱん親衛隊,14500
S42,ぱん親衛隊,13400,False,S40,花鳥風月,14500
S37,ぶや連合,13400,False,S53,那月邪夢,14500
S53,那月邪夢,15600,True,S37,ぶや連合,14500
S48,王下七武海,13400,False,S59,アメとムチ,14500
S59,アメとムチ,15600,True,S48,王下七武海,14500
S53,大文字,13400,False,S55,天使の森,14500
S55,天使の森,15600,True,S53,大文字,14500
S10,煌龍家,13400,False,S54,ピクニック,14500
S54,ピクニック,15600,True,S10,煌龍家,14500
S48,鴻鵠の志,15600,True,S58,世界平和,14500
S58,世界平和,13400,False,S48,鴻鵠の志,14500
S57,天元突破,15100,True,S44,華,14000
S44,華,12900,False,S57,天元突破,14000
S35,風神雷神,15100,True,S7,一寸一服,14000
S7,一寸一服,12900,False,S35,風神雷神,14000
S46,親父組,15100,True,S58,天照,14000
S58,天照,12900,False,S46,親父組,14000
S48,国士無双,15100,True,S42,桃色の河馬,14000
S42,桃色の河馬,12900,False,S48,国士無双,14000
S9,安芸紅葉,12900,False,S38,Largo,14000
S38,Largo,15100,True,S9,安芸紅葉,14000
S53,不惜身命,15100,True,S38,シブサワ,14000
S38,シブサワ,12900,False,S53,不惜身命,14000
S59,闘源郷,12900,False,S59,協心戮力,14000
S59,協心戮力,15100,True,S59,闘源郷,14000
S57,紫陽花,15100,True,S48,火鈴,14000
S48,火鈴,12900,False,S57,紫陽花,14000
S52,煌月,14600,True,S9,豚骨,13500
S9,豚骨,12400,False,S52,煌月,13500
S58,鬼,12400,False,S42,鏡花水月,13500
S42,鏡花水月,14600,True,S58,鬼,13500
S57,鬼神,12500,-1,S39,桜花爛漫,13500
S39,桜花爛漫,12500,-1,S57,鬼神,13500
S52,麒麟乃翼,12400,False,S52,八幡大菩薩,13500
S52,八幡大菩薩,14600,True,S52,麒麟乃翼,13500
S56,武装戦線,12400,False,S43,天地を喰らう,13500
S43,天地を喰らう,14600,True,S56,武装戦線,13500
S10,稲葉の白兎,12400,False,S52,喫茶安土,13500
S52,喫茶安土,14600,True,S10,稲葉の白兎,13500
S37,ATK48,14600,True,S55,夢幻泡影,13500
S55,夢幻泡影,12400,False,S37,ATK48,13500
S47,りつ村,12400,False,S45,信長の森,13500
S45,信長の森,14600,True,S47,りつ村,13500
S56,波瀾万丈,11900,False,S42,立花家,13000
S42,立花家,14100,True,S56,波瀾万丈,13000
S46,ひみつきち,14100,True,S47,秘境,13000
S47,秘境,11900,False,S46,ひみつきち,13000
S41,自田無言同盟,11900,False,S48,月光,13000
S48,月光,14100,True,S41,自田無言同盟,13000
S46,戦乱の世,11900,False,S58,ラブリー帝国,13000
S58,ラブリー帝国,14100,True,S46,戦乱の世,13000
S50,絶頂,14100,True,S49,戦国の休憩所,13000
S49,戦国の休憩所,11900,False,S50,絶頂,13000
S47,越後平野,14100,True,S46,夢幻の如く,13000
S46,夢幻の如く,11900,False,S47,越後平野,13000
S46,パッパ,14100,True,S48,くま牧場,13000
S48,くま牧場,11900,False,S46,パッパ,13000
S52,不撓不屈,14100,True,S53,おにぎり,13000
S53,おにぎり,11900,False,S52,不撓不屈,13000
S4,空腹虫,11500,-1,S44,毘沙門天,12500
S44,毘沙門天,11500,-1,S4,空腹虫,12500
S57,月花,11600,True,S11,新月,10500
S57,蝶よ花よ,11500,-1,S44,毘沙門天,12500
S54,【鏡花水月】,11400,False,S47,毘沙門天,12500
S47,毘沙門天,13600,True,S54,【鏡花水月】,12500
S51,我武者羅,11500,-1,S55,越後社中,12500
S55,越後社中,11500,-1,S51,我武者羅,12500
S55,のらりくらり,13600,True,S51,緋色の翼,12500
S51,緋色の翼,11400,False,S55,のらりくらり,12500
S58,ミルクレープ,13600,True,S41,黎明,12500
S41,黎明,11400,False,S58,ミルクレープ,12500
S55,ゴイゴイスー,11400,False,S58,白米,12500
S58,白米,13600,True,S55,ゴイゴイスー,12500
S9,農民,11400,False,S25,風林火山,12500
S25,風林火山,13600,True,S9,農民,12500
S57,名門・小田家,13100,True,S59,新生武神,12000
S59,新生武神,10900,False,S57,名門・小田家,12000
S43,ゆっくり党,13100,True,S10,まったり野望,12000
S10,まったり野望,10900,False,S43,ゆっくり党,12000
S9,桃,10900,False,S43,ゆっくり党,12000
S47,朱雀,13900,False,S57,牛宮城,15000
S40,春夏秋冬倉庫,10900,False,S37,是々非々,12000
S37,是々非々,13100,True,S40,春夏秋冬倉庫,12000
S46,真紅,13100,True,S2,黄巾党,12000
S2,黄巾党,10900,False,S46,真紅,12000
S41,桃源郷サブ,13100,True,S40,南国丸,12000
S40,南国丸,10900,False,S41,桃源郷サブ,12000
S57,薩摩隼人,13100,True,S47,きゃば城同盟,12000
S47,きゃば城同盟,10900,False,S57,薩摩隼人,12000
S2,戦国の休憩所,10900,False,S59,名湯百選,12000
S59,名湯百選,13100,True,S2,戦国の休憩所,12000
S58,竜騰虎闘,12600,True,S53,ねこぐらし,11500
S53,ねこぐらし,10400,False,S58,竜騰虎闘,11500
S39,日ノ本,10400,False,S59,猛虎伏草,11500
S59,猛虎伏草,12600,True,S39,日ノ本,11500
S38,すしざんまい,10500,-1,S43,デンジャー団,11500
S43,デンジャー団,10500,-1,S38,すしざんまい,11500
S42,自由の翼,10400,False,S59,星空の輝き,11500
S59,星空の輝き,12600,True,S42,自由の翼,11500
S43,武神姫,10400,False,S45,りばてぃ,11500
S45,りばてぃ,12600,True,S43,武神姫,11500
S52,パワハラ会議,12600,True,S58,きゃば城,11500
S58,きゃば城,10400,False,S52,パワハラ会議,11500
S51,風来坊,10400,False,S43,鷹,11500
S43,鷹,12600,True,S51,風来坊,11500
S39,昴の星,10400,False,S57,華麗なる一族,11500
S57,華麗なる一族,12600,True,S39,昴の星,11500
S44,第七師団,10000,-1,S58,一騎当千,11000
S58,一騎当千,10000,-1,S44,第七師団,11000
S49,鸞翔鳳集,12100,True,S56,麦わらの一味,11000
S56,麦わらの一味,9900,False,S49,鸞翔鳳集,11000
S45,天神,9900,False,S54,狐狼の血,11000
S54,狐狼の血,12100,True,S45,天神,11000
S52,zoo,10000,-1,S54,竜宮城,11000
S54,竜宮城,10000,-1,S52,zoo,11000
S43,BB,9900,False,S44,眠れる獅子,11000
S44,眠れる獅子,12100,True,S43,BB,11000
S56,調査兵団,10000,-1,S51,新女神転生,11000
S51,新女神転生,10000,-1,S56,調査兵団,11000
S37,疾風迅雪,10000,-1,S44,松下村塾,11000
S44,松下村塾,10000,-1,S37,疾風迅雪,11000
S58,天下布武,9900,False,S56,パイナポー,11000
S56,パイナポー,12100,True,S58,天下布武,11000
S4,RED,11600,True,S55,第四勢力,10500
S55,第四勢力,9400,False,S4,RED,10500
S55,ドラえもん,9500,-1,S49,毘沙門天,10500
S49,毘沙門天,9500,-1,S55,ドラえもん,10500
S47,気の向くまま,9500,-1,S44,桜姫,10500
S44,桜姫,9500,-1,S47,気の向くまま,10500
S41,天照,9500,-1,S51,晴天霹靂,10500
S51,晴天霹靂,9500,-1,S41,天照,10500
S56,踊,9500,-1,S47,れいの家畜,10500
S47,れいの家畜,9500,-1,S56,踊,10500
S54,チカニバル2,9400,False,S1,集まれお肉,10500
S1,集まれお肉,11600,True,S54,チカニバル2,10500
S56,美人局,9400,False,S19,播州猛虎会,10500
S19,播州猛虎会,11600,True,S56,美人局,10500
S11,月花,11600,True,S11,新月,10500
S11,新月,9400,False,S11,月花,10500
