Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
36,S13,ジェダイ,20700,False,S21,百鬼夜行新生,21874
37,S21,百鬼夜行新生,22974,True,S13,ジェダイ,21800
38,S21,華光燐,20700,False,S46,蒼龍,21500
39,S40,桜花爛漫,27300,True,S21,白浜,25000
40,S43,モヒカン団,25100,True,S38,二天一流道場,23500
41,S41,大晋,25100,True,S29,一番槍,23500
42,S11,やみりん,25100,False,S29,韋駄天,26200
43,S49,戦国松千代祭,29500,True,S6,都蘭,29317
44,S2,花,22900,False,S33,白夜の砦,23500
45,S2,ママの野望,18500,False,S17,三方原,20500
46,S29,韋駄天,27300,True,S11,やみりん,26200
47,S33,クロ一家,25100,True,S4,狭間,24000
48,S47,怒髪天,26800,False,S13,ピノ連合,27200
49,S19,大義名分,20200,True,S27,百鬼夜行竜王,17100
50,S2,一騎当千,24600,True,S29,白夜の風,23500
51,S40,百鬼夜行,22400,False,S38,猫屋敷,24096
52,S10,居酒屋横丁,22400,True,S40,蒼炎,21300
53,S25,梅恋峰,24600,False,S15,風林火山,25900
54,S37,XJAPAN,24600,True,S17,千本桜,24117
55,S29,一番槍,22400,False,S41,大晋,24000
56,S19,無道,22400,True,S29,感謝祭,20800
57,S38,二天一流道場,22400,False,S43,モヒカン団,24000
58,S19,其除如林,29000,True,S19,玄武,27200
59,S3,天神風,18000,False,S13,関東同盟,18839
60,S40,蒼炎,20200,False,S10,居酒屋横丁,21300
61,S33,白夜の砦,24600,True,S2,花,24000
62,S29,白夜の風,22400,False,S2,一騎当千,23500
63,S9,黒母衣衆,20200,False,S39,毘、北陸軍談,20800
64,S39,天下布武,21900,False,S47,錦の御旗,22758
65,S19,翠虎軍,17500,False,S9,八百万の民,18600
66,S9,月華,21900,True,S25,慈愛への旅路,20800
67,S9,八百万の民,19700,True,S19,翠虎軍,18600
68,S25,慈愛への旅路,19700,False,S9,月華,20800
69,S7,歌舞伎衆,17500,False,S31,北陸帝国,18300
70,S35,八重椿,24100,False,S4,覇道流れ組,25400
71,S39,毘、北陸軍談,21900,True,S9,黒母衣衆,21300
72,S29,感謝祭,19700,False,S19,無道,21300
73,S17,漆黒の軍団,21900,False,S29,百花繚乱,22800
74,S31,雅治の家,21900,True,S5,華笠衆,20800
75,S43,花魁道中,26300,False,S2,東南の風,27200
76,S25,梅の花,26300,True,S27,山ノ手社畜,25000
77,S5,華笠衆,19700,False,S31,雅治の家,20800
78,S25,武神,19700,True,S31,天鵞絨葵,16100
79,S47,新撰組,24100,False,S11,坂東武者,25400
80,S45,鳳仙花,23600,True,S19,北陸遊撃隊,22000
81,S37,千心夢楽,21400,True,S38,天下統一,20500
82,S13,万里一空,25800,True,S10,武田一族,24500
83,S48,笑点,25800,True,S5,陽炎,24500
84,S33,天一,23542,False,S4,天下静謐,24900
85,S45,飛春の野望,21400,False,S7,真田華撃団,22700
86,S27,新立呑屋連合,19200,False,S43,犬夜叉,20300
87,S46,黒龍,21400,False,S9,漢龍関,22300
88,S3,成田長季,25800,True,S41,自由無言同盟,24700
89,S43,犬夜叉,21400,True,S27,新立呑屋連合,20300
90,S46,蒼穹,21400,True,S2,第六天魔王,20100
91,S41,自由無言同盟,23600,False,S3,成田長季,24700
92,S39,少年探偵団,21400,False,S35,義義義,22700
93,S19,天六大魔王,21400,False,S5,豆柴,22000
94,S29,天下統一,19200,False,S41,あべ内閣,19800
95,S49,春夏秋冬,23600,True,S10,覇王,22700
96,S43,まほろば,23100,True,S40,朱雀,22083
97,S5,豆柴,23100,True,S19,天六大魔王,22500
98,S1,§百花繚乱§,27500,True,S1,巨砲爆裂,29400
99,S6,つの将軍,18700,False,S17,乾坤一擲,20100
100,S15,上州箕輪衆,23100,True,S31,無窮の夢,21500
101,S17,千本桜,23017,False,S37,XJAPAN,23500
102,S1,七福神,16500,False,S42,魑魅魍魎,17100
103,S41,天下無双,23100,False,S38,百折不撓,25000
104,S40,朱雀,20983,False,S43,まほろば,22000
105,S19,北陸遊撃隊,20900,False,S45,鳳仙花,22500
106,S29,紫,20986,True,S3,宵闇の八咫烏,19800
107,S45,勇往邁進,23014,True,S41,月華衆,21500
108,S41,あべ内閣,20900,True,S29,天下統一,20300
109,S38,伏見稲荷,23100,True,S31,天晴れ,21500
110,S33,破軍の星,18700,False,S7,天狼衆,20461
111,S3,宵闇の八咫烏,18700,False,S29,紫,19886
112,S3,暁,24800,False,S39,RE・梁山泊,25400
113,S40,朱雀親衛隊,20400,False,S29,寝具連合,21500
114,S31,天晴れ,20400,False,S38,伏見稲荷,22000
115,S15,風林火山,27000,True,S25,梅恋峰,25700
116,S31,無窮の夢,20400,False,S15,上州箕輪衆,22000
117,S15,和国一門,22600,True,S3,毘沙門天,21500
118,S42,魑魅魍魎,18200,True,S1,七福神,17600
119,S41,月華衆,20400,False,S45,勇往邁進,21914
120,S27,百鬼夜行竜王,16000,False,S19,大義名分,19100
121,S29,寝具連合,22600,True,S40,朱雀親衛隊,21500
122,S39,風林火山,20400,True,S27,鬼殺隊,17100
123,S46,蒼龍,22600,True,S21,華光燐,21800
124,S27,鬼殺隊,16000,False,S39,風林火山,19300
125,S3,毘沙門天,20400,False,S15,和国一門,21500
126,S15,朧桜,22600,False,S2,洒々落々,23700
127,S2,洒々落々,24800,True,S15,朧桜,23700
128,S4,覇道流れ組,26500,True,S35,八重椿,25200
129,S3,キャベツ太郎,22100,False,S6,ヴェルサーチ,23200
130,S42,相模国,22100,False,S42,さつまいも,23200
131,S15,ゆるキャン,22100,True,S6,興国寺城,20600
132,S11,坂東武者,26500,True,S47,新撰組,25200
133,S38,侃侃貫徹,17700,True,S35,治国平天下,18300
134,S21,戦国の夜明け,24300,True,S23,天運懺悔,23200
135,S23,雷迅雷鳴,22100,True,S13,六文銭,20500
136,S39,RE・梁山泊,26500,True,S3,暁,25900
137,S7,織田家,22100,False,S13,月華美刀,23200
138,S13,月華美刀,24300,True,S7,織田家,23200
139,S6,ヴェルサーチ,24300,True,S3,キャベツ太郎,23200
140,S25,四魔貴族,24300,True,S39,武田騎馬隊,22700
141,S23,天運懺悔,22100,False,S21,戦国の夜明け,23200
142,S42,さつまいも,24300,True,S42,相模国,23200
143,S13,関東同盟,19939,True,S3,天神風,19100
144,S4,天下静謐,26000,True,S33,天一,24642
145,S35,治国平天下,17200,False,S38,侃侃貫徹,16600
146,S17,三方原,21600,True,S2,ママの野望,19600
147,S31,天鵞絨葵,15000,False,S25,武神,18600
148,S7,真田華撃団,23800,True,S45,飛春の野望,22500
149,S10,覇王,21600,False,S49,春夏秋冬,22500
150,S47,錦の御旗,23858,True,S39,天下布武,23000
151,S7,天狼衆,21561,True,S33,破軍の星,19800
152,S38,天下統一,19400,False,S37,千心夢楽,20300
153,S1,楽しく遊ぼう,21600,True,S11,鎮西一,20600
154,S44,金吾丸,23800,True,S33,徳川光圀,22300
155,S31,北陸帝国,19400,True,S7,歌舞伎衆,18600
156,S39,武田騎馬隊,21600,False,S25,四魔貴族,23200
157,S35,義義義,23800,True,S39,少年探偵団,22500
158,S11,天下布武1,21600,False,S15,合縁奇縁,22800
159,S13,六文銭,19400,False,S23,雷迅雷鳴,21000
