,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S8,幻影旅団,23900,True,S33,徳川光圀,23400
1,S2,東南の風,26100,True,S29,韋駄天,27300
2,S27,山ノ手社畜,26100,False,S47,怒髪天,26800
3,S21,蝉時雨,26100,False,S1,巨砲爆裂,28300
4,S21,白浜,26100,False,S13,ピノ連合,26100
5,S1,巨砲爆裂,28300,True,S21,蝉時雨,26100
6,S15,合縁奇縁,23900,False,S4,天下静謐,23800
7,S13,ピノ連合,26100,True,S21,白浜,26100
8,S40,春夏秋冬,26100,False,S19,其除如林,26800
9,S6,都蘭,28217,True,S11,【沙羅双樹】,28300
10,S38,百折不撓,23900,True,S29,百花繚乱,23900
11,S6,興国寺城,21700,False,S3,キャベツ太郎,22100
12,S19,玄武,28300,False,S49,戦国松千代祭,27300
13,S11,鎮西一,21700,False,S10,覇王,21600
14,S11,【沙羅双樹】,28300,False,S6,都蘭,28217
15,S29,百花繚乱,23900,False,S38,百折不撓,23900
16,S23,月面歩行,25600,True,S38,猫屋敷,25100
17,S25,晴耕雨読,23400,True,S21,華光燐,22900
18,S2,第六天魔王,21200,False,S45,勇往邁進,20814
19,S10,武田一族,23400,True,S15,上州箕輪衆,23100
20,S45,ハム一族,25683,True,S2,花,25100
21,S35,魔法陣,23400,True,S21,百鬼夜行新生,22900
22,S11,日本,25600,True,S41,大晋,25100
23,S9,漢龍関,21200,True,S29,紫,20986
24,S33,徳川光圀,23400,False,S8,幻影旅団,23900
25,S31,珍遊記,25600,False,S40,桜花爛漫,25100
26,S5,陽炎,25600,False,S33,百折不撓,25600
27,S17,乾坤一擲,21200,False,S39,少年探偵団,21400
28,S42,ぱんころ軍,23400,True,S19,天六大魔王,23600
29,S33,百折不撓,25600,True,S5,陽炎,25600
30,S4,月夜の光,25600,False,S1,§百花繚乱§,25300
31,S39,鬼斬り,25600,True,S41,自由無言同盟,25800
32,S8,わくわく広場,22900,False,S41,天下無双,23100
33,S8,惡質,22900,False,S33,クロ一家,22900
34,S38,猫屋敷,25100,False,S23,月面歩行,25600
35,S4,狭間,22900,True,S13,ジェダイ,22900
36,S13,ジェダイ,22900,False,S4,狭間,22900
37,S21,百鬼夜行新生,22900,False,S35,魔法陣,23400
38,S21,華光燐,22900,False,S25,晴耕雨読,23400
39,S40,桜花爛漫,25100,True,S31,珍遊記,25600
40,S43,モヒカン団,25100,False,S11,やみりん,25100
41,S41,大晋,25100,False,S11,日本,25600
42,S11,やみりん,25100,True,S43,モヒカン団,25100
43,S49,戦国松千代祭,27300,True,S19,玄武,28300
44,S2,花,25100,False,S45,ハム一族,25683
45,S2,ママの野望,20700,False,S40,朱雀親衛隊,20400
46,S29,韋駄天,27300,False,S2,東南の風,26100
47,S33,クロ一家,22900,True,S8,惡質,22900
48,S47,怒髪天,26800,True,S27,山ノ手社畜,26100
49,S19,大義名分,20200,False,S31,天晴れ,20400
50,S2,一騎当千,24600,False,S4,覇道流れ組,24300
51,S40,百鬼夜行,22400,True,S10,居酒屋横丁,22400
52,S10,居酒屋横丁,22400,False,S40,百鬼夜行,22400
53,S25,梅恋峰,24600,True,S38,二天一流道場,24600
54,S37,XJAPAN,24600,False,S39,RE・梁山泊,24300
55,S29,一番槍,22400,True,S40,蒼炎,22400
56,S19,無道,20200,True,S9,八百万の民,19700
57,S38,二天一流道場,24600,False,S25,梅恋峰,24600
58,S19,其除如林,26800,True,S40,春夏秋冬,26100
59,S3,天神風,20200,False,S29,感謝祭,19700
60,S40,蒼炎,22400,False,S29,一番槍,22400
61,S33,白夜の砦,24600,False,S11,坂東武者,24300
62,S29,白夜の風,24600,False,S35,八重椿,24100
63,S9,黒母衣衆,22400,False,S2,洒々落々,22600
64,S39,天下布武,21900,True,S9,月華,21900
65,S19,翠虎軍,19700,False,S15,ゆるキャン,19900
66,S9,月華,21900,False,S39,天下布武,21900
67,S9,八百万の民,19700,False,S19,無道,20200
68,S25,慈愛への旅路,21900,False,S7,真田華撃団,21600
69,S7,歌舞伎衆,19700,False,S31,無窮の夢,20400
70,S35,八重椿,24100,True,S29,白夜の風,24600
71,S39,毘、北陸軍談,21900,False,S17,漆黒の軍団,21900
72,S29,感謝祭,19700,True,S3,天神風,20200
73,S17,漆黒の軍団,21900,True,S39,毘、北陸軍談,21900
74,S31,雅治の家,19700,True,S25,武神,19700
75,S43,花魁道中,26300,True,S48,笑点,25800
76,S25,梅の花,24100,True,S42,相模国,24300
77,S5,華笠衆,19700,True,S39,風林火山,20400
78,S25,武神,19700,False,S31,雅治の家,19700
79,S47,新撰組,24100,True,S45,鳳仙花,23600
80,S45,鳳仙花,23600,False,S47,新撰組,24100
81,S37,千心夢楽,19200,True,S27,百鬼夜行竜王,18200
82,S13,万里一空,23600,True,S46,黒龍,23600
83,S48,笑点,25800,False,S43,花魁道中,26300
84,S33,天一,23600,True,S47,錦の御旗,23800
85,S45,飛春の野望,21400,True,S33,破軍の星,20900
86,S27,新立呑屋連合,21400,False,S5,豆柴,20900
87,S46,黒龍,23600,False,S13,万里一空,23600
88,S3,成田長季,23600,True,S44,金吾丸,23800
89,S43,犬夜叉,21400,False,S49,春夏秋冬,21400
90,S46,蒼穹,19200,True,S1,七福神,18700
91,S41,自由無言同盟,25800,False,S39,鬼斬り,25600
92,S39,少年探偵団,21400,True,S17,乾坤一擲,21200
93,S19,天六大魔王,23600,False,S42,ぱんころ軍,23400
94,S29,天下統一,19200,True,S42,魑魅魍魎,8200
95,S49,春夏秋冬,21400,True,S43,犬夜叉,21400
96,S43,まほろば,23100,False,S15,朧桜,22600
97,S5,豆柴,20900,True,S27,新立呑屋連合,21400
98,S1,§百花繚乱§,25300,True,S4,月夜の光,25600
99,S6,つの将軍,20900,False,S19,北陸遊撃隊,20900
100,S15,上州箕輪衆,23100,False,S10,武田一族,23400
101,S17,千本桜,23100,True,S40,朱雀,23100
102,S1,七福神,18700,False,S46,蒼穹,19200
103,S41,天下無双,23100,True,S8,わくわく広場,22900
104,S40,朱雀,23100,False,S17,千本桜,23100
105,S19,北陸遊撃隊,20900,True,S6,つの将軍,20900
106,S29,紫,20986,False,S9,漢龍関,21200
107,S45,勇往邁進,20814,True,S2,第六天魔王,21200
108,S41,あべ内閣,18700,True,S27,鬼殺隊,18200
109,S38,伏見稲荷,20900,True,S3,宵闇の八咫烏,20900
110,S33,破軍の星,20900,False,S45,飛春の野望,21400
111,S3,宵闇の八咫烏,20900,False,S38,伏見稲荷,20900
112,S3,暁,24800,True,S13,月華美刀,24300
113,S40,朱雀親衛隊,20400,True,S2,ママの野望,20700
114,S31,天晴れ,20400,True,S19,大義名分,20200
115,S15,風林火山,24800,True,S42,さつまいも,24300
116,S31,無窮の夢,20400,True,S7,歌舞伎衆,19700
117,S15,和国一門,22600,False,S25,四魔貴族,22100
118,S42,魑魅魍魎,8200,False,S29,天下統一,19200
119,S41,月華衆,22600,False,S23,天運懺悔,22100
120,S27,百鬼夜行竜王,18200,False,S37,千心夢楽,19200
121,S29,寝具連合,22600,False,S21,戦国の夜明け,22100
122,S39,風林火山,20400,False,S5,華笠衆,19700
123,S46,蒼龍,22600,False,S7,織田家,22100
124,S27,鬼殺隊,18200,False,S41,あべ内閣,18700
125,S3,毘沙門天,22600,False,S6,ヴェルサーチ,22100
126,S15,朧桜,22600,True,S43,まほろば,23100
127,S2,洒々落々,22600,True,S9,黒母衣衆,22400
128,S4,覇道流れ組,24300,True,S2,一騎当千,24600
129,S3,キャベツ太郎,22100,True,S6,興国寺城,21700
130,S42,相模国,24300,False,S25,梅の花,24100
131,S15,ゆるキャン,19900,True,S19,翠虎軍,19700
132,S11,坂東武者,24300,True,S33,白夜の砦,24600
133,S38,侃侃貫徹,7700,False,S17,三方原,19400
134,S21,戦国の夜明け,22100,True,S29,寝具連合,22600
135,S23,雷迅雷鳴,22100,False,S11,天下布武1,21600
136,S39,RE・梁山泊,24300,True,S37,XJAPAN,24600
137,S7,織田家,22100,True,S46,蒼龍,22600
138,S13,月華美刀,24300,False,S3,暁,24800
139,S6,ヴェルサーチ,22100,True,S3,毘沙門天,22600
140,S25,四魔貴族,22100,True,S15,和国一門,22600
141,S23,天運懺悔,22100,True,S41,月華衆,22600
142,S42,さつまいも,24300,False,S15,風林火山,24800
143,S13,関東同盟,17739,True,S31,北陸帝国,19400
144,S4,天下静謐,23800,True,S15,合縁奇縁,23900
145,S35,治国平天下,19400,False,S7,天狼衆,19361
146,S17,三方原,19400,True,S38,侃侃貫徹,7700
147,S31,天鵞絨葵,7200,False,S38,天下統一,19400
148,S7,真田華撃団,21600,True,S25,慈愛への旅路,21900
149,S10,覇王,21600,True,S11,鎮西一,21700
150,S47,錦の御旗,23800,False,S33,天一,23600
151,S7,天狼衆,19361,True,S35,治国平天下,19400
