,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S8,幻影旅団,25000,False,S41,自由無言同盟,24700
1,S2,東南の風,27200,False,S6,都蘭,27117
2,S27,山ノ手社畜,25000,True,S45,鳳仙花,24700
3,S21,蝉時雨,25000,True,S46,黒龍,24700
4,S21,白浜,25000,True,S19,天六大魔王,24700
5,S1,巨砲爆裂,27200,True,S38,二天一流道場,25700
6,S15,合縁奇縁,25000,False,S43,花魁道中,25200
7,S13,ピノ連合,27200,False,S19,玄武,27200
8,S40,春夏秋冬,25000,True,S25,梅の花,25200
9,S6,都蘭,27117,True,S2,東南の風,27200
10,S38,百折不撓,25000,False,S45,ハム一族,24583
11,S6,興国寺城,22800,False,S4,覇道流れ組,23200
12,S19,玄武,27200,True,S13,ピノ連合,27200
13,S11,鎮西一,22800,False,S11,坂東武者,23200
14,S11,【沙羅双樹】,27200,True,S29,白夜の風,25700
15,S29,百花繚乱,25000,False,S48,笑点,24700
16,S23,月面歩行,24500,True,S8,わくわく広場,24000
17,S25,晴耕雨読,22300,True,S17,乾坤一擲,22300
18,S2,第六天魔王,22300,False,S13,万里一空,22500
19,S10,武田一族,24500,False,S38,猫屋敷,24000
20,S45,ハム一族,24583,True,S38,百折不撓,25000
21,S35,魔法陣,24500,False,S4,月夜の光,24500
22,S11,日本,26700,False,S47,怒髪天,25700
23,S9,漢龍関,22300,False,S42,ぱんころ軍,22300
24,S33,徳川光圀,24500,False,S39,鬼斬り,24500
25,S31,珍遊記,24500,True,S17,千本桜,24200
26,S5,陽炎,24500,True,S21,百鬼夜行新生,24000
27,S17,乾坤一擲,22300,False,S25,晴耕雨読,22300
28,S42,ぱんころ軍,22300,True,S9,漢龍関,22300
29,S33,百折不撓,26700,False,S49,戦国松千代祭,26200
30,S4,月夜の光,24500,True,S35,魔法陣,24500
31,S39,鬼斬り,24500,True,S33,徳川光圀,24500
32,S8,わくわく広場,24000,False,S23,月面歩行,24500
33,S8,惡質,24000,False,S40,桜花爛漫,24000
34,S38,猫屋敷,24000,True,S10,武田一族,24500
35,S4,狭間,21800,True,S45,勇往邁進,21914
36,S13,ジェダイ,24000,False,S3,暁,23700
37,S21,百鬼夜行新生,24000,False,S5,陽炎,24500
38,S21,華光燐,24000,False,S33,白夜の砦,23500
39,S40,桜花爛漫,24000,True,S8,惡質,24000
40,S43,モヒカン団,24000,True,S46,蒼龍,23700
41,S41,大晋,26200,False,S19,其除如林,25700
42,S11,やみりん,24000,True,S29,寝具連合,23700
43,S49,戦国松千代祭,26200,True,S33,百折不撓,26700
44,S2,花,24000,True,S40,蒼炎,23500
45,S2,ママの野望,21800,False,S3,毘沙門天,21500
46,S29,韋駄天,26200,True,S2,一騎当千,25700
47,S33,クロ一家,21800,True,S3,宵闇の八咫烏,22000
48,S47,怒髪天,25700,True,S11,日本,26700
49,S19,大義名分,21300,False,S25,四魔貴族,21000
50,S2,一騎当千,25700,False,S29,韋駄天,26200
51,S40,百鬼夜行,21300,True,S19,無道,21300
52,S10,居酒屋横丁,21300,True,S19,翠虎軍,20800
53,S25,梅恋峰,23500,True,S29,一番槍,23500
54,S37,XJAPAN,23500,True,S15,和国一門,23700
55,S29,一番槍,23500,False,S25,梅恋峰,23500
56,S19,無道,21300,False,S40,百鬼夜行,21300
57,S38,二天一流道場,25700,False,S1,巨砲爆裂,27200
58,S19,其除如林,25700,True,S41,大晋,26200
59,S3,天神風,21300,False,S9,黒母衣衆,21300
60,S40,蒼炎,23500,False,S2,花,24000
61,S33,白夜の砦,23500,True,S21,華光燐,24000
62,S29,白夜の風,25700,False,S11,【沙羅双樹】,27200
63,S9,黒母衣衆,21300,True,S3,天神風,21300
64,S39,天下布武,23000,False,S42,相模国,23200
65,S19,翠虎軍,20800,False,S10,居酒屋横丁,21300
66,S9,月華,23000,False,S35,八重椿,23000
67,S9,八百万の民,20800,False,S13,六文銭,20500
68,S25,慈愛への旅路,23000,False,S42,さつまいも,23200
69,S7,歌舞伎衆,20800,False,S1,楽しく遊ぼう,20500
70,S35,八重椿,23000,True,S9,月華,23000
71,S39,毘、北陸軍談,20800,True,S46,蒼穹,20300
72,S29,感謝祭,20800,False,S7,織田家,21000
73,S17,漆黒の軍団,23000,False,S13,月華美刀,23200
74,S31,雅治の家,20800,False,S3,キャベツ太郎,21000
75,S43,花魁道中,25200,True,S15,合縁奇縁,25000
76,S25,梅の花,25200,False,S40,春夏秋冬,25000
77,S5,華笠衆,20800,False,S10,覇王,20500
78,S25,武神,20800,False,S35,義義義,20500
79,S47,新撰組,23000,True,S23,天運懺悔,23200
80,S45,鳳仙花,24700,False,S27,山ノ手社畜,25000
81,S37,千心夢楽,20300,False,S39,武田騎馬隊,20500
82,S13,万里一空,22500,True,S2,第六天魔王,22300
83,S48,笑点,24700,True,S29,百花繚乱,25000
84,S33,天一,22500,True,S43,犬夜叉,22500
85,S45,飛春の野望,22500,False,S47,錦の御旗,22700
86,S27,新立呑屋連合,22500,False,S3,成田長季,22500
87,S46,黒龍,24700,False,S21,蝉時雨,25000
88,S3,成田長季,22500,True,S27,新立呑屋連合,22500
89,S43,犬夜叉,22500,False,S33,天一,22500
90,S46,蒼穹,20300,False,S39,毘、北陸軍談,20800
91,S41,自由無言同盟,24700,True,S8,幻影旅団,25000
92,S39,少年探偵団,20300,True,S29,天下統一,20300
93,S19,天六大魔王,24700,False,S21,白浜,25000
94,S29,天下統一,20300,False,S39,少年探偵団,20300
95,S49,春夏秋冬,22500,False,S44,金吾丸,22700
96,S43,まほろば,22000,True,S5,豆柴,22000
97,S5,豆柴,22000,False,S43,まほろば,22000
98,S1,§百花繚乱§,24200,True,S41,天下無双,24200
99,S6,つの将軍,19800,True,S1,七福神,19800
100,S15,上州箕輪衆,22000,True,S33,破軍の星,22000
101,S17,千本桜,24200,False,S31,珍遊記,24500
102,S1,七福神,19800,False,S6,つの将軍,19800
103,S41,天下無双,24200,False,S1,§百花繚乱§,24200
104,S40,朱雀,22000,True,S19,北陸遊撃隊,22000
105,S19,北陸遊撃隊,22000,False,S40,朱雀,22000
106,S29,紫,19886,True,S42,魑魅魍魎,19300
107,S45,勇往邁進,21914,False,S4,狭間,21800
108,S41,あべ内閣,9800,False,S31,無窮の夢,19300
109,S38,伏見稲荷,22000,False,S41,月華衆,21500
110,S33,破軍の星,22000,False,S15,上州箕輪衆,22000
111,S3,宵闇の八咫烏,22000,False,S33,クロ一家,21800
112,S3,暁,23700,True,S13,ジェダイ,24000
113,S40,朱雀親衛隊,21500,False,S15,朧桜,21500
114,S31,天晴れ,21500,False,S6,ヴェルサーチ,21000
115,S15,風林火山,23700,True,S2,洒々落々,23700
116,S31,無窮の夢,19300,True,S41,あべ内閣,9800
117,S15,和国一門,23700,False,S37,XJAPAN,23500
118,S42,魑魅魍魎,19300,False,S29,紫,19886
119,S41,月華衆,21500,True,S38,伏見稲荷,22000
120,S27,百鬼夜行竜王,19300,False,S38,天下統一,18300
121,S29,寝具連合,23700,False,S11,やみりん,24000
122,S39,風林火山,21500,False,S23,雷迅雷鳴,21000
123,S46,蒼龍,23700,False,S43,モヒカン団,24000
124,S27,鬼殺隊,19300,False,S35,治国平天下,18300
125,S3,毘沙門天,21500,True,S2,ママの野望,21800
126,S15,朧桜,21500,True,S40,朱雀親衛隊,21500
127,S2,洒々落々,23700,False,S15,風林火山,23700
128,S4,覇道流れ組,23200,True,S6,興国寺城,22800
129,S3,キャベツ太郎,21000,True,S31,雅治の家,20800
130,S42,相模国,23200,True,S39,天下布武,23000
131,S15,ゆるキャン,8800,True,S31,天鵞絨葵,18300
132,S11,坂東武者,23200,True,S11,鎮西一,22800
133,S38,侃侃貫徹,8800,False,S31,北陸帝国,18300
134,S21,戦国の夜明け,23200,False,S39,RE・梁山泊,23200
135,S23,雷迅雷鳴,21000,True,S39,風林火山,21500
136,S39,RE・梁山泊,23200,True,S21,戦国の夜明け,23200
137,S7,織田家,21000,True,S29,感謝祭,20800
138,S13,月華美刀,23200,True,S17,漆黒の軍団,23000
139,S6,ヴェルサーチ,21000,True,S31,天晴れ,21500
140,S25,四魔貴族,21000,True,S19,大義名分,21300
141,S23,天運懺悔,23200,False,S47,新撰組,23000
142,S42,さつまいも,23200,True,S25,慈愛への旅路,23000
143,S13,関東同盟,18800,False,S7,天狼衆,18300
144,S4,天下静謐,22700,True,S11,天下布武1,22700
145,S35,治国平天下,18300,True,S27,鬼殺隊,19300
