,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S8,幻影旅団,25000,True,S11,【沙羅双樹】,25000
1,S2,東南の風,27200,False,S47,怒髪天,27941
2,S27,山ノ手社畜,22800,False,S21,白浜,22800
3,S21,蝉時雨,22800,True,S25,四魔貴族,23200
4,S21,白浜,22800,True,S27,山ノ手社畜,22800
5,S1,巨砲爆裂,27200,False,S40,春夏秋冬,27200
6,S15,合縁奇縁,25000,False,S4,天下静謐,24900
7,S13,ピノ連合,29359,True,S43,花魁道中,27400
8,S40,春夏秋冬,27200,True,S1,巨砲爆裂,27200
9,S6,都蘭,29317,False,S15,風林火山,28100
10,S38,百折不撓,27200,False,S4,覇道流れ組,27600
11,S6,興国寺城,18400,False,S31,北陸帝国,18300
12,S19,玄武,27200,True,S49,戦国松千代祭,30600
13,S11,鎮西一,20600,False,S43,犬夜叉,20300
14,S11,【沙羅双樹】,25000,False,S8,幻影旅団,25000
15,S29,百花繚乱,22800,True,S3,キャベツ太郎,23200
16,S23,月面歩行,24404,True,S29,一番槍,23500
17,S25,晴耕雨読,22365,True,S17,乾坤一擲,22300
18,S2,第六天魔王,17900,False,S3,宵闇の八咫烏,17666
19,S10,武田一族,24500,True,S33,クロ一家,24000
20,S45,ハム一族,28983,False,S3,成田長季,26900
21,S35,魔法陣,24426,False,S29,寝具連合,23700
22,S11,日本,26700,True,S42,さつまいも,25400
23,S9,漢龍関,22300,False,S40,朱雀,22083
24,S33,徳川光圀,22300,True,S5,陽炎,22300
25,S31,珍遊記,24500,True,S48,笑点,24700
26,S5,陽炎,22300,False,S33,徳川光圀,22300
27,S17,乾坤一擲,22300,False,S25,晴耕雨読,22365
28,S42,ぱんころ軍,24500,False,S47,錦の御旗,24958
29,S33,百折不撓,26700,False,S11,坂東武者,25400
30,S4,月夜の光,26700,False,S11,やみりん,26200
31,S39,鬼斬り,26700,True,S3,暁,25900
32,S8,わくわく広場,19600,True,S19,大義名分,19100
33,S8,惡質,24000,False,S41,大晋,24000
34,S38,猫屋敷,26296,False,S29,韋駄天,26200
35,S4,狭間,21800,True,S38,伏見稲荷,22000
36,S13,ジェダイ,21895,True,S10,居酒屋横丁,21300
37,S21,百鬼夜行新生,21779,False,S38,二天一流道場,21300
38,S21,華光燐,19600,False,S9,黒母衣衆,19115
39,S40,桜花爛漫,26200,True,S33,白夜の砦,25700
40,S43,モヒカン団,24000,False,S2,一騎当千,23500
41,S41,大晋,24000,True,S8,惡質,24000
