,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
44,S2,花,24000,False,S33,白夜の砦,23500
45,S2,ママの野望,19600,False,S17,三方原,20500
46,S29,韋駄天,26200,True,S11,やみりん,26200
47,S33,クロ一家,24000,True,S4,狭間,24000
48,S47,怒髪天,27900,False,S13,ピノ連合,27200
49,S19,大義名分,19100,True,S27,百鬼夜行竜王,17100
50,S2,一騎当千,23500,True,S29,白夜の風,23500
51,S40,百鬼夜行,23500,False,S38,猫屋敷,24096
52,S10,居酒屋横丁,21300,True,S40,蒼炎,21300
53,S25,梅恋峰,25700,False,S15,風林火山,25900
54,S37,XJAPAN,23500,True,S17,千本桜,24117
55,S29,一番槍,23500,False,S41,大晋,24000
56,S19,無道,21300,True,S29,感謝祭,20800
57,S38,二天一流道場,23500,False,S43,モヒカン団,24000
58,S19,其徐如林,27900,True,S19,玄武,27200
59,S3,天神風,19100,False,S13,関東同盟,18839
60,S40,蒼炎,21300,False,S10,居酒屋横丁,21300
61,S33,白夜の砦,23500,True,S2,花,24000
62,S29,白夜の風,23500,False,S2,一騎当千,23500
63,S9,黒母衣衆,21300,False,S39,毘、北陸軍談,20800
64,S39,天下布武,23000,False,S47,錦の御旗,22758
65,S19,翠虎軍,18600,False,S9,八百万の民,18600
66,S9,月華,20800,True,S25,慈愛への旅路,20800
67,S9,八百万の民,18600,True,S19,翠虎軍,18600
68,S25,慈愛への旅路,20800,False,S9,月華,20800
69,S7,歌舞伎衆,18600,False,S31,北陸帝国,18300
70,S35,八重椿,25200,False,S4,覇道流れ組,25400
71,S39,毘、北陸軍談,20800,True,S9,黒母衣衆,21300
72,S29,感謝祭,20800,False,S19,無道,21300
73,S17,漆黒の軍団,23000,False,S29,百花繚乱,22800
74,S31,雅治の家,20800,True,S5,華笠衆,20800
75,S43,花魁道中,27400,False,S2,東南の風,27200
76,S25,梅の花,25200,True,S27,山ノ手社畜,25000
77,S5,華笠衆,20800,False,S31,雅治の家,20800
78,S25,武神,18600,True,S31,天鵞絨葵,16100
79,S47,新撰組,25200,False,S11,坂東武者,25400
80,S45,鳳仙花,22500,True,S19,北陸遊撃隊,22000
81,S37,千心夢楽,20300,True,S38,天下統一,20500
82,S13,万里一空,24700,True,S10,武田一族,24500
83,S48,笑点,24700,True,S5,陽炎,24500
84,S33,天一,24642,False,S4,天下静謐,24900
85,S45,飛春の野望,22500,False,S7,真田華撃団,22700
86,S27,新立呑屋連合,20300,False,S43,犬夜叉,20300
87,S46,黒龍,22500,False,S9,漢龍関,22300
88,S3,成田長季,24700,True,S41,自由無言同盟,24700
89,S43,犬夜叉,20300,True,S27,新立呑屋連合,20300
90,S46,蒼穹,20300,True,S2,第六天魔王,20100
91,S41,自由無言同盟,24700,False,S3,成田長季,24700
92,S39,少年探偵団,22500,False,S35,義義義,22700
93,S19,天六大魔王,22500,False,S5,豆柴,22000
94,S29,天下統一,20300,False,S41,あべ内閣,19800
95,S49,春夏秋冬,22500,True,S10,覇王,22700
96,S43,まほろば,22000,True,S40,朱雀,22083
97,S5,豆柴,22000,True,S19,天六大魔王,22500
98,S1,§百花繚乱§,26400,True,S1,巨砲爆裂,29400
99,S6,つの将軍,19800,False,S17,乾坤一擲,20100
100,S15,上州箕輪衆,22000,True,S31,無窮の夢,21500
101,S17,千本桜,24117,False,S37,XJAPAN,23500
102,S1,七福神,17600,False,S42,魑魅魍魎,17100
103,S41,天下無双,24200,False,S38,百折不撓,25000
104,S40,朱雀,22083,False,S43,まほろば,22000
105,S19,北陸遊撃隊,22000,False,S45,鳳仙花,22500
106,S29,紫,19886,True,S3,宵闇の八咫烏,19800
107,S45,勇往邁進,21914,True,S41,月華衆,21500
108,S41,あべ内閣,19800,True,S29,天下統一,20300
109,S38,伏見稲荷,22000,True,S31,天晴れ,21500
110,S33,破軍の星,19800,False,S7,天狼衆,20461
111,S3,宵闇の八咫烏,19800,False,S29,紫,19886
112,S3,暁,25900,False,S39,RE・梁山泊,25400
113,S40,朱雀親衛隊,21500,False,S29,寝具連合,21500
114,S31,天晴れ,21500,False,S38,伏見稲荷,22000
115,S15,風林火山,25900,True,S25,梅恋峰,25700
116,S31,無窮の夢,21500,False,S15,上州箕輪衆,22000
117,S15,和国一門,21500,True,S3,毘沙門天,21500
118,S42,魑魅魍魎,17100,True,S1,七福神,17600
119,S41,月華衆,21500,False,S45,勇往邁進,21914
120,S27,百鬼夜行竜王,17100,False,S19,大義名分,19100
121,S29,寝具連合,21500,True,S40,朱雀親衛隊,21500
122,S39,風林火山,19300,True,S27,鬼殺隊,17100
123,S46,蒼龍,21500,True,S21,華光燐,21800
124,S27,鬼殺隊,17100,False,S39,風林火山,19300
125,S3,毘沙門天,21500,False,S15,和国一門,21500
126,S15,朧桜,23700,False,S2,洒々落々,23700
127,S2,洒々落々,23700,True,S15,朧桜,23700
128,S4,覇道流れ組,25400,True,S35,八重椿,25200
129,S3,キャベツ太郎,23200,False,S6,ヴェルサーチ,23200
130,S42,相模国,23200,False,S42,さつまいも,23200
131,S15,ゆるキャン,21000,True,S6,興国寺城,20600
132,S11,坂東武者,25400,True,S47,新撰組,25200
133,S38,侃侃貫徹,16600,True,S35,治国平天下,18300
134,S21,戦国の夜明け,23200,True,S23,天運懺悔,23200
135,S23,雷迅雷鳴,21000,True,S13,六文銭,20500
136,S39,RE・梁山泊,25400,True,S3,暁,25900
137,S7,織田家,23200,False,S13,月華美刀,23200
138,S13,月華美刀,23200,True,S7,織田家,23200
139,S6,ヴェルサーチ,23200,True,S3,キャベツ太郎,23200
140,S25,四魔貴族,23200,True,S39,武田騎馬隊,22700
141,S23,天運懺悔,23200,False,S21,戦国の夜明け,23200
142,S42,さつまいも,23200,True,S42,相模国,23200
143,S13,関東同盟,18839,True,S3,天神風,19100
144,S4,天下静謐,24900,True,S33,天一,24642
145,S35,治国平天下,18300,False,S38,侃侃貫徹,16600
146,S17,三方原,20500,True,S2,ママの野望,19600
147,S31,天鵞絨葵,16100,False,S25,武神,18600
148,S7,真田華撃団,22700,True,S45,飛春の野望,22500
149,S10,覇王,22700,False,S49,春夏秋冬,22500
150,S47,錦の御旗,22758,True,S39,天下布武,23000
151,S7,天狼衆,20461,True,S33,破軍の星,19800
152,S38,天下統一,20500,False,S37,千心夢楽,20300
153,S1,楽しく遊ぼう,20500,True,S11,鎮西一,20600
154,S44,金吾丸,22700,True,S33,徳川光圀,22300
155,S31,北陸帝国,18300,True,S7,歌舞伎衆,18600
156,S39,武田騎馬隊,22700,False,S25,四魔貴族,23200
157,S35,義義義,22700,True,S39,少年探偵団,22500
158,S11,天下布武1,22700,False,S15,合縁奇縁,22800
159,S13,六文銭,20500,False,S23,雷迅雷鳴,21000
