level,power,date
27,334.6,2023-08-10
29,280.9,2023-08-10
25,278.2,2023-08-10
23,272.2,2023-08-10
25,256.7,2023-08-10
26,244.8,2023-08-10
27,241.4,2023-08-10
24,237.5,2023-08-10
24,224.8,2023-08-10
26,212.1,2023-08-10
24,185.9,2023-08-10
25,179.2,2023-08-10
24,167.5,2023-08-10
22,147.6,2023-08-10
23,146.0,2023-08-10
21,138.4,2023-08-10
22,130.1,2023-08-10
23,130.0,2023-08-10
24,115.2,2023-08-10
21,108.8,2023-08-10
22,101.3,2023-08-10
18,84.9,2023-08-10
20,78.8,2023-08-10
19,71.4,2023-08-10
17,49.9,2023-08-10
18,48.3,2023-08-10
18,35.7,2023-08-10
18,19.6,2023-08-10
8,12.5,2023-08-10
