level,power,date
28,295.1,2023-06-03
25,184.8,2023-06-03
24,234.6,2023-06-03
24,214.9,2023-06-03
25,283.0,2023-06-03
21,159.1,2023-06-03
26,256.0,2023-06-03
19,60.8,2023-06-03
26,265.0,2023-06-03
22,155.1,2023-06-03
24,118.9,2023-06-03
26,196.7,2023-06-03
21,129.4,2023-06-03
22,159.1,2023-06-03
24,153.2,2023-06-03
24,225.6,2023-06-03
23,161.9,2023-06-03
23,187.0,2023-06-03
27,235.5,2023-06-03
25,134.3,2023-06-03
24,150.0,2023-06-03
27,257.8,2023-06-03
27,248.2,2023-06-03
26,180.8,2023-06-03
25,227.9,2023-06-03
26,258.1,2023-06-03
23,110.4,2023-06-03
26,224.4,2023-06-03
26,243.0,2023-06-03
21,101.5,2023-06-03
20,86.0,2023-06-03
23,96.7,2023-06-03
19,73.5,2023-06-03
