,level,power,date
0,30,499.4,2023-05-07
1,30,623.5,2023-05-07
2,30,561.1,2023-05-07
3,30,709.7,2023-05-07
4,30,593.6,2023-05-07
5,30,544.5,2023-05-07
6,30,526.1,2023-05-07
7,30,471.2,2023-05-07
8,30,452,2023-05-07
9,30,427.1,2023-05-07
10,30,402.8,2023-05-07
11,30,395.2,2023-05-07
12,28,30o2,2023-05-07
13,26,353.68,2023-05-07
14,lg,86.3,2023-05-07
15,30,476.5,2023-05-07
16,29,404.6,2023-05-07
17,30,467.9,2023-05-07
18,27,326.2,2023-05-07
19,29,359.6,2023-05-07
20,29,392.5,2023-05-07
21,29,407.9,2023-05-07
22,27,363.5,2023-05-07
23,30,436.8,2023-05-07
24,30,628.4,2023-05-07
25,29,369.3,2023-05-07
26,27,316.8,2023-05-07
27,28,402.9,2023-05-07
28,23,235.5有,2023-05-07
29,30,429.9,2023-05-07
30,30,460.9,2023-05-07
31,26,205.1,2023-05-07
32,29,325有,2023-05-07
33,28,349.2,2023-05-07
34,30,420.4,2023-05-07
35,I8,49,2023-05-07
36,27,378.9,2023-05-07
37,25,268.5有,2023-05-07
38,27,373.5,2023-05-07
39,27,231.3,2023-05-07
40,29,238.2,2023-05-07
41,25,226.7,2023-05-07
42,29,389.3,2023-05-07
43,30,402.6,2023-05-07
44,26,230有,2023-05-07
45,30,570.6,2023-05-07
46,29,385.2,2023-05-07
47,30,426.7,2023-05-07
48,26,217.6,2023-05-07
49,25,195.7,2023-05-07
50,2q,368.9,2023-05-07
