,level,power,date
0,30,492.9,2023-05-24
1,30,520.0,2023-05-24
2,29,454.9,2023-05-24
3,30,664.2,2023-05-24
4,30,563.9,2023-05-24
5,30,617.8,2023-05-24
6,30,591.6,2023-05-24
7,30,571.9,2023-05-24
8,30,552.6,2023-05-24
9,30,552.0,2023-05-24
10,30,514.1,2023-05-24
11,30,506.1,2023-05-24
12,30,453.1,2023-05-24
13,28,356.3,2023-05-24
14,26,335.0,2023-05-24
15,30,462.6,2023-05-24
16,30,718.6,2023-05-24
17,22,183.0,2023-05-24
18,30,51.1,2023-05-24
19,30,678.8,2023-05-24
20,30,484.2,2023-05-24
21,29,459.7,2023-05-24
22,30,571.8,2023-05-24
23,30,492.8,2023-05-24
24,30,643.5,2023-05-24
25,30,513.6,2023-05-24
26,30,385.7,2023-05-24
27,30,382.5,2023-05-24
28,30,560.3,2023-05-24
29,30,512.9,2023-05-24
30,30,438.6,2023-05-24
31,27,402.6,2023-05-24
32,30,474.3,2023-05-24
33,30,721.3,2023-05-24
34,29,345.0,2023-05-24
35,30,431.6,2023-05-24
36,30,495.3,2023-05-24
37,30,564.8,2023-05-24
38,29,379.9,2023-05-24
39,30,398.6,2023-05-24
40,27,332.3,2023-05-24
41,30,585.9,2023-05-24
42,30,600.1,2023-05-24
43,30,370.9,2023-05-24
44,30,588.2,2023-05-24
45,27,353.0,2023-05-24
46,30,556.7,2023-05-24
47,30,453.7,2023-05-24
48,30,503.6,2023-05-24
49,30,619.4,2023-05-24
50,27,366.9,2023-05-24
51,24,263.5,2023-05-24
52,29,360.1,2023-05-24
53,28,335.8,2023-05-24
54,28,348.6,2023-05-24
55,26,252.8,2023-05-24
56,29,412.9,2023-05-24
57,29,314.3,2023-05-24
58,30,537.2,2023-05-24
59,30,539.4,2023-05-24
60,30,631.9,2023-05-24
61,25,216.5,2023-05-24
62,27,231.9,2023-05-24
63,25,225.5,2023-05-24
64,29,401.7,2023-05-24
65,22,140.9,2023-05-24
66,27,255.4,2023-05-24
67,25,270.4,2023-05-24
68,25,291.5,2023-05-24
69,27,276.4,2023-05-24
