,level,power,date
0,30,639.5有,2023-05-07
1,30,691.6,2023-05-07
2,30,592.8,2023-05-07
3,30,512.8,2023-05-07
4,30,584.9,2023-05-07
5,30,555.4,2023-05-07
6,30,543.5,2023-05-07
7,30,540.3,2023-05-07
8,30,488.1,2023-05-07
9,30,480.6,2023-05-07
10,30,450.4,2023-05-07
11,30,431,2023-05-07
12,30,415.7,2023-05-07
13,29,455有,2023-05-07
14,29,391,2023-05-07
15,30,564.4,2023-05-07
16,30,456.3,2023-05-07
17,28,362.6,2023-05-07
18,30,556.8有,2023-05-07
19,30,469.1,2023-05-07
20,30,547.7,2023-05-07
21,30,522.1,2023-05-07
22,30,408,2023-05-07
23,28,381.6,2023-05-07
24,28,350.2,2023-05-07
25,30,620.4,2023-05-07
26,30,676.1,2023-05-07
27,30,486.3,2023-05-07
28,30,624.6,2023-05-07
29,29,414.4,2023-05-07
30,30,627.6,2023-05-07
31,28,327.8,2023-05-07
32,30,544有,2023-05-07
33,30,439.6,2023-05-07
34,30,543.8有,2023-05-07
35,30,318.6,2023-05-07
36,30,332.4,2023-05-07
37,30,484.2,2023-05-07
38,26,322.6有,2023-05-07
39,30,470.5,2023-05-07
40,29,368.5有,2023-05-07
41,27,298.1,2023-05-07
42,29,422.5,2023-05-07
43,30,389.2,2023-05-07
44,29,388.7,2023-05-07
45,30,384.2,2023-05-07
46,30,571.7,2023-05-07
47,27,400.3,2023-05-07
48,27,301,2023-05-07
49,29,433.9,2023-05-07
50,25,230有,2023-05-07
51,28,374.9,2023-05-07
52,30,454.2,2023-05-07
53,28,3586.4,2023-05-07
54,28,326.3,2023-05-07
55,30,500.4,2023-05-07
56,25,195,2023-05-07
57,29,405.8,2023-05-07
58,27,285.6,2023-05-07
59,29,363.8,2023-05-07
60,30,455.3,2023-05-07
61,25,310,2023-05-07
62,30,515.5,2023-05-07
63,26,264.6,2023-05-07
