,level,power,date
0,29,369.9,2023-05-21
1,29,421.0,2023-05-21
2,30,544.2,2023-05-21
3,29,460.9,2023-05-21
4,27,435.1,2023-05-21
5,30,412.1,2023-05-21
6,27,412.1,2023-05-21
7,30,449.6,2023-05-21
8,28,378.4,2023-05-21
9,25,350.2,2023-05-21
10,27,340.1,2023-05-21
11,26,346.6,2023-05-21
12,24,218.1,2023-05-21
13,25,300.9,2023-05-21
14,27,272.0,2023-05-21
15,23,173.4,2023-05-21
16,29,315.1,2023-05-21
17,30,324.8,2023-05-21
18,25,157.3,2023-05-21
19,25,248.9,2023-05-21
20,24,146.6,2023-05-21
21,24,188.4,2023-05-21
22,28,303.6,2023-05-21
23,23,204.4,2023-05-21
24,2,115.8,2023-05-21
25,22,119.0,2023-05-21
26,26,255.7,2023-05-21
27,27,231.5,2023-05-21
28,19,121.9,2023-05-21
29,27,225.1,2023-05-21
30,26,259.3,2023-05-21
31,24,160.0,2023-05-21
32,27,283.0,2023-05-21
33,21,93.9,2023-05-21
34,26,242.5,2023-05-21
35,18,63.6,2023-05-21
36,24,243.7,2023-05-21
37,28,344.4,2023-05-21
38,21,151.6,2023-05-21
39,25,282.8,2023-05-21
40,20,90.0,2023-05-21
41,22,135.0,2023-05-21
42,26,169.2,2023-05-21
43,26,163.2,2023-05-21
44,26,220.0,2023-05-21
45,24,158.4,2023-05-21
46,24,145.6,2023-05-21
47,23,153.9,2023-05-21
48,21,73.1,2023-05-21
49,19,62.5,2023-05-21
50,20,102.3,2023-05-21
51,22,102.3,2023-05-21
52,21,99.5,2023-05-21
53,20,94.2,2023-05-21
54,20,82.2,2023-05-21
