,level,power,date
0,30,539.1,2023-05-21
1,30,478.0,2023-05-21
2,30,444.9,2023-05-21
3,30,444.4,2023-05-21
4,30,546.9,2023-05-21
5,30,589.6,2023-05-21
6,30,435.1,2023-05-21
7,28,262.9,2023-05-21
8,29,267.6,2023-05-21
9,30,466.3,2023-05-21
10,26,273.5,2023-05-21
11,30,497.6,2023-05-21
12,29,415.2,2023-05-21
13,29,537.1,2023-05-21
14,29,398.9,2023-05-21
15,30,529.5,2023-05-21
16,30,447.5,2023-05-21
17,26,340.5,2023-05-21
18,29,422.2,2023-05-21
19,29,393.6,2023-05-21
20,30,429.0,2023-05-21
21,29,415.5,2023-05-21
22,30,460.7,2023-05-21
23,30,491.2,2023-05-21
24,30,465.7,2023-05-21
25,30,512.1,2023-05-21
26,30,419.9,2023-05-21
27,29,391.6,2023-05-21
28,26,386.9,2023-05-21
29,26,277.0,2023-05-21
30,29,350.4,2023-05-21
31,29,443.7,2023-05-21
32,26,290.3,2023-05-21
33,28,375.5,2023-05-21
34,29,380.5,2023-05-21
35,27,291.5,2023-05-21
36,23,198.6,2023-05-21
37,19,113.2,2023-05-21
38,25,207.5,2023-05-21
39,24,225.1,2023-05-21
40,21,1100.1,2023-05-21
41,27,224.9,2023-05-21
42,25,232.0,2023-05-21
43,28,342.4,2023-05-21
44,28,409.3,2023-05-21
