,level,power,date
0,30,540.0,2023-05-09
1,30,676.2,2023-05-09
2,30,581.3,2023-05-09
3,30,517.3,2023-05-09
4,30,640.4,2023-05-09
5,30,562.6,2023-05-09
6,30,532.9,2023-05-09
7,30,502.8,2023-05-09
8,30,466.1,2023-05-09
9,28,408.1,2023-05-09
10,28,352.7,2023-05-09
11,30,494.0,2023-05-09
12,29,384.3,2023-05-09
13,30,466.4,2023-05-09
14,30,425.7,2023-05-09
15,30,402.3,2023-05-09
16,30,448.2,2023-05-09
17,27,399.8,2023-05-09
18,30,419.0,2023-05-09
19,30,475.7,2023-05-09
20,27,441.9,2023-05-09
21,30,523.7,2023-05-09
22,28,400.5,2023-05-09
23,30,531.6,2023-05-09
24,30,388.0,2023-05-09
25,30,493.0,2023-05-09
26,30,495.6,2023-05-09
27,30,445.8,2023-05-09
28,28,372.0,2023-05-09
29,28,365.9,2023-05-09
30,30,348.8,2023-05-09
31,28,346.2,2023-05-09
32,28,333.5,2023-05-09
33,27,393.9,2023-05-09
34,27,322.1,2023-05-09
35,30,404.6,2023-05-09
36,29,414.3,2023-05-09
37,28,417.4,2023-05-09
38,29,468.8,2023-05-09
39,30,542.6,2023-05-09
40,25,320.4,2023-05-09
41,28,455.9,2023-05-09
42,27,333.1,2023-05-09
43,25,330.8,2023-05-09
44,28,390.0,2023-05-09
45,30,445.9,2023-05-09
46,29,372.4,2023-05-09
47,28,403.0,2023-05-09
48,29,393.1,2023-05-09
49,30,383.1,2023-05-09
50,26,345.2,2023-05-09
51,24,224.8,2023-05-09
52,30,364.5,2023-05-09
53,24,125.8,2023-05-09
