Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S37,八咫烏,23300,True,S7,百万一心,22414
S47,天下布武,23300,True,S23,上杉家,22000
S31,天晴れ,23263,False,S38,紺碧会,22000
S38,白虎,18937,True,S39,自ゆう,18600
S4,乃木,16700,False,S58,桜,16600
S37,深山幽谷,21100,True,S35,治国平天下,20600
S39,真田六文銭,14500,True,S2,第六天魔王,14700
S5,無課金同盟,18900,True,S52,コツコツ部屋,18600
S39,翼君,23300,False,S57,龍の里,21500
S44,武装戦線,18900,False,S56,悪鬼羅刹,18800
S2,花ch,21100,False,S42,大和,20600
S31,奥州守護隊,16700,True,S3,雛桜,16600
S1,鬼神同盟,21100,True,S37,飛信隊,20600
S17,上田衆,21100,True,S46,クロスギルド,20600
S17,覇王,21100,True,S40,男の修行,20300
S19,天六大魔王,21100,False,S56,アルデンテ,21000
S46,〜燎〜,18486,True,S8,天下布武,17900
S4,十万一心,14200,False,S38,伏見稲荷,14600
S44,千の風に,18400,False,S25,唯我独尊,17600
S50,幕府ちくの,24926,False,S11,楽市楽座,22000
S39,六文銭,18400,True,S8,くまモン,17900
S27,新立呑屋連合,18400,False,S1,獅子奮迅,18171
S42,大和,20600,True,S2,花ch,21100
S46,蒼龍,20700,False,S53,表裏中一体,20600
S37,飛信隊,20600,False,S1,鬼神同盟,21100
S46,クロスギルド,20600,False,S17,上田衆,21100
S23,国士無双,18400,True,S31,鏡華水月,17900
S19,大義名分,20600,True,S49,一騎当千,20800
S15,未蘭聖教徒,16200,True,S9,花鳥風月,16200
S53,表裏中一体,20600,True,S46,蒼龍,20700
S35,治国平天下,20600,False,S37,深山幽谷,21100
S9,花鳥風月,16200,False,S15,未蘭聖教徒,16200
S50,おさんぽ,20000,True,S50,晴天の霹靂,19300
S8,天下布武,17900,False,S46,〜燎〜,18486
S43,バリカン団,15700,True,S6,釈迦,15700
S33,不知火,17900,False,S27,健康一番,17969
S52,黒炎,17900,True,S48,新翼姫,18100
S50,花天月地,17900,True,S49,餡掛け,17600
S55,煌黒龍,24500,True,S54,ゆずまみれ,21500
S6,釈迦,15700,False,S43,バリカン団,15700
S29,紫,22300,True,S56,天地人,21874
S58,戦争屋,24500,True,S41,月華衆,21800
S50,猪突猛進,20031,True,S52,ZOO,19600
S27,健康一番,17969,True,S33,不知火,17900
S31,鏡華水月,17900,False,S23,国士無双,18400
S49,夜の月の光,20100,True,S54,大人の社交場,19600
S8,くまモン,17900,False,S39,六文銭,18400
S49,新撰組,20100,False,S49,楽天カード万,19300
S54,海中庭園,19600,True,S50,明倫館,19600
S55,風林火山,17400,False,S59,隣の天使様,17100
S38,ヤックル,17468,True,S45,聖帝騎馬隊,16900
S54,大人の社交場,19600,False,S49,夜の月の光,20100
S50,明倫館,19600,False,S54,海中庭園,19600
S52,ZOO,19600,False,S50,猪突猛進,20031
S21,関東卍會,19600,True,S49,足柄幕府,19100
S42,・第天空・,17457,True,S45,卍連合會,17400
S1,七福神,13100,-1,S49,鬼猫城,11600
S41,月華衆,21800,False,S58,戦争屋,24500
S5,新撰組,15200,True,S38,仔猫屋敷,15400
S45,卍連合會,17400,False,S42,・第天空・,17457
S44,喜怒哀楽,15200,True,S33,百万石猫侍,14900
S29,月下雷鳴,17343,False,S49,王帝月ノ宮,17600
S39,天下布武,17400,True,S38,聖地,16900
S56,天地人,21874,False,S29,紫,22300
S49,足柄幕府,19100,False,S21,関東卍會,19600
S38,伏見稲荷,14600,True,S4,十万一心,14200
S51,北斗の庵,19100,False,S40,徳川幕府,18800
S2,第六天魔王,14700,False,S39,真田六文銭,14500
S6,とりま同盟,12700,-1,S13,島津の鬼,10100
S33,菊一文字,16900,False,S48,ロンちゃんズ,16600
S51,ロンきーず,19100,True,S21,島津,18600
S5,辺張上等,14700,True,S3,宵闇の八咫烏,14374
S46,真田丸,16900,True,S50,最後の兎,16400
S50,鳳仙,19100,False,S51,新選組猫隊,19100
S51,新選組猫隊,19100,True,S50,鳳仙,19100
S45,聖帝騎馬隊,16900,False,S38,ヤックル,17468
S21,華光燐,14700,False,S1,白地城,14710
S38,聖地,16900,False,S39,天下布武,17400
S55,妖煌の摩天楼,19100,True,S59,関東王将,18800
S31,月下美人,16900,False,S47,イエズス会,17600
S31,無窮の夢,16400,True,S39,風林火山,16400
S21,味噌カツ帝国,14139,-1,S21,DDD,14200
S39,自ゆう,18600,False,S38,白虎,18937
S52,コツコツ部屋,18600,False,S5,無課金同盟,18900
S25,周防国,16400,False,S57,毘・北陸軍談,16600
S40,朱雀親衛隊,16284,False,S55,武田家,16400
S55,武田家,16400,True,S40,朱雀親衛隊,16284
S21,DDD,14200,-1,S21,味噌カツ帝国,14139
S49,一騎当千,20800,False,S19,大義名分,20600
S50,最後の兎,16400,False,S46,真田丸,16900
S3,宵闇の八咫烏,14374,False,S5,辺張上等,14700
S39,風林火山,16400,False,S31,無窮の夢,16400
S21,島津,18600,False,S51,ロンきーず,19100
S2,熊井一家,12191,-1,S44,はぐれ雲,13700
S54,真聖育成部隊,16400,False,S53,花魁,16600
S17,天下無双,12161,-1,S55,竜騰虎闘,11791
S7,百万一心,22414,False,S37,八咫烏,23300
S49,東海一,15754,True,S15,紅魔曇那,15206
