Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S37,八咫烏,24400,True,S42,大和,22800
S47,天下布武,24400,False,S29,紫,24500
S31,天晴れ,22163,False,S19,大義名分,22800
S38,白虎,20037,False,S46,蒼龍,20700
S4,乃木,15600,True,S15,紅魔曇那,13095
S37,深山幽谷,22200,True,S55,妖煌の摩天楼,21300
S39,真田六文銭,17800,True,S31,無窮の夢,16495
S5,無課金同盟,20000,True,S53,葉月,19300
S39,翼君,22200,False,S50,幕府ちくの,24926
S44,武装戦線,17800,True,S3,雛桜,16600
S2,花ch,22200,True,S37,飛信隊,20600
S31,奥州守護隊,17800,True,S44,千の風に,16200
S1,鬼神同盟,22200,True,S56,猛牛団,21000
S17,上田衆,20000,False,S57,龍の里,21500
S17,覇王,22200,True,S54,ゆずまみれ,21500
S19,天六大魔王,17800,False,S49,足柄幕府,19100
S46,〜燎〜,19586,True,S27,新立呑屋連合,18400
S4,十万一心,11000,False,S42,魑魅魍魎,11596
S44,千の風に,15100,False,S31,奥州守護隊,16700
S50,幕府ちくの,26026,True,S39,翼君,23300
S39,六文銭,19500,True,S55,武田家,18600
S27,新立呑屋連合,17300,False,S46,〜燎〜,18486
S42,大和,21700,False,S37,八咫烏,23300
S46,蒼龍,21800,True,S38,白虎,21137
S37,飛信隊,19500,False,S2,花ch,21100
S46,クロスギルド,19500,True,S21,島津,18505
S23,国士無双,19500,True,S37,行雲流水,17600
S19,大義名分,23900,True,S31,天晴れ,23263
S15,未蘭聖教徒,17300,True,S53,花魁,16600
S53,表裏中一体,19500,False,S7,百万一心,20214
S35,治国平天下,19500,False,S49,新撰組,20100
S9,花鳥風月,15100,True,S21,DDD,12200
S50,おさんぽ,21100,True,S27,健康一番,20169
S8,天下布武,16800,False,S52,黒炎,17900
S43,バリカン団,16800,False,S50,花天月地,17900
S33,不知火,19000,True,S37,アインズ,17600
S52,黒炎,19000,True,S8,天下布武,17900
S50,花天月地,19000,True,S43,バリカン団,17900
S55,煌黒龍,23400,False,S38,紺碧会,22000
S6,釈迦,14600,False,S23,百鬼夜行,14900
S29,紫,25600,True,S47,天下布武,25500
S58,戦争屋,27800,True,S33,KAME,22000
S50,猪突猛進,21131,True,S38,ヤックル,19668
S27,健康一番,19069,False,S50,おさんぽ,20000
S31,鏡華水月,16800,True,S5,猫もふもふ,15400
S49,夜の月の光,21200,False,S11,楽市楽座,24200
