Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S37,八咫烏,24400,False,S58,戦争屋,25600
S47,天下布武,24400,True,S55,煌黒龍,25600
S31,天晴れ,22163,True,S17,上田衆,22200
S38,白虎,20037,True,S19,天六大魔王,20000
S4,乃木,15600,False,S39,真田六文銭,15600
S37,深山幽谷,22200,False,S39,翼君,22200
S39,真田六文銭,15600,True,S4,乃木,15600
S5,無課金同盟,20000,False,S56,猛牛団,19900
S39,翼君,22200,True,S37,深山幽谷,22200
S44,武装戦線,17800,False,S57,毘・北陸軍談,17700
S2,花ch,20000,True,S40,徳川幕府,19900
S31,奥州守護隊,17800,False,S48,ロンちゃんズ,17700
S1,鬼神同盟,22200,False,S56,アルデンテ,22100
S17,上田衆,22200,False,S31,天晴れ,22163
S17,覇王,22200,False,S50,幕府ちくの,23826
S19,天六大魔王,20000,False,S38,白虎,20037
S46,〜燎〜,19586,False,S46,蒼龍,19600
S4,十万一心,13100,-1,S2,熊井一家,11191
S44,千の風に,17300,False,S52,コツコツ部屋,17500
S50,幕府ちくの,23826,True,S17,覇王,22200
S39,六文銭,19500,False,S37,飛信隊,19500
S27,新立呑屋連合,17300,True,S53,花魁,17700
S42,大和,21700,True,S7,百万一心,21314
S46,蒼龍,19600,True,S46,〜燎〜,19586
S37,飛信隊,19500,True,S39,六文銭,19500
S46,クロスギルド,19500,False,S49,新撰組,19000
S23,国士無双,19500,False,S55,妖煌の摩天楼,20200
S19,大義名分,21700,True,S50,猪突猛進,21131
S15,未蘭聖教徒,17300,False,S59,関東王将,17700
S53,表裏中一体,21700,False,S49,夜の月の光,21200
S35,治国平天下,19500,True,S52,ZOO,18500
S9,花鳥風月,15100,False,S39,風林火山,15300
S50,おさんぽ,21100,False,S21,関東卍會,20700
S8,天下布武,16800,True,S56,桜花乱舞,16000
S43,バリカン団,16800,True,S49,東海一,16765
S33,不知火,16800,True,S8,くまモン,16800
S52,黒炎,19000,False,S40,男の修行,19200
S50,花天月地,19000,False,S48,新撰組,18632
S55,煌黒龍,25600,False,S47,天下布武,24400
S6,釈迦,14600,True,S38,仔猫屋敷,14300
S29,紫,23400,True,S38,紺碧会,23100
S58,戦争屋,25600,True,S37,八咫烏,24400
S50,猪突猛進,21131,False,S19,大義名分,21700
S27,健康一番,19069,True,S25,唯我独尊,18700
S31,鏡華水月,16800,False,S58,桜,17700
S49,夜の月の光,21200,True,S53,表裏中一体,21700
S8,くまモン,16800,False,S33,不知火,16800
S49,新撰組,19000,True,S46,クロスギルド,19500
S54,海中庭園,20700,False,S40,チカニバル,20829
S55,風林火山,16300,True,S45,卍連合會,16300
S38,ヤックル,18568,True,S47,イエズス会,18700
S54,大人の社交場,18500,True,S51,北斗の庵,18000
S50,明倫館,18500,True,S50,鳳仙,18000
S52,ZOO,18500,False,S35,治国平天下,19500
S21,関東卍會,20700,True,S50,おさんぽ,21100
S42,・第天空・,18557,True,S39,天下布武,18500
S1,七福神,12100,-1,S42,魑魅魍魎,12596
S41,月華衆,20700,False,S23,上杉家,20900
S5,新撰組,16300,True,S44,喜怒哀楽,16300
S45,卍連合會,16300,False,S55,風林火山,16300
S44,喜怒哀楽,16300,False,S5,新撰組,16300
S29,月下雷鳴,16243,True,S49,餡掛け,16500
S39,天下布武,18500,False,S42,・第天空・,18557
S56,天地人,20774,False,S54,ゆずまみれ,20400
S49,足柄幕府,18000,True,S57,竜宮城,18200
S38,伏見稲荷,15700,False,S50,最後の兎,15300
S51,北斗の庵,18000,False,S54,大人の社交場,18500
S2,第六天魔王,13600,False,S5,猫もふもふ,14300
S6,とりま同盟,11700,-1,S49,鬼猫城,10600
S33,菊一文字,15800,True,S25,周防国,15300
S51,ロンきーず,20200,False,S56,悪鬼羅刹,19900
S5,辺張上等,15800,False,S3,雛桜,15500
S46,真田丸,18000,False,S59,隣の天使様,18200
S50,鳳仙,18000,False,S50,明倫館,18500
S51,新選組猫隊,20200,True,S49,一騎当千,19700
S45,聖帝騎馬隊,15800,False,S56,島津家,15500
S21,華光燐,13616,False,S52,煌星,14900
S38,聖地,15800,True,S40,朱雀親衛隊,15184
S55,妖煌の摩天楼,20200,True,S23,国士無双,19500
S31,月下美人,15800,False,S52,三英傑,16000
S31,無窮の夢,17500,False,S21,島津,17500
S21,味噌カツ帝国,13139,-1,S42,獏羅天,10583
S39,自ゆう,17500,True,S48,新翼姫,17000
S52,コツコツ部屋,17500,True,S44,千の風に,17300
S25,周防国,15300,False,S33,菊一文字,15800
S40,朱雀親衛隊,15184,False,S38,聖地,15800
S55,武田家,17500,True,S51,のぼうの城,16964
S21,DDD,13200,-1,S42,優駿,14831
S49,一騎当千,19700,False,S51,新選組猫隊,20200
S50,最後の兎,15300,True,S38,伏見稲荷,15700
S3,宵闇の八咫烏,13274,False,S10,秋姫親衛隊,14717
S39,風林火山,15300,True,S9,花鳥風月,15100
S21,島津,17500,True,S31,無窮の夢,17500
S2,熊井一家,11191,-1,S4,十万一心,13100
S54,真聖育成部隊,15300,True,S1,白地城,15794
S17,天下無双,11161,-1,S41,あべ内閣,10900
S7,百万一心,21314,False,S42,大和,21700
S49,東海一,16765,False,S43,バリカン団,16800
S44,はぐれ雲,12700,-1,S55,竜騰虎闘,10791
S42,優駿,14831,-1,S21,DDD,13200
S46,虹霧島,12883,-1,S13,島津の鬼,9100
S52,煌星,14900,True,S21,華光燐,13616
S55,竜騰虎闘,10791,-1,S44,はぐれ雲,12700
S51,のぼうの城,16964,False,S55,武田家,17500
S1,獅子奮迅,19271,True,S49,王帝月ノ宮,18700
S49,鬼猫城,10600,-1,S6,とりま同盟,11700
S42,獏羅天,10583,-1,S21,味噌カツ帝国,13139
S10,秋姫親衛隊,14717,True,S3,宵闇の八咫烏,13274
S40,男の修行,19200,True,S52,黒炎,19000
S48,新翼姫,17000,False,S39,自ゆう,17500
S41,あべ内閣,10900,-1,S17,天下無双,11161
S42,魑魅魍魎,12596,-1,S1,七福神,12100
S11,楽市楽座,23100,True,S57,龍の里,22600
S40,チカニバル,20829,True,S54,海中庭園,20700
S33,KAME,20900,True,S49,楽天カード万,20400
S23,上杉家,20900,True,S41,月華衆,20700
S15,紅魔曇那,14195,False,S33,百万石猫侍,13800
S38,紺碧会,23100,False,S29,紫,23400
S25,唯我独尊,18700,False,S27,健康一番,19069
S5,猫もふもふ,14300,True,S2,第六天魔王,13600
S37,行雲流水,16500,True,S55,酒と肴,16000
S49,王帝月ノ宮,18700,False,S1,獅子奮迅,19271
S37,アインズ,16500,True,S54,上善如水,16000
S11,ねこ団,14300,False,S53,飛翔隊,13800
S49,餡掛け,16500,False,S29,月下雷鳴,16243
S48,新撰組,18632,True,S50,花天月地,19000
S47,イエズス会,18700,False,S38,ヤックル,18568
S38,仔猫屋敷,14300,False,S6,釈迦,14600
S54,日本帝国,18200,False,S49,飛竜蒼天,17700
S54,ゆずまみれ,20400,True,S56,天地人,20774
S1,白地城,15794,False,S54,真聖育成部隊,15300
S59,隣の天使様,18200,True,S46,真田丸,18000
S33,百万石猫侍,13800,True,S15,紅魔曇那,14195
S49,楽天カード万,20400,False,S33,KAME,20900
S53,葉月,18200,True,S50,晴天の霹靂,18200
S55,酒と肴,16000,False,S37,行雲流水,16500
S53,飛翔隊,13800,True,S11,ねこ団,14300
S56,桜花乱舞,16000,False,S8,天下布武,16800
S50,晴天の霹靂,18200,False,S53,葉月,18200
S57,龍の里,22600,False,S11,楽市楽座,23100
S52,三英傑,16000,True,S31,月下美人,15800
S23,百鬼夜行,13800,True,S6,新・酒池肉林,13300
S54,上善如水,16000,False,S37,アインズ,16500
S57,竜宮城,18200,False,S49,足柄幕府,18000
S56,アルデンテ,22100,True,S1,鬼神同盟,22200
S40,徳川幕府,19900,False,S2,花ch,20000
S6,新・酒池肉林,13300,False,S23,百鬼夜行,13800
S48,ロンちゃんズ,17700,True,S31,奥州守護隊,17800
S49,飛竜蒼天,17700,True,S54,日本帝国,18200
S56,島津家,15500,True,S45,聖帝騎馬隊,15800
S57,毘・北陸軍談,17700,True,S44,武装戦線,17800
S3,雛桜,15500,True,S5,辺張上等,15800
S13,島津の鬼,9100,-1,S46,虹霧島,12883
S56,猛牛団,19900,True,S5,無課金同盟,20000
S53,花魁,17700,False,S27,新立呑屋連合,17300
S58,桜,17700,True,S31,鏡華水月,16800
S6,六文銭,9199,-1,S31,気心隊,9117
S56,悪鬼羅刹,19900,True,S51,ロンきーず,20200
S59,関東王将,17700,True,S15,未蘭聖教徒,17300
S31,気心隊,9117,-1,S6,六文銭,9199
