Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S37,八咫烏,21100,True,S31,天晴れ,23263
S47,天下布武,23300,False,S58,戦争屋,22300
S31,天晴れ,23263,False,S37,八咫烏,21100
S38,白虎,18937,True,S52,コツコツ部屋,18600
S4,乃木,16700,False,S31,月下美人,16900
S37,深山幽谷,21100,False,S50,幕府ちくの,22800
S39,真田六文銭,16700,False,S45,聖帝騎馬隊,16900
S5,無課金同盟,21100,False,S39,翼君,21100
S39,翼君,21100,True,S5,無課金同盟,21100
S44,武装戦線,18900,False,S2,花ch,18900
S2,花ch,18900,True,S44,武装戦線,18900
S31,奥州守護隊,16700,False,S38,聖地,16900
S1,鬼神同盟,21100,True,S17,覇王,21100
S17,上田衆,21100,True,S19,天六大魔王,21100
S17,覇王,21100,False,S1,鬼神同盟,21100
S19,天六大魔王,21100,False,S17,上田衆,21100
S46,〜燎〜,20600,False,S7,百万一心,20300
S4,十万一心,16200,-1,S52,煌星,15900
S44,千の風に,18400,True,S54,真聖育成部隊,18600
S50,幕府ちくの,22800,True,S37,深山幽谷,21100
S39,六文銭,20600,False,S49,一騎当千,20800
S27,新立呑屋連合,18400,True,S25,周防国,18600
S42,大和,20600,True,S39,自ゆう,20800
S46,蒼龍,20600,False,S50,おさんぽ,20100
S37,飛信隊,18400,True,S37,アインズ,17600
S46,クロスギルド,20600,False,S29,紫,20100
S23,国士無双,18400,False,S8,天下布武,17900
S19,大義名分,20600,True,S49,夜の月の光,20100
S15,未蘭聖教徒,18400,False,S8,くまモン,17900
S53,表裏中一体,20600,True,S33,不知火,20100
S35,治国平天下,20600,True,S50,花天月地,20100
S9,花鳥風月,16200,True,S10,秋姫親衛隊,15817
S50,おさんぽ,20100,True,S46,蒼龍,20600
S8,天下布武,17900,True,S23,国士無双,18400
S43,バリカン団,17900,False,S31,鏡華水月,17900
S33,不知火,20100,False,S53,表裏中一体,20600
S52,黒炎,17900,False,S49,新撰組,17900
S50,花天月地,20100,False,S35,治国平天下,20600
S55,煌黒龍,22300,True,S50,明倫館,21800
S6,釈迦,17900,False,S27,健康一番,17969
S29,紫,20100,True,S46,クロスギルド,20600
S58,戦争屋,22300,True,S47,天下布武,23300
S50,猪突猛進,20031,False,S23,上杉家,19800
S27,健康一番,17969,True,S6,釈迦,17900
S31,鏡華水月,17900,True,S43,バリカン団,17900
S49,夜の月の光,20100,False,S19,大義名分,20600
S8,くまモン,17900,True,S15,未蘭聖教徒,18400
S49,新撰組,17900,True,S52,黒炎,17900
S54,海中庭園,21800,False,S56,天地人,21800
S55,風林火山,17400,False,S21,関東卍會,17400
S38,ヤックル,15268,True,S23,百鬼夜行,14900
S54,大人の社交場,19600,False,S41,月華衆,19600
S50,明倫館,21800,False,S55,煌黒龍,22300
S52,ZOO,17400,True,S42,・第天空・,17457
S21,関東卍會,17400,True,S55,風林火山,17400
S42,・第天空・,17457,False,S52,ZOO,17400
S1,七福神,15200,-1,S6,とりま同盟,14800
S41,月華衆,19600,True,S54,大人の社交場,19600
S5,新撰組,17400,False,S54,日本帝国,17100
S45,卍連合會,17400,False,S39,天下布武,17400
S44,喜怒哀楽,15200,False,S3,雛桜,14400
S29,月下雷鳴,19543,False,S57,竜宮城,19300
S39,天下布武,17400,True,S45,卍連合會,17400
S56,天地人,21800,True,S54,海中庭園,21800
S49,足柄幕府,19100,False,S48,新撰組,19732
S38,伏見稲荷,16800,False,S57,毘・北陸軍談,16600
S51,北斗の庵,19100,False,S21,島津,18600
S2,第六天魔王,14700,False,S54,上善如水,14900
S6,とりま同盟,14800,-1,S1,七福神,15200
S33,菊一文字,16900,True,S56,島津家,16600
S51,ロンきーず,19100,False,S51,新選組猫隊,19100
S5,辺張上等,14700,False,S53,葉月,14900
S46,真田丸,14700,True,S11,ねこ団,15400
S50,鳳仙,19100,False,S54,ゆずまみれ,19300
S51,新選組猫隊,19100,True,S51,ロンきーず,19100
S45,聖帝騎馬隊,16900,True,S39,真田六文銭,16700
S21,華光燐,16900,False,S55,酒と肴,17100
S38,聖地,16900,True,S31,奥州守護隊,16700
S55,妖煌の摩天楼,19100,False,S11,楽市楽座,19800
S31,月下美人,16900,True,S4,乃木,16700
S31,無窮の夢,16400,False,S56,猛牛団,16600
S21,味噌カツ帝国,14200,True,S17,天下無双,14300
S39,自ゆう,20800,False,S42,大和,20600
S52,コツコツ部屋,18600,False,S38,白虎,18937
S25,周防国,18600,False,S27,新立呑屋連合,18400
S40,朱雀親衛隊,14200,True,S55,竜騰虎闘,13833
S55,武田家,16400,True,S42,魑魅魍魎,15800
S21,DDD,16400,False,S38,仔猫屋敷,15400
S49,一騎当千,20800,True,S39,六文銭,20600
S50,最後の兎,18600,False,S56,アルデンテ,18800
S3,宵闇の八咫烏,16400,False,S49,東海一,15831
S39,風林火山,14200,True,S13,島津の鬼,12200
S21,島津,18600,True,S51,北斗の庵,19100
S2,熊井一家,14200,-1,S6,六文銭,12299
S54,真聖育成部隊,18600,False,S44,千の風に,18400
S17,天下無双,14300,False,S21,味噌カツ帝国,14200
S7,百万一心,20300,True,S46,〜燎〜,20600
S49,東海一,15831,True,S3,宵闇の八咫烏,16400
S44,はぐれ雲,15900,False,S48,新翼姫,15900
S42,優駿,13769,False,S53,花魁,14400
S46,虹霧島,13800,True,S31,気心隊,12200
S52,煌星,15900,-1,S4,十万一心,16200
S55,竜騰虎闘,13833,False,S40,朱雀親衛隊,14200
S51,のぼうの城,15864,False,S1,獅子奮迅,15971
S1,獅子奮迅,15971,True,S51,のぼうの城,15864
S49,鬼猫城,13700,-1,S41,あべ内閣,14000
S42,獏羅天,13783,False,S6,新・酒池肉林,14400
S10,秋姫親衛隊,15817,False,S9,花鳥風月,16200
S40,男の修行,18100,True,S25,唯我独尊,17600
S48,新翼姫,15900,True,S44,はぐれ雲,15900
S41,あべ内閣,14000,-1,S49,鬼猫城,13700
S42,魑魅魍魎,15800,False,S55,武田家,16400
S11,楽市楽座,19800,True,S55,妖煌の摩天楼,19100
S40,チカニバル,17529,True,S5,猫もふもふ,17600
S33,KAME,17600,True,S37,行雲流水,17600
S23,上杉家,19800,True,S50,猪突猛進,20031
S15,紅魔曇那,15303,False,S53,飛翔隊,14900
S38,紺碧会,19800,True,S59,隣の天使様,19300
S25,唯我独尊,17600,False,S40,男の修行,18100
S5,猫もふもふ,17600,False,S40,チカニバル,17529
S37,行雲流水,17600,False,S33,KAME,17600
S49,王帝月ノ宮,17600,True,S49,餡掛け,17600
S37,アインズ,17600,False,S37,飛信隊,18400
S11,ねこ団,15400,False,S46,真田丸,14700
S49,餡掛け,17600,False,S49,王帝月ノ宮,17600
S48,新撰組,19732,True,S49,足柄幕府,19100
S47,イエズス会,17600,True,S52,三英傑,17100
S38,仔猫屋敷,15400,True,S21,DDD,16400
S54,日本帝国,17100,True,S5,新撰組,17400
S54,ゆずまみれ,19300,True,S50,鳳仙,19100
S1,白地城,14801,False,S33,百万石猫侍,14900
S59,隣の天使様,19300,False,S38,紺碧会,19800
S33,百万石猫侍,14900,True,S1,白地城,14801
S49,楽天カード万,19300,False,S57,龍の里,19300
S53,葉月,14900,True,S5,辺張上等,14700
S55,酒と肴,17100,True,S21,華光燐,16900
S53,飛翔隊,14900,True,S15,紅魔曇那,15303
S56,桜花乱舞,17100,False,S50,晴天の霹靂,17100
S50,晴天の霹靂,17100,True,S56,桜花乱舞,17100
S57,龍の里,19300,True,S49,楽天カード万,19300
S52,三英傑,17100,False,S47,イエズス会,17600
S23,百鬼夜行,14900,False,S38,ヤックル,15268
