Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S37,八咫烏,23300,True,S42,大和,22800
S47,天下布武,25500,False,S29,紫,24500
S31,天晴れ,23263,False,S19,大義名分,22800
S38,白虎,21137,False,S46,蒼龍,20700
S4,乃木,14500,True,S15,紅魔曇那,13095
S37,深山幽谷,21100,True,S55,妖煌の摩天楼,21300
S39,真田六文銭,16700,True,S31,無窮の夢,16495
S5,無課金同盟,18900,True,S53,葉月,19300
S39,翼君,23300,False,S50,幕府ちくの,24926
S44,武装戦線,16700,True,S3,雛桜,16600
S2,花ch,21100,True,S37,飛信隊,20600
S31,奥州守護隊,16700,True,S44,千の風に,16200
S1,鬼神同盟,21100,True,S56,猛牛団,21000
S17,上田衆,21100,False,S57,龍の里,21500
S17,覇王,21100,True,S54,ゆずまみれ,21500
S19,天六大魔王,18900,False,S49,足柄幕府,19100
S46,〜燎〜,18486,True,S27,新立呑屋連合,18400
S4,十万一心,12100,False,S42,魑魅魍魎,11596
S44,千の風に,16200,False,S31,奥州守護隊,16700
S50,幕府ちくの,24926,True,S39,翼君,23300
S39,六文銭,18400,True,S55,武田家,18600
S27,新立呑屋連合,18400,False,S46,〜燎〜,18486
S42,大和,22800,False,S37,八咫烏,23300
S46,蒼龍,20700,True,S38,白虎,21137
S37,飛信隊,20600,False,S2,花ch,21100
S46,クロスギルド,18400,True,S21,島津,18505
S23,国士無双,18400,True,S37,行雲流水,17600
S19,大義名分,22800,True,S31,天晴れ,23263
S15,未蘭聖教徒,16200,True,S53,花魁,16600
S53,表裏中一体,20600,False,S7,百万一心,20214
S35,治国平天下,20600,False,S49,新撰組,20100
S9,花鳥風月,14000,True,S21,DDD,12200
S50,おさんぽ,20000,True,S27,健康一番,20169
S8,天下布武,17900,False,S52,黒炎,17900
S43,バリカン団,17900,False,S50,花天月地,17900
S33,不知火,17900,True,S37,アインズ,17600
S52,黒炎,17900,True,S8,天下布武,17900
S50,花天月地,17900,True,S43,バリカン団,17900
S55,煌黒龍,24500,False,S38,紺碧会,22000
S6,釈迦,15700,False,S23,百鬼夜行,14900
S29,紫,24500,True,S47,天下布武,25500
S58,戦争屋,26700,True,S33,KAME,22000
S50,猪突猛進,20031,True,S38,ヤックル,19668
