level,power,date
30,560.7,2023-06-21
30,549.2,2023-06-21
30,538.9,2023-06-21
30,508.7,2023-06-21
30,501.1,2023-06-21
30,478.7,2023-06-21
30,476.6,2023-06-21
30,452.1,2023-06-21
29,445.0,2023-06-21
30,438.8,2023-06-21
30,436.4,2023-06-21
27,429.5,2023-06-21
29,412.1,2023-06-21
27,410.8,2023-06-21
28,403.4,2023-06-21
25,390.1,2023-06-21
30,389.8,2023-06-21
28,383.2,2023-06-21
26,365.2,2023-06-21
26,360.3,2023-06-21
28,344.2,2023-06-21
28,339.6,2023-06-21
27,336.4,2023-06-21
28,333.7,2023-06-21
25,329.8,2023-06-21
24,320.3,2023-06-21
28,310.1,2023-06-21
27,308.7,2023-06-21
25,294.0,2023-06-21
25,283.4,2023-06-21
29,281.7,2023-06-21
25,252.6,2023-06-21
28,250.9,2023-06-21
27,234.8,2023-06-21
26,194.4,2023-06-21
22,190.1,2023-06-21
24,189.5,2023-06-21
23,176.6,2023-06-21
25,169.1,2023-06-21
24,158.0,2023-06-21
23,157.0,2023-06-21
21,141.8,2023-06-21
24,113.6,2023-06-21
21,104.6,2023-06-21
23,89.6,2023-06-21
