level,power,date
30,527.0,2023-06-10
30,518.8,2023-06-10
30,505.5,2023-06-10
30,504.6,2023-06-10
30,484.7,2023-06-10
29,483.0,2023-06-10
30,465.7,2023-06-10
30,455.8,2023-06-10
27,443.0,2023-06-10
29,438.7,2023-06-10
28,435.8,2023-06-10
29,433.9,2023-06-10
29,430.4,2023-06-10
29,420.1,2023-06-10
28,414.9,2023-06-10
29,406.0,2023-06-10
30,401.5,2023-06-10
27,401.4,2023-06-10
29,394.1,2023-06-10
28,381.4,2023-06-10
29,378.0,2023-06-10
27,374.7,2023-06-10
29,368.2,2023-06-10
27,363.6,2023-06-10
28,361.6,2023-06-10
29,360.7,2023-06-10
28,357.5,2023-06-10
29,351.8,2023-06-10
28,350.4,2023-06-10
29,342.9,2023-06-10
28,326.5,2023-06-10
27,319.3,2023-06-10
24,303.4,2023-06-10
28,303.3,2023-06-10
29,299.3,2023-06-10
26,271.4,2023-06-10
26,265.2,2023-06-10
24,261.6,2023-06-10
28,244.6,2023-06-10
26,210.6,2023-06-10
24,203.9,2023-06-10
26,161.9,2023-06-10
24,151.8,2023-06-10
24,125.2,2023-06-10
22,115.3,2023-06-10
21,81.4,2023-06-10
17,37.5,2023-06-10
12,11.2,2023-06-10
