level,power,date
24.0,278.2,2023-06-15
25.0,237.4,2023-06-15
23.0,201.3,2023-06-15
21.0,193.4,2023-06-15
22.0,188.5,2023-06-15
23.0,185.3,2023-06-15
23.0,180.7,2023-06-15
20.0,157.1,2023-06-15
22.0,157.1,2023-06-15
21.0,156.4,2023-06-15
20.0,155.1,2023-06-15
22.0,154.6,2023-06-15
21.0,152.1,2023-06-15
22.0,151.4,2023-06-15
22.0,150.9,2023-06-15
23.0,134.8,2023-06-15
24.0,130.5,2023-06-15
24.0,129.6,2023-06-15
20.0,126.1,2023-06-15
20.0,125.0,2023-06-15
22.0,121.5,2023-06-15
22.0,118.7,2023-06-15
21.0,115.4,2023-06-15
20.0,115.3,2023-06-15
21.0,112.4,2023-06-15
21.0,110.4,2023-06-15
19.0,107.0,2023-06-15
21.0,105.9,2023-06-15
19.0,102.4,2023-06-15
18.0,93.5,2023-06-15
20.0,91.6,2023-06-15
20.0,87.5,2023-06-15
18.0,86.2,2023-06-15
18.0,82.7,2023-06-15
20.0,81.0,2023-06-15
21.0,79.2,2023-06-15
19.0,78.5,2023-06-15
19.0,71.9,2023-06-15
18.0,69.5,2023-06-15
21.0,69.0,2023-06-15
18.0,67.7,2023-06-15
19.0,65.4,2023-06-15
20.0,61.7,2023-06-15
19.0,59.3,2023-06-15
15.0,58.5,2023-06-15
16.0,56.9,2023-06-15
18.0,52.4,2023-06-15
17.0,48.3,2023-06-15
11.0,46.5,2023-06-15
16.0,46.4,2023-06-15
16.0,44.6,2023-06-15
15.0,38.4,2023-06-15
15.0,27.1,2023-06-15
13.0,18.6,2023-06-15
8.0,15.2,2023-06-15
6.0,4.6,2023-06-15
