,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,460.1,2023-05-21
1,1,1,1,1,1,30,739.2,2023-05-21
2,2,2,2,2,2,30,653.1,2023-05-21
3,3,3,3,3,3,30,482.6,2023-05-21
4,4,4,4,4,4,30,470.2,2023-05-21
5,5,5,5,5,5,28,441.6,2023-05-21
6,6,6,6,6,6,28,345.4,2023-05-21
7,7,7,7,7,7,27,271.5,2023-05-21
8,8,8,8,8,8,20,84.0,2023-05-21
9,9,9,9,9,9,29,450.2,2023-05-21
10,10,10,10,10,10,30,445.8,2023-05-21
11,11,11,11,11,11,28,295.7,2023-05-21
12,12,12,12,12,12,30,454.2,2023-05-21
13,13,13,13,13,13,30,568.2,2023-05-21
14,14,14,14,14,14,30,491.7,2023-05-21
15,15,15,15,15,15,30,531.6,2023-05-21
16,16,16,16,16,16,26,287.4,2023-05-21
17,17,17,17,17,17,30,384.8,2023-05-21
18,18,18,18,18,18,30,574.4,2023-05-21
19,19,19,19,19,19,30,490.2,2023-05-21
20,20,20,20,20,20,30,705.8,2023-05-21
21,21,21,21,21,21,30,478.5,2023-05-21
22,22,22,22,22,22,30,517.3,2023-05-21
23,23,23,23,23,23,25,217.0,2023-05-21
24,24,24,24,24,24,30,405.8,2023-05-21
25,25,25,25,25,25,25,277.3,2023-05-21
26,26,26,26,26,26,30,449.6,2023-05-21
27,27,27,27,27,27,30,356.3,2023-05-21
28,28,28,28,28,28,30,384.0,2023-05-21
29,29,29,29,29,29,26,236.0,2023-05-21
30,30,30,30,30,30,30,388.2,2023-05-21
31,31,31,31,31,31,29,379.0,2023-05-21
32,32,32,32,32,32,28,383.9,2023-05-21
33,33,33,33,33,33,29,388.6,2023-05-21
34,34,34,34,34,34,30,320.4,2023-05-21
35,35,35,35,35,35,29,421.1,2023-05-21
36,36,36,36,36,36,29,317.2,2023-05-21
37,37,37,37,37,37,29,427.7,2023-05-21
38,38,38,38,38,38,30,415.8,2023-05-21
39,39,39,39,39,39,27,326.8,2023-05-21
40,40,40,40,40,40,29,437.1,2023-05-21
41,41,41,41,41,41,29,383.3,2023-05-21
42,42,42,42,42,42,26,244.5,2023-05-21
43,43,43,43,43,43,26,303.4,2023-05-21
44,44,44,44,44,44,30,419.5,2023-05-21
45,45,45,45,45,45,30,560.7,2023-05-21
46,46,46,46,46,46,30,380.2,2023-05-21
47,47,47,47,47,47,30,473.6,2023-05-21
48,48,48,48,48,48,28,370.8,2023-05-21
49,49,49,49,49,49,29,401.5,2023-05-21
50,50,50,50,50,50,30,440.6,2023-05-21
51,51,51,51,51,51,30,607.3,2023-05-21
