,level,power,date
0,30,585.9,2023-05-21
1,30,630.5,2023-05-21
2,30,618.4,2023-05-21
3,30,554.4,2023-05-21
4,30,511.5,2023-05-21
5,30,428.0,2023-05-21
6,30,415.5,2023-05-21
7,30,339.7,2023-05-21
8,28,382.9,2023-05-21
9,27,430.8,2023-05-21
10,26,338.7,2023-05-21
11,25,312.9,2023-05-21
12,25,283.5,2023-05-21
13,30,473.1,2023-05-21
14,26,412.1,2023-05-21
15,30,462.4,2023-05-21
16,28,416.5,2023-05-21
17,28,372.7,2023-05-21
18,29,307.4,2023-05-21
19,30,484.3,2023-05-21
20,30,530.9,2023-05-21
21,30,542.4,2023-05-21
22,28,385.5,2023-05-21
23,30,468.6,2023-05-21
24,30,567.2,2023-05-21
25,30,541.6,2023-05-21
26,30,438.9,2023-05-21
27,30,462.9,2023-05-21
28,27,386.6,2023-05-21
29,30,474.8,2023-05-21
30,29,409.5,2023-05-21
31,28,447.6,2023-05-21
32,29,392.2,2023-05-21
33,30,430.9,2023-05-21
34,29,299.8,2023-05-21
35,30,590.7,2023-05-21
36,25,336.1,2023-05-21
37,30,487.9,2023-05-21
38,30,607.3,2023-05-21
39,29,464.3,2023-05-21
40,30,573.1,2023-05-21
41,28,361.2,2023-05-21
42,30,479.3,2023-05-21
43,30,534.1,2023-05-21
44,30,504.5,2023-05-21
45,29,338.9,2023-05-21
46,30,421.0,2023-05-21
47,30,513.8,2023-05-21
48,28,354.9,2023-05-21
49,30,471.6,2023-05-21
50,29,373.8,2023-05-21
51,27,351.3,2023-05-21
52,28,354.6,2023-05-21
53,27,289.6,2023-05-21
54,30,577.8,2023-05-21
55,26,377.2,2023-05-21
56,29,369.3,2023-05-21
57,27,353.8,2023-05-21
58,28,317.2,2023-05-21
59,27,244.0,2023-05-21
60,26,308.0,2023-05-21
61,27,299.6,2023-05-21
62,28,337.3,2023-05-21
63,30,402.8,2023-05-21
64,29,463.3,2023-05-21
65,26,226.1,2023-05-21
66,28,355.2,2023-05-21
67,30,384.2,2023-05-21
68,30,412.6,2023-05-21
