,level,power,date
0,29,430.3,2023-05-02
1,30,521.5,2023-05-02
2,30,515.2,2023-05-02
3,30,527.0,2023-05-02
4,30,451.1,2023-05-02
5,30,419.9,2023-05-02
6,30,368.5,2023-05-02
7,29,438.1,2023-05-02
8,29,392.5,2023-05-02
9,30,397.7,2023-05-02
10,29,425.4,2023-05-02
11,29,372.0,2023-05-02
12,30,503.6,2023-05-02
13,27,411.9,2023-05-02
14,28,361.0,2023-05-02
15,30,485.0,2023-05-02
16,30,535.7,2023-05-02
17,30,428.1,2023-05-02
18,30,469.8,2023-05-02
19,28,440.5,2023-05-02
20,26,230.4,2023-05-02
21,24,209.3,2023-05-02
22,30,328.8,2023-05-02
23,29,396.4,2023-05-02
24,27,370.4,2023-05-02
25,27,312.6,2023-05-02
26,26,368.4,2023-05-02
27,30,394.3,2023-05-02
28,29,454.2,2023-05-02
29,29,303.3,2023-05-02
30,25,252.2,2023-05-02
31,25,257.6,2023-05-02
32,28,252.8,2023-05-02
33,27,250.0,2023-05-02
34,27,357.5,2023-05-02
35,30,417.8,2023-05-02
36,28,267.0,2023-05-02
37,29,378.7,2023-05-02
38,29,342.5,2023-05-02
39,27,317.1,2023-05-02
40,27,331.2,2023-05-02
41,28,336.4,2023-05-02
42,27,359.0,2023-05-02
43,28,339.6,2023-05-02
44,26,366.1,2023-05-02
45,26,293.0,2023-05-02
46,28,278.7,2023-05-02
47,27,331.7,2023-05-02
48,27,281.4,2023-05-02
49,27,200.4,2023-05-02
