,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,532.1,2023-05-21
1,1,1,1,1,1,30,498.9,2023-05-21
2,2,2,2,2,2,30,396.7,2023-05-21
3,3,3,3,3,3,30,417.6,2023-05-21
4,4,4,4,4,4,28,386.4,2023-05-21
5,5,5,5,5,5,27,392.3,2023-05-21
6,6,6,6,6,6,30,409.5,2023-05-21
7,7,7,7,7,7,29,441.8,2023-05-21
8,8,8,8,8,8,29,405.9,2023-05-21
9,9,9,9,9,9,29,388.0,2023-05-21
10,10,10,10,10,10,29,461.8,2023-05-21
11,11,11,11,11,11,23,182.6,2023-05-21
12,12,12,12,12,12,28,431.3,2023-05-21
13,13,13,13,13,13,29,336.0,2023-05-21
14,14,14,14,14,14,29,364.2,2023-05-21
15,15,15,15,15,15,29,334.8,2023-05-21
16,16,16,16,16,16,18,55.8,2023-05-21
17,17,17,17,17,17,27,388.2,2023-05-21
18,18,18,18,18,18,29,378.5,2023-05-21
19,19,19,19,19,19,22,145.8,2023-05-21
20,20,20,20,20,20,15,53.3,2023-05-21
21,21,21,21,21,21,27,348.9,2023-05-21
22,22,22,22,22,22,26,338.2,2023-05-21
23,23,23,23,23,23,25,200.6,2023-05-21
24,24,24,24,24,24,15,52.2,2023-05-21
25,25,25,25,25,25,22,106.2,2023-05-21
26,26,26,26,26,26,30,446.8,2023-05-21
27,27,27,27,27,27,22,146.5,2023-05-21
28,28,28,28,28,28,25,169.6,2023-05-21
29,29,29,29,29,29,27,193.1,2023-05-21
30,30,30,30,30,30,24,238.5,2023-05-21
31,31,31,31,31,31,25,257.7,2023-05-21
32,32,32,32,32,32,24,260.7,2023-05-21
33,33,33,33,33,33,22,142.7,2023-05-21
34,34,34,34,34,34,28,362.0,2023-05-21
35,35,35,35,35,35,26,243.9,2023-05-21
36,36,36,36,36,36,29,370.1,2023-05-21
37,37,37,37,37,37,27,215.6,2023-05-21
38,38,38,38,38,38,25,260.4,2023-05-21
39,39,39,39,39,39,29,320.9,2023-05-21
40,40,40,40,40,40,25,264.7,2023-05-21
41,41,41,41,41,41,22,103.7,2023-05-21
42,42,42,42,42,42,21,84.0,2023-05-21
43,43,43,43,43,43,25,221.8,2023-05-21
44,44,44,44,44,44,24,280.2,2023-05-21
45,45,45,45,45,45,24,168.4,2023-05-21
46,46,46,46,46,46,23,113.1,2023-05-21
47,47,47,47,47,47,26,229.7,2023-05-21
48,48,48,48,48,48,21,77.4,2023-05-21
49,49,49,49,49,49,21,120.7,2023-05-21
50,50,50,50,50,50,20,124.0,2023-05-21
51,51,51,51,51,51,22,114.7,2023-05-21
52,52,52,52,52,52,20,95.8,2023-05-21
53,53,53,53,53,53,19,62.1,2023-05-21
