level,power,date
32,928.1,2023-10-25
33,902.4,2023-10-25
32,847.0,2023-10-25
32,786.7,2023-10-25
32,781.1,2023-10-25
32,773.5,2023-10-25
32,732.8,2023-10-25
32,730.6,2023-10-25
31,715.1,2023-10-25
32,695.5,2023-10-25
31,670.4,2023-10-25
31,664.2,2023-10-25
31,663.0,2023-10-25
30,659.8,2023-10-25
31,657.6,2023-10-25
31,652.4,2023-10-25
31,645.1,2023-10-25
32,631.6,2023-10-25
31,625.3,2023-10-25
30,623.4,2023-10-25
30,621.8,2023-10-25
31,621.5,2023-10-25
32,616.1,2023-10-25
31,608.3,2023-10-25
31,603.5,2023-10-25
31,593.7,2023-10-25
31,591.7,2023-10-25
30,579.6,2023-10-25
30,578.9,2023-10-25
30,577.7,2023-10-25
30,562.9,2023-10-25
30,547.5,2023-10-25
30,546.6,2023-10-25
30,523.4,2023-10-25
30,511.7,2023-10-25
30,509.1,2023-10-25
27,495.0,2023-10-25
30,475.6,2023-10-25
28,465.1,2023-10-25
30,454.6,2023-10-25
30,418.2,2023-10-25
27,398.2,2023-10-25
29,392.9,2023-10-25
26,371.1,2023-10-25
30,364.7,2023-10-25
28,358.8,2023-10-25
27,355.6,2023-10-25
28,332.3,2023-10-25
29,326.6,2023-10-25
29,310.7,2023-10-25
26,300.2,2023-10-25
26,295.0,2023-10-25
26,252.9,2023-10-25
26,232.6,2023-10-25
21,112.1,2023-10-25
