level,power,date
31,713.3,2023-08-03
30,688.3,2023-08-03
30,609.2,2023-08-03
30,554.3,2023-08-03
30,549.8,2023-08-03
30,540.9,2023-08-03
30,528.4,2023-08-03
30,527.5,2023-08-03
30,526.5,2023-08-03
30,510.0,2023-08-03
30,508.5,2023-08-03
30,507.1,2023-08-03
30,498.3,2023-08-03
29,493.0,2023-08-03
30,490.7,2023-08-03
29,489.4,2023-08-03
30,487.1,2023-08-03
29,483.4,2023-08-03
30,483.2,2023-08-03
29,480.5,2023-08-03
30,478.5,2023-08-03
30,471.3,2023-08-03
28,470.6,2023-08-03
30,462.9,2023-08-03
28,459.0,2023-08-03
29,458.8,2023-08-03
30,447.6,2023-08-03
29,447.0,2023-08-03
28,442.8,2023-08-03
30,440.4,2023-08-03
29,439.6,2023-08-03
29,439.3,2023-08-03
29,437.8,2023-08-03
29,428.8,2023-08-03
27,422.7,2023-08-03
28,418.3,2023-08-03
27,408.6,2023-08-03
30,406.3,2023-08-03
30,395.5,2023-08-03
27,381.9,2023-08-03
30,379.1,2023-08-03
28,376.4,2023-08-03
27,370.8,2023-08-03
27,361.0,2023-08-03
26,356.0,2023-08-03
28,354.9,2023-08-03
26,344.6,2023-08-03
28,342.6,2023-08-03
26,342.4,2023-08-03
30,336.6,2023-08-03
27,336.3,2023-08-03
27,335.0,2023-08-03
29,334.7,2023-08-03
29,328.0,2023-08-03
25,313.7,2023-08-03
25,309.9,2023-08-03
25,297.4,2023-08-03
26,284.4,2023-08-03
26,264.6,2023-08-03
28,251.5,2023-08-03
26,245.2,2023-08-03
27,240.1,2023-08-03
25,232.8,2023-08-03
24,212.9,2023-08-03
25,209.1,2023-08-03
24,186.9,2023-08-03
25,180.3,2023-08-03
23,177.2,2023-08-03
26,176.4,2023-08-03
22,80.4,2023-08-03
