level,power,date
30,577.6,2023-08-10
30,541.2,2023-08-10
30,523.1,2023-08-10
30,474.1,2023-08-10
28,468.6,2023-08-10
30,465.9,2023-08-10
29,452.4,2023-08-10
30,448.3,2023-08-10
30,433.8,2023-08-10
30,430.0,2023-08-10
27,425.5,2023-08-10
29,421.2,2023-08-10
27,410.6,2023-08-10
30,406.1,2023-08-10
29,401.6,2023-08-10
27,391.9,2023-08-10
30,389.2,2023-08-10
30,381.9,2023-08-10
27,362.5,2023-08-10
29,358.6,2023-08-10
30,352.6,2023-08-10
30,348.0,2023-08-10
26,330.1,2023-08-10
23,299.1,2023-08-10
27,291.9,2023-08-10
26,288.7,2023-08-10
27,288.7,2023-08-10
29,286.2,2023-08-10
25,283.3,2023-08-10
26,264.4,2023-08-10
28,254.2,2023-08-10
26,241.5,2023-08-10
27,225.7,2023-08-10
25,219.7,2023-08-10
27,195.7,2023-08-10
25,170.5,2023-08-10
22,160.3,2023-08-10
24,150.0,2023-08-10
23,142.6,2023-08-10
22,103.8,2023-08-10
20,92.8,2023-08-10
12,18.8,2023-08-10
