level,power,date
30,477.3,2023-08-10
27,429.2,2023-08-10
28,405.6,2023-08-10
27,346.7,2023-08-10
26,331.0,2023-08-10
26,300.9,2023-08-10
26,276.9,2023-08-10
23,235.1,2023-08-10
25,230.4,2023-08-10
25,217.7,2023-08-10
23,196.5,2023-08-10
22,194.7,2023-08-10
24,186.2,2023-08-10
21,169.6,2023-08-10
21,168.1,2023-08-10
24,164.9,2023-08-10
22,164.5,2023-08-10
21,120.2,2023-08-10
21,102.2,2023-08-10
21,84.5,2023-08-10
20,77.2,2023-08-10
20,56.9,2023-08-10
18,46.3,2023-08-10
15,42.7,2023-08-10
14,34.4,2023-08-10
12,16.9,2023-08-10
12,16.6,2023-08-10
12,16.6,2023-08-10
