level,power,date
30,641.5,2023-06-23
30,533.9,2023-06-23
30,507.1,2023-06-23
28,440.7,2023-06-23
28,437.3,2023-06-23
30,435.8,2023-06-23
27,411.5,2023-06-23
30,399.6,2023-06-23
29,394.3,2023-06-23
29,386.8,2023-06-23
28,384.7,2023-06-23
30,361.3,2023-06-23
29,360.5,2023-06-23
29,355.7,2023-06-23
28,350.9,2023-06-23
29,350.9,2023-06-23
28,346.3,2023-06-23
29,323.0,2023-06-23
28,315.8,2023-06-23
29,311.0,2023-06-23
30,308.7,2023-06-23
27,308.1,2023-06-23
24,303.5,2023-06-23
27,293.3,2023-06-23
28,276.6,2023-06-23
28,276.6,2023-06-23
29,263.9,2023-06-23
26,259.9,2023-06-23
29,259.2,2023-06-23
28,247.8,2023-06-23
28,241.5,2023-06-23
26,236.9,2023-06-23
28,234.7,2023-06-23
26,229.5,2023-06-23
27,228.9,2023-06-23
26,227.1,2023-06-23
27,226.4,2023-06-23
27,225.8,2023-06-23
26,223.7,2023-06-23
23,218.6,2023-06-23
26,217.9,2023-06-23
25,207.1,2023-06-23
25,173.0,2023-06-23
25,168.8,2023-06-23
26,165.8,2023-06-23
26,159.6,2023-06-23
24,158.5,2023-06-23
23,123.6,2023-06-23
21,82.2,2023-06-23
21,70.7,2023-06-23
