level,power,date
31,543.3,2023-08-10
30,454.6,2023-08-10
30,387.4,2023-08-10
29,382.9,2023-08-10
29,364.1,2023-08-10
27,292.4,2023-08-10
27,256.1,2023-08-10
28,253.5,2023-08-10
28,249.9,2023-08-10
26,234.7,2023-08-10
27,228.8,2023-08-10
26,222.0,2023-08-10
27,215.0,2023-08-10
26,196.5,2023-08-10
25,175.3,2023-08-10
25,158.6,2023-08-10
23,154.1,2023-08-10
26,148.8,2023-08-10
25,142.9,2023-08-10
22,123.9,2023-08-10
24,123.3,2023-08-10
23,105.5,2023-08-10
21,99.2,2023-08-10
22,95.9,2023-08-10
22,77.3,2023-08-10
19,57.8,2023-08-10
