level,power,date
28,425.4,2023-09-20
29,411.5,2023-09-20
28,402.5,2023-09-20
27,368.4,2023-09-20
27,357.2,2023-09-20
27,345.5,2023-09-20
26,323.7,2023-09-20
27,320.5,2023-09-20
28,318.8,2023-09-20
25,317.9,2023-09-20
25,313.9,2023-09-20
27,309.9,2023-09-20
26,296.5,2023-09-20
28,292.2,2023-09-20
27,291.9,2023-09-20
25,272.7,2023-09-20
25,270.9,2023-09-20
24,269.6,2023-09-20
25,261.1,2023-09-20
26,260.9,2023-09-20
25,256.2,2023-09-20
27,248.6,2023-09-20
24,247.6,2023-09-20
26,245.9,2023-09-20
26,214.7,2023-09-20
22,214.2,2023-09-20
25,209.7,2023-09-20
23,206.3,2023-09-20
25,198.3,2023-09-20
25,193.5,2023-09-20
25,188.3,2023-09-20
24,171.7,2023-09-20
21,136.6,2023-09-20
22,133.3,2023-09-20
22,126.7,2023-09-20
22,111.1,2023-09-20
22,109.1,2023-09-20
21,93.7,2023-09-20
19,93.4,2023-09-20
20,87.2,2023-09-20
20,81.5,2023-09-20
19,80.4,2023-09-20
20,76.1,2023-09-20
20,74.4,2023-09-20
19,66.9,2023-09-20
16,58.6,2023-09-20
17,57.0,2023-09-20
18,55.4,2023-09-20
18,52.0,2023-09-20
18,48.0,2023-09-20
16,47.4,2023-09-20
15,43.8,2023-09-20
17,42.6,2023-09-20
17,38.6,2023-09-20
16,38.6,2023-09-20
16,37.5,2023-09-20
17,37.1,2023-09-20
12,36.2,2023-09-20
15,33.7,2023-09-20
14,30.5,2023-09-20
16,30.3,2023-09-20
12,22.4,2023-09-20
13,21.1,2023-09-20
11,18.5,2023-09-20
