,level,power,date
0,30,699.3,2023-05-02
1,30,629.3,2023-05-02
2,30,576.8,2023-05-02
3,30,655.3,2023-05-02
4,30,580.3,2023-05-02
5,30,644.3,2023-05-02
6,30,637.9,2023-05-02
7,30,620.7,2023-05-02
8,30,611.6,2023-05-02
9,30,594.9,2023-05-02
10,30,570.7,2023-05-02
11,30,487.2,2023-05-02
12,30,396.5,2023-05-02
13,28,448.1,2023-05-02
14,30,502.6,2023-05-02
15,30,625.7,2023-05-02
16,30,618.9,2023-05-02
17,30,542.3,2023-05-02
18,30,627.0,2023-05-02
19,30,6468.0,2023-05-02
20,30,589.1,2023-05-02
21,30,485.9,2023-05-02
22,30,439.5,2023-05-02
23,30,578.3,2023-05-02
24,30,586.0,2023-05-02
25,30,503.3,2023-05-02
26,29,354.7,2023-05-02
27,28,285.0,2023-05-02
28,30,983.8,2023-05-02
29,30,524.0,2023-05-02
30,30,616.8,2023-05-02
31,30,458.4,2023-05-02
32,30,418.0,2023-05-02
33,30,552.5,2023-05-02
34,30,414.7,2023-05-02
35,29,427.5,2023-05-02
36,30,540.9,2023-05-02
37,30,476.6,2023-05-02
38,30,471.9,2023-05-02
39,30,447.9,2023-05-02
40,30,446.5,2023-05-02
41,29,360.0,2023-05-02
42,30,594.5,2023-05-02
43,28,374.1,2023-05-02
44,30,452.3,2023-05-02
45,30,580.9,2023-05-02
46,30,506.2,2023-05-02
47,30,580.6,2023-05-02
48,30,352.1,2023-05-02
49,29,452.0,2023-05-02
50,30,479.3,2023-05-02
51,29,362.7,2023-05-02
52,30,703.5,2023-05-02
53,30,486.3,2023-05-02
54,27,332.3,2023-05-02
55,26,146.3,2023-05-02
56,30,414.7,2023-05-02
57,26,217.5,2023-05-02
58,29,393.3,2023-05-02
59,29,585.3,2023-05-02
60,30,575.8,2023-05-02
61,30,629.3,2023-05-02
62,30,448.3,2023-05-02
63,27,343.2,2023-05-02
64,23,143.4,2023-05-02
