,level,power,date
0,29,396.7,2023-05-16
1,26,310.3,2023-05-16
2,27,374.8,2023-05-16
3,27,353.3,2023-05-16
4,30,323.3,2023-05-16
5,27,386.3,2023-05-16
6,26,277.9,2023-05-16
7,25,256.5,2023-05-16
8,27,271.4,2023-05-16
9,29,309.2,2023-05-16
10,28,340.4,2023-05-16
11,2,196.5,2023-05-16
12,24,272.1,2023-05-16
13,25,262.7,2023-05-16
14,18,53.8,2023-05-16
15,18,54.5,2023-05-16
16,29,354.4,2023-05-16
17,24,169.2,2023-05-16
18,24,179.9,2023-05-16
19,18,102.8,2023-05-16
20,23,212.4,2023-05-16
21,24,232.2,2023-05-16
22,23,227.9,2023-05-16
23,19,70.5,2023-05-16
24,24,160.5,2023-05-16
25,15,41.6,2023-05-16
26,20,13.1,2023-05-16
27,22,95.9,2023-05-16
28,22,117.3,2023-05-16
29,22,178.8,2023-05-16
30,25,183.3,2023-05-16
31,22,140.0,2023-05-16
32,19,69.2,2023-05-16
33,27,301.7,2023-05-16
34,20,88.5,2023-05-16
35,24,237.6,2023-05-16
36,23,151.0,2023-05-16
37,28,349.9,2023-05-16
38,24,204.0,2023-05-16
39,25,242.8,2023-05-16
40,21,123.1,2023-05-16
41,24,124.3,2023-05-16
42,20,85.7,2023-05-16
43,22,147.9,2023-05-16
44,20,109.2,2023-05-16
45,19,76.6,2023-05-16
46,15,31.9,2023-05-16
47,16,57.1,2023-05-16
48,11,15.6,2023-05-16
