Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
67,S47,天下布武,17995,True,S48,新生松下村塾,17900
68,S27,健康一番,15800,False,S49,夜の月の光,17600
69,S21,関東卍會,15800,False,S29,月下雷鳴,17300
70,S10,紫陽花,20200,True,S5,辺張上等,18900
71,S47,島津連合,22400,True,S8,暇潰倶楽部,20600
72,S49,足柄幕府,15800,False,S5,無課金同盟,17554
73,S41,破天荒,18000,False,S7,駿河,18900
74,S45,聖帝騎馬隊,15821,True,S7,修羅の国,13700
75,S35,温めますか,13605,False,S9,花鳥風月,14500
76,S35,闘源郷,13600,False,S52,黒炎,14900
77,S51,のぼうの城,20200,True,S54,海中庭園,18800
78,S23,織田一家,18000,False,S17,覇王,18900
79,S33,聖ライス皇国,22400,True,S19,維新の嵐,20800
80,S13,六分の一殿,24114,True,S50,雲心月性,22300
81,S27,四国連合,19700,True,S41,天真爛漫,17900
82,S23,国士無双,17500,True,S15,未蘭聖教徒,16400
83,S23,じじいの罠,19674,False,S27,鉄華団,21800
84,S7,薩長同盟,19700,True,S5,シモちゃん,18191
85,S2,熊井一家,17500,False,S37,飛信隊,18400
86,S25,周防国,17500,True,S37,白虎隊,16600
87,S15,未蘭聖教徒,15300,False,S23,国士無双,16400
88,S4,乃木,17500,True,S40,砦をまもるよ,16600
89,S23,天下人,19700,False,S27,桜本隊大本営,20600
90,S9,豚骨,8800,False,S6,六文銭,13000
91,S19,維新の嵐,19700,False,S33,聖ライス皇国,21300
92,S48,新撰組,8700,False,S33,KAME,12500
93,S11,月夜,17500,True,S50,鳳仙,16600
94,S4,天空の華園,26300,True,S50,玉砕,25500
95,S5,六文銭,19700,False,S45,聖帝銃士隊,21100
96,S31,御伽衆,17000,True,S15,乱世之奸雄,15700
97,S1,大和政権,21400,False,S42,網走幼稚園,25500
98,S8,くまモン,16946,False,S50,明倫館,18800
99,S6,釈迦,17000,True,S10,秋姫親衛隊,15954
100,S7,修羅の国,12600,False,S45,聖帝騎馬隊,14721
101,S13,島津の鬼,14800,False,S33,不知火,15141
102,S8,天下布武,19200,True,S19,新撰組,18000
103,S33,姫沙羅,25786,True,S1,五穀豊穣,22300
104,S37,アインズ,14800,False,S11,杜鵑,15200
105,S5,シモちゃん,17091,False,S7,薩長同盟,18600
106,S10,秋姫親衛隊,14854,False,S6,釈迦,15900
107,S44,武装戦線,17000,False,S35,上杉家,18400
108,S2,房総半島連盟,21329,True,S17,上田衆,19763
109,S53,神々の系譜,23671,True,S48,鷹の団,25500
110,S52,天下布武,23625,True,S43,コアラの行進,23300
111,S35,煌めき会,12600,False,S33,菊一文字,14900
112,S52,仁月,23012,False,S48,加賀百万石,23300
113,S31,月下美人,16500,True,S47,イエズス会,15200
114,S49,夜の月の光,18700,True,S27,健康一番,16900
115,S49,新撰組,16500,False,S49,一騎当千,17368
116,S50,おさんぽ,18700,True,S51,ロンきーず,17100
117,S53,表裏中一体,18700,False,S51,猪鹿蝶,19600
118,S42,大和,18700,False,S44,蒼天,20100
119,S52,ZOO,16500,False,S42,・第天空・,17600
120,S42,・第天空・,18700,True,S52,ZOO,17600
121,S44,はぐれ雲,16500,True,S42,鏡花水月,15200
122,S5,無課金同盟,18654,True,S49,足柄幕府,16900
123,S46,農家牧場物語,20900,True,S5,新撰組,20600
124,S17,上田衆,18663,False,S2,房総半島連盟,20229
125,S31,気心隊,12100,True,S42,桃色の河馬,12200
126,S45,雪月花,20900,False,S39,花鳥風月,20600
127,S48,王下七武海,14300,False,S45,卍連合會,15200
128,S38,聖地,16000,True,S40,チカニバル,14000
129,S50,幕府ちくの,18200,False,S48,行雲流水,20600
130,S29,戦国自衛隊,22600,True,S1,鬼神同盟,21163
131,S7,一寸一服,13800,False,S45,朱雀,13500
132,S50,猪突猛進,18237,False,S33,ゴリラ,19600
133,S44,喜怒哀楽,16000,True,S7,百万一心,13500
134,S33,菊一文字,16000,True,S35,煌めき会,13700
135,S45,爪紅,22600,True,S2,花ch,20600
136,S52,煌星,20400,True,S38,白虎,18900
137,S25,唯我独尊,13800,True,S44,毘沙門天,13500
138,S51,北斗の庵,18200,False,S39,翼君,18900
139,S46,戦乱の世,9300,False,S33,百万石猫侍,11800
140,S52,黒炎,16000,True,S35,闘源郷,14700
141,S52,コツコツ部屋,18200,True,S31,鏡華水月,17400
142,S51,ロンきーず,16000,False,S50,おさんぽ,17600
143,S50,花天月地,18200,False,S37,深山幽谷,18926
144,S46,真田丸,15457,False,S54,大人の社交場,16493
145,S52,お嬢様部,11047,False,S38,紺碧会,13000
146,S42,桃色の河馬,11100,False,S31,気心隊,11000
147,S37,白虎隊,15500,False,S25,周防国,16400
148,S48,火鈴,11100,True,S40,花鳥風月,12500
149,S21,島津,15500,False,S2,相模国,16200
150,S50,疾風迅雷神,13300,False,S42,優駿,14400
151,S50,明倫館,19900,True,S8,くまモン,18046
152,S40,砦をまもるよ,15500,False,S4,乃木,16400
153,S54,大人の社交場,17593,True,S46,真田丸,16557
154,S50,鳳仙,15500,False,S11,月夜,16400
155,S39,自ゆう,15596,False,S42,獏羅天,16200
156,S46,クロスギルド,15586,False,S21,DDD,16200
157,S50,樂園,17700,False,S42,朱雀,18900
158,S42,優駿,15500,True,S50,疾風迅雷神,14400
159,S54,海中庭園,17700,False,S51,のぼうの城,19100
