,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
76,S35,闘源郷,15800,True,S40,花鳥風月,15800
77,S51,のぼうの城,20200,False,S45,聖帝銃士隊,20000
78,S23,織田一家,18000,False,S33,聖ライス皇国,18000
79,S33,聖ライス皇国,18000,True,S23,織田一家,18000
80,S13,六分の一殿,21900,True,S50,玉砕,24400
81,S27,四国連合,17500,True,S21,DDD,17300
82,S23,国士無双,17500,False,S19,維新の嵐,17500
83,S23,じじいの罠,17500,True,S44,武装戦線,17000
84,S7,薩長同盟,17500,True,S46,真田丸,17657
85,S2,熊井一家,17500,True,S15,未蘭聖教徒,17500
86,S25,周防国,15300,True,S7,修羅の国,14800
87,S15,未蘭聖教徒,17500,False,S2,熊井一家,17500
88,S4,乃木,15300,False,S8,天下布武,14800
89,S23,天下人,17500,True,S10,秋姫親衛隊,17054
90,S9,豚骨,13100,False,S38,聖地,13800
91,S19,維新の嵐,17500,True,S23,国士無双,17500
92,S48,新撰組,13100,False,S38,紺碧会,14100
93,S11,月夜,19700,False,S2,花ch,19500
94,S4,天空の華園,21900,True,S48,行雲流水,21700
95,S5,六文銭,19700,False,S39,花鳥風月,19500
96,S31,御伽衆,14800,True,S33,百万石猫侍,15100
97,S1,大和政権,21400,False,S45,関東警備,22200
98,S8,くまモン,16946,True,S19,新撰組,16900
99,S6,釈迦,14800,False,S42,獏羅天,15100
100,S7,修羅の国,14800,False,S25,周防国,15300
101,S13,島津の鬼,17000,False,S31,鏡華水月,16300
102,S8,天下布武,14800,True,S4,乃木,15300
103,S33,姫沙羅,21400,True,S27,桜本隊大本営,21700
104,S37,アインズ,14800,False,S54,大人の社交場,15414
105,S5,シモちゃん,17000,False,S49,一騎当千,16359
106,S10,秋姫親衛隊,17054,False,S23,天下人,17500
107,S44,武装戦線,17000,False,S23,じじいの罠,17500
108,S2,房総半島連盟,21329,True,S5,新撰組,21700
109,S53,神々の系譜,19271,True,S37,飛信隊,19500
110,S52,天下布武,19225,True,S52,ZOO,18700
111,S35,煌めき会,14800,False,S49,餡掛け,14100
112,S52,仁月,20875,True,S17,覇王,20000
113,S31,月下美人,14300,True,S44,毘沙門天,14600
114,S49,夜の月の光,18700,True,S15,乱世之奸雄,19000
115,S49,新撰組,16500,True,S43,バリカン団,16846
116,S50,おさんぽ,16500,True,S6,六文銭,16300
117,S53,表裏中一体,18700,True,S48,新生松下村塾,19000
118,S42,大和,16500,True,S45,朱雀,16800
119,S52,ZOO,18700,False,S52,天下布武,19225
120,S42,・第天空・,18700,False,S46,農家牧場物語,18700
121,S44,はぐれ雲,16500,True,S7,百万一心,16800
122,S5,無課金同盟,16454,False,S17,天下無双,16800
123,S46,農家牧場物語,18700,True,S42,・第天空・,18700
124,S17,上田衆,18663,True,S41,はのはの,19000
125,S31,気心隊,14300,False,S48,王下七武海,14300
126,S45,雪月花,20900,False,S33,ゴリラ,20700
127,S48,王下七武海,14300,True,S31,気心隊,14300
128,S38,聖地,13800,True,S9,豚骨,13100
129,S50,幕府ちくの,18200,True,S21,関東卍會,18000
130,S29,戦国自衛隊,18200,True,S29,月下雷鳴,18400
131,S7,一寸一服,13800,True,S46,戦乱の世,11600
132,S50,猪突猛進,16037,True,S52,黒炎,16000
133,S44,喜怒哀楽,13800,True,S50,疾風迅雷神,13300
134,S33,菊一文字,16000,False,S39,自ゆう,15596
135,S45,爪紅,20400,True,S47,天下布武,20195
136,S52,煌星,18200,True,S50,樂園,17700
137,S25,唯我独尊,13800,True,S48,火鈴,11100
138,S51,北斗の庵,16000,True,S37,白虎隊,15500
139,S46,戦乱の世,11600,False,S7,一寸一服,13800
140,S52,黒炎,16000,False,S50,猪突猛進,16037
141,S52,コツコツ部屋,18200,True,S49,足柄幕府,18000
142,S51,ロンきーず,18200,False,S27,健康一番,18000
143,S50,花天月地,20400,False,S39,真田六文銭,20700
144,S46,真田丸,17657,False,S7,薩長同盟,17500
145,S52,お嬢様部,13247,False,S42,優駿,13300
146,S42,桃色の河馬,13300,False,S46,クロスギルド,13386
147,S37,白虎隊,15500,False,S51,北斗の庵,16000
148,S48,火鈴,11100,False,S25,唯我独尊,13800
149,S21,島津,17700,False,S50,明倫館,17700
150,S50,疾風迅雷神,13300,False,S44,喜怒哀楽,13800
151,S50,明倫館,17700,True,S21,島津,17700
152,S40,砦をまもるよ,17700,True,S40,チカニバル,17300
153,S54,大人の社交場,15414,True,S37,アインズ,14800
154,S50,鳳仙,15500,True,S11,杜鵑,16300
155,S39,自ゆう,15596,True,S33,菊一文字,16000
156,S46,クロスギルド,13386,True,S42,桃色の河馬,13300
157,S50,樂園,17700,False,S52,煌星,18200
158,S42,優駿,13300,True,S52,お嬢様部,13247
159,S54,海中庭園,19900,False,S5,辺張上等,20000
