Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S45,聖帝銃士隊,22200,True,S39,花鳥風月,20600
1,S50,玉砕,24400,True,S44,蒼天,22300
2,S45,関東警備,24400,True,S43,コアラの行進,23300
3,S38,白虎,20000,True,S27,健康一番,19100
4,S43,コアラの行進,22200,False,S45,関東警備,23300
5,S39,翼君,20000,False,S52,天下布武,20325
6,S17,覇王,20000,True,S40,砦をまもるよ,18800
7,S48,加賀百万石,24400,True,S50,雲心月性,22300
8,S48,鷹の団,24400,True,S33,ゴリラ,21800
9,S1,鬼神同盟,22200,False,S4,天空の華園,23000
10,S5,辺張上等,20000,False,S27,桜本隊大本営,20600
11,S7,駿河,20000,True,S47,天下布武,19095
12,S42,朱雀,17800,False,S5,六文銭,18600
13,S37,深山幽谷,20000,False,S45,爪紅,21500
14,S42,網走幼稚園,24400,True,S2,房総半島連盟,22429
15,S9,花鳥風月,15600,False,S21,島津,16600
16,S35,上杉家,19500,False,S27,鉄華団,21800
17,S5,新撰組,19500,False,S53,神々の系譜,20371
18,S48,行雲流水,19500,False,S47,義楽庵,20600
19,S37,飛信隊,17300,False,S42,大和,17600
20,S44,千の風に,19500,True,S50,おさんぽ,17600
21,S23,天衣無縫,21700,True,S2,花ch,20600
22,S21,DDD,15100,False,S39,自ゆう,16696
23,S27,桜本隊大本営,21700,True,S5,辺張上等,21100
24,S42,獏羅天,17300,True,S6,六文銭,15200
25,S40,チカニバル,15100,False,S50,樂園,16600
26,S47,義楽庵,21700,True,S48,行雲流水,20600
27,S2,花ch,19500,False,S23,天衣無縫,20600
28,S39,花鳥風月,19500,False,S45,聖帝銃士隊,21100
29,S33,百万石猫侍,12900,False,S4,乃木,14200
30,S2,相模国,17300,False,S48,新生松下村塾,17900
31,S8,暇潰倶楽部,19500,True,S27,四国連合,18600
32,S38,ヤックル,16800,False,S8,くまモン,18046
33,S44,毘沙門天,14600,True,S31,気心隊,13200
34,S15,乱世之奸雄,16800,False,S7,薩長同盟,18600
35,S45,朱雀,14600,False,S5,シモちゃん,15991
36,S41,はのはの,19000,True,S17,天下無双,17900
