,level,power,date
0,30,564.1,2023-05-15
1,30,540.4,2023-05-15
2,29,323.0,2023-05-15
3,30,498.0,2023-05-15
4,28,415.0,2023-05-15
5,30,629.5,2023-05-15
6,30,437.3,2023-05-15
7,30,387.1,2023-05-15
8,29,412.3,2023-05-15
9,29,395.0,2023-05-15
10,29,385.3,2023-05-15
11,29,327.8,2023-05-15
12,29,302.3,2023-05-15
13,29,302.2,2023-05-15
14,28,376.7,2023-05-15
15,28,360.4,2023-05-15
16,28,343.5,2023-05-15
17,27,317.6,2023-05-15
18,26,283.7,2023-05-15
19,26,280.8,2023-05-15
20,25,296.5,2023-05-15
21,25,295.5,2023-05-15
22,25,236.3,2023-05-15
23,25,285.6,2023-05-15
24,28,280.7,2023-05-15
25,28,369.4,2023-05-15
26,24,217.5,2023-05-15
27,27,325.1,2023-05-15
28,24,285.1,2023-05-15
29,27,271.7,2023-05-15
30,27,342.9,2023-05-15
31,26,362.7,2023-05-15
32,26,297.4,2023-05-15
33,28,317.0,2023-05-15
34,25,260.4,2023-05-15
35,29,341.5,2023-05-15
36,26,360.5,2023-05-15
37,27,329.3,2023-05-15
38,29,341.2,2023-05-15
39,29,363.5,2023-05-15
40,28,356.6,2023-05-15
41,25,309.0,2023-05-15
42,25,328.2,2023-05-15
43,28,248.9,2023-05-15
44,26,290.0,2023-05-15
45,25,188.1,2023-05-15
46,27,281.1,2023-05-15
47,27,297.8,2023-05-15
48,27,257.9,2023-05-15
49,26,210.4,2023-05-15
50,29,273.2,2023-05-15
51,25,257.4,2023-05-15
52,28,327.7,2023-05-15
53,28,347.7,2023-05-15
54,21,137.3,2023-05-15
55,30,734.6,2023-05-15
56,26,201.7,2023-05-15
57,27,291.9,2023-05-15
58,28,296.7,2023-05-15
59,27,276.1,2023-05-15
60,21,212.1,2023-05-15
61,27,308.7,2023-05-15
62,27,236.5,2023-05-15
63,27,249.7,2023-05-15
64,24,259.6,2023-05-15
