,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,401.7,2023-05-15
1,1,1,1,1,1,30,357.0,2023-05-15
2,2,2,2,2,2,30,693.8,2023-05-15
3,3,3,3,3,3,30,409.0,2023-05-15
4,4,4,4,4,4,30,467.3,2023-05-15
5,5,5,5,5,5,30,545.1,2023-05-15
6,6,6,6,6,6,30,460.6,2023-05-15
7,7,7,7,7,7,30,445.5,2023-05-15
8,8,8,8,8,8,30,424.0,2023-05-15
9,9,9,9,9,9,30,417.1,2023-05-15
10,10,10,10,10,10,30,351.9,2023-05-15
11,11,11,11,11,11,29,405.4,2023-05-15
12,12,12,12,12,12,29,392.4,2023-05-15
13,13,13,13,13,13,29,381.1,2023-05-15
14,14,14,14,14,14,29,378.7,2023-05-15
15,15,15,15,15,15,29,377.9,2023-05-15
16,16,16,16,16,16,29,366.5,2023-05-15
17,17,17,17,17,17,29,356.1,2023-05-15
18,18,18,18,18,18,29,354.9,2023-05-15
19,19,19,19,19,19,29,352.8,2023-05-15
20,20,20,20,20,20,29,329.6,2023-05-15
21,21,21,21,21,21,29,324.4,2023-05-15
22,22,22,22,22,22,29,322.0,2023-05-15
23,23,23,23,23,23,28,383.8,2023-05-15
24,24,24,24,24,24,28,352.2,2023-05-15
25,25,25,25,25,25,28,320.7,2023-05-15
26,26,26,26,26,26,28,306.7,2023-05-15
27,27,27,27,27,27,27,339.0,2023-05-15
28,28,28,28,28,28,27,315.4,2023-05-15
29,29,29,29,29,29,27,293.7,2023-05-15
30,30,30,30,30,30,26,308.4,2023-05-15
31,31,31,31,31,31,26,295.4,2023-05-15
32,32,32,32,32,32,25,197.0,2023-05-15
33,33,33,33,33,33,24,187.6,2023-05-15
34,34,34,34,34,34,29,330.4,2023-05-15
35,35,35,35,35,35,28,388.0,2023-05-15
36,36,36,36,36,36,27,311.1,2023-05-15
37,37,37,37,37,37,28,338.6,2023-05-15
38,38,38,38,38,38,28,295.4,2023-05-15
39,39,39,39,39,39,25,235.9,2023-05-15
40,40,40,40,40,40,28,259.4,2023-05-15
41,41,41,41,41,41,26,282.2,2023-05-15
42,42,42,42,42,42,30,479.9,2023-05-15
43,43,43,43,43,43,23,185.6,2023-05-15
44,44,44,44,44,44,29,325.7,2023-05-15
45,45,45,45,45,45,28,352.0,2023-05-15
46,46,46,46,46,46,26,338.0,2023-05-15
47,47,47,47,47,47,28,313.1,2023-05-15
48,48,48,48,48,48,27,364.1,2023-05-15
49,49,49,49,49,49,26,300.3,2023-05-15
50,50,50,50,50,50,23,200.3,2023-05-15
51,51,51,51,51,51,29,351.8,2023-05-15
52,52,52,52,52,52,26,226.0,2023-05-15
53,53,53,53,53,53,28,303.1,2023-05-15
54,54,54,54,54,54,27,220.8,2023-05-15
55,55,55,55,55,55,27,261.7,2023-05-15
56,56,56,56,56,56,30,385.2,2023-05-15
57,57,57,57,57,57,28,253.1,2023-05-15
58,58,58,58,58,58,24,214.1,2023-05-15
59,59,59,59,59,59,23,159.3,2023-05-15
60,60,60,60,60,60,22,111.0,2023-05-15
61,61,61,61,61,61,26,248.8,2023-05-15
62,62,62,62,62,62,23,236.6,2023-05-15
63,63,63,63,63,63,26,261.6,2023-05-15
64,64,64,64,64,64,28,299.2,2023-05-15
65,65,65,65,65,65,26,320.7,2023-05-15
66,66,66,66,66,66,26,249.7,2023-05-15
67,67,67,67,67,67,30,433.5,2023-05-15
68,68,68,68,68,68,24,137.8,2023-05-15
69,69,69,69,69,69,25,167.6,2023-05-15
