,level,power,date
0,30,637.4,2023-06-02
1,30,661.6,2023-06-02
2,30,529.8,2023-06-02
3,30,739.7,2023-06-02
4,30,702.8,2023-06-02
5,30,680.8,2023-06-02
6,30,628.8,2023-06-02
7,30,622.0,2023-06-02
8,30,605.4,2023-06-02
9,30,543.7,2023-06-02
10,30,531.2,2023-06-02
11,30,488.1,2023-06-02
12,30,472.3,2023-06-02
13,30,467.6,2023-06-02
14,26,324.2,2023-06-02
15,30,530.2,2023-06-02
16,30,395.0,2023-06-02
17,30,553.2,2023-06-02
18,28,539.7,2023-06-02
19,30,503.7,2023-06-02
20,30,602.4,2023-06-02
21,29,549.1,2023-06-02
22,27,272.1,2023-06-02
23,30,518.6,2023-06-02
24,30,693.3,2023-06-02
25,30,463.7,2023-06-02
26,30,642.8,2023-06-02
27,30,527.9,2023-06-02
28,28,413.1,2023-06-02
29,30,387.7,2023-06-02
30,26,295.2,2023-06-02
31,30,564.2,2023-06-02
32,30,526.5,2023-06-02
33,30,551.0,2023-06-02
34,30,487.0,2023-06-02
35,30,620.0,2023-06-02
36,30,553.2,2023-06-02
37,30,523.9,2023-06-02
38,30,465.0,2023-06-02
39,30,664.0,2023-06-02
40,30,552.0,2023-06-02
41,30,579.7,2023-06-02
42,30,506.8,2023-06-02
43,30,628.4,2023-06-02
44,30,553.1,2023-06-02
45,29,407.9,2023-06-02
46,30,581.7,2023-06-02
47,30,650.0,2023-06-02
48,28,363.3,2023-06-02
49,30,517.7,2023-06-02
50,30,525.2,2023-06-02
51,29,500.1,2023-06-02
52,30,529.6,2023-06-02
53,30,686.4,2023-06-02
54,30,569.9,2023-06-02
55,30,627.7,2023-06-02
56,30,532.2,2023-06-02
57,30,503.2,2023-06-02
58,30,551.1,2023-06-02
59,30,583.2,2023-06-02
60,29,437.3,2023-06-02
61,28,403.9,2023-06-02
62,30,430.9,2023-06-02
63,30,398.1,2023-06-02
64,30,542.1,2023-06-02
65,30,516.0,2023-06-02
66,30,421.1,2023-06-02
67,30,387.9,2023-06-02
