,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,629.3,2023-06-02
1,1,1,1,1,1,30,774.8,2023-06-02
2,2,2,2,2,2,30,707.5,2023-06-02
3,3,3,3,3,3,30,719.3,2023-06-02
4,4,4,4,4,4,30,705.3,2023-06-02
5,5,5,5,5,5,30,796.7,2023-06-02
6,6,6,6,6,6,30,674.3,2023-06-02
7,7,7,7,7,7,30,641.2,2023-06-02
8,8,8,8,8,8,30,584.8,2023-06-02
9,9,9,9,9,9,30,544.8,2023-06-02
10,10,10,10,10,10,30,541.6,2023-06-02
11,11,11,11,11,11,30,538.6,2023-06-02
12,12,12,12,12,12,30,478.7,2023-06-02
13,13,13,13,13,13,30,456.0,2023-06-02
14,14,14,14,14,14,29,371.9,2023-06-02
15,15,15,15,15,15,30,667.8,2023-06-02
16,16,16,16,16,16,30,609.8,2023-06-02
17,17,17,17,17,17,30,529.6,2023-06-02
18,18,18,18,18,18,30,713.1,2023-06-02
19,19,19,19,19,19,30,662.4,2023-06-02
20,20,20,20,20,20,30,590.2,2023-06-02
21,21,21,21,21,21,30,502.4,2023-06-02
22,22,22,22,22,22,30,445.9,2023-06-02
23,23,23,23,23,23,30,776.7,2023-06-02
24,24,24,24,24,24,30,479.4,2023-06-02
25,25,25,25,25,25,30,588.2,2023-06-02
26,26,26,26,26,26,30,675.4,2023-06-02
27,27,27,27,27,27,30,541.1,2023-06-02
28,28,28,28,28,28,29,455.7,2023-06-02
29,29,29,29,29,29,30,646.4,2023-06-02
30,30,30,30,30,30,30,620.6,2023-06-02
31,31,31,31,31,31,30,555.0,2023-06-02
32,32,32,32,32,32,30,584.3,2023-06-02
33,33,33,33,33,33,30,683.9,2023-06-02
34,34,34,34,34,34,29,435.7,2023-06-02
35,35,35,35,35,35,30,661.0,2023-06-02
36,36,36,36,36,36,30,599.4,2023-06-02
37,37,37,37,37,37,30,514.9,2023-06-02
38,38,38,38,38,38,30,551.7,2023-06-02
39,39,39,39,39,39,30,526.2,2023-06-02
40,40,40,40,40,40,30,531.2,2023-06-02
41,41,41,41,41,41,30,571.1,2023-06-02
42,42,42,42,42,42,30,578.3,2023-06-02
43,43,43,43,43,43,30,550.4,2023-06-02
44,44,44,44,44,44,30,651.6,2023-06-02
45,45,45,45,45,45,29,474.0,2023-06-02
46,46,46,46,46,46,30,659.5,2023-06-02
47,47,47,47,47,47,30,754.7,2023-06-02
48,48,48,48,48,48,30,797.7,2023-06-02
49,49,49,49,49,49,30,477.9,2023-06-02
50,50,50,50,50,50,30,580.5,2023-06-02
51,51,51,51,51,51,30,681.2,2023-06-02
52,52,52,52,52,52,30,531.0,2023-06-02
53,53,53,53,53,53,30,738.6,2023-06-02
54,54,54,54,54,54,30,503.4,2023-06-02
55,55,55,55,55,55,30,682.0,2023-06-02
56,56,56,56,56,56,30,489.7,2023-06-02
57,57,57,57,57,57,29,399.0,2023-06-02
58,58,58,58,58,58,30,396.7,2023-06-02
59,59,59,59,59,59,30,720.3,2023-06-02
60,60,60,60,60,60,29,458.9,2023-06-02
61,61,61,61,61,61,30,609.6,2023-06-02
62,62,62,62,62,62,30,676.0,2023-06-02
63,63,63,63,63,63,30,609.0,2023-06-02
64,64,64,64,64,64,30,478.8,2023-06-02
65,65,65,65,65,65,30,475.2,2023-06-02
66,66,66,66,66,66,30,499.1,2023-06-02
67,67,67,67,67,67,30,621.6,2023-06-02
68,68,68,68,68,68,30,458.9,2023-06-02
