level,power,date
30,610.3,2023-09-20
28,476.6,2023-09-20
28,434.7,2023-09-20
27,410.1,2023-09-20
29,402.6,2023-09-20
25,400.1,2023-09-20
30,392.1,2023-09-20
29,384.1,2023-09-20
30,383.9,2023-09-20
29,373.3,2023-09-20
26,372.8,2023-09-20
29,366.0,2023-09-20
26,359.1,2023-09-20
29,356.1,2023-09-20
27,356.0,2023-09-20
25,345.6,2023-09-20
25,317.3,2023-09-20
28,290.9,2023-09-20
28,283.3,2023-09-20
26,272.9,2023-09-20
27,272.7,2023-09-20
26,268.1,2023-09-20
26,259.6,2023-09-20
24,239.2,2023-09-20
22,236.2,2023-09-20
26,227.3,2023-09-20
25,214.2,2023-09-20
25,210.7,2023-09-20
26,196.5,2023-09-20
23,181.8,2023-09-20
26,175.3,2023-09-20
25,155.5,2023-09-20
23,137.7,2023-09-20
21,128.2,2023-09-20
21,110.5,2023-09-20
18,80.7,2023-09-20
19,79.2,2023-09-20
18,75.5,2023-09-20
21,73.5,2023-09-20
18,44.6,2023-09-20
11,24.2,2023-09-20
16,23.4,2023-09-20
14,19.4,2023-09-20
11,17.3,2023-09-20
