level,power,date
27,297.7,2023-06-10
25,273.5,2023-06-10
28,252.8,2023-06-10
25,246.2,2023-06-10
26,239.3,2023-06-10
27,232.8,2023-06-10
26,220.3,2023-06-10
24,203.3,2023-06-10
27,202.5,2023-06-10
23,167.1,2023-06-10
22,153.4,2023-06-10
22,116.8,2023-06-10
